Gene_ID	A._thaliana_best_hit	Symbol	Description	TF	Leaf_development
BraA08003950	AT1G04190	TPR3	Tetratricopeptide repeat (TPR)-like superfamily protein	-	-
BraA08003949	AT1G04190	TPR3	Tetratricopeptide repeat (TPR)-like superfamily protein	-	-
BraA08003948	AT1G04200	AT1G04200	dyggve-melchior-clausen syndrome protein	-	-
BraA08003947	AT1G04250	AXR3	AUX/IAA transcriptional regulator family protein	-	YES
BraA08003946	AT1G04260	MPI7	CAMV movement protein interacting protein 7	-	-
BraA08003945	AT1G04280	AT1G04280	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA08003944	AT1G04300	AT1G04300	TRAF-like superfamily protein	-	YES
BraA08003943	AT1G04340	AT1G04340	HR-like lesion-inducing protein-like protein	-	-
BraA08003942	AT1G04400	CRY2	cryptochrome 2	-	YES
BraA08004021	AT1G01030	NGA3	AP2/B3-like transcriptional factor family protein	YES	YES
BraA08003941	AT1G04430	AT1G04430	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	-	-
BraA08003940	AT1G04445	AT1G04445	C2H2-like zinc finger protein	YES	-
BraA08003939	AT1G04450	RIC3	ROP-interactive CRIB motif-containing protein 3	-	-
BraA08003938	AT3G04400	emb2171	Ribosomal protein L14p/L23e family protein	-	-
BraA08003937	AT1G04500	AT1G04500	CCT motif family protein	-	-
BraA08003936	AT1G04510	MAC3A	MOS4-associated complex 3A	-	-
BraA08003935	AT1G04555	AT1G04555	transmembrane protein	-	-
BraA08003934	AT1G04600	XIA	myosin XI A	-	-
BraA08003933	AT2G33220	AT2G33220	GRIM-19 protein	-	-
BraA08003932	AT2G33220	AT2G33220	GRIM-19 protein	-	-
BraA09001257	AT2G19160	AT2G19160	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	-	-
BraA09001266	AT2G19500	CKX2	cytokinin oxidase 2	-	YES
BraA09001354	AT1G62740	Hop2	stress-inducible protein	-	-
BraA09001355	AT1G62740	Hop2	stress-inducible protein	-	-
BraA09001356	AT1G62740	Hop2	stress-inducible protein	-	-
BraA09001357	AT1G62800	ASP4	aspartate aminotransferase 4	-	-
BraA09001358	AT5G01730	SCAR4	SCAR family protein 4	-	-
BraA09001359	AT1G62940	ACOS5	acyl-CoA synthetase 5	-	-
BraA09001360	AT1G79330	MC5	metacaspase 5	-	-
BraA09001361	AT1G12440	AT1G12440	A20/AN1-like zinc finger family protein	-	-
BraA09001362	AT1G12520	CCS	copper chaperone for SOD1	-	-
BraA09001363	AT3G16810	PUM24	pumilio 24	-	-
BraA09001267	AT2G19480	NAP1;2	nucleosome assembly protein 1;2	-	YES
BraA09001364	AT3G11860	AT3G11860	sterile alpha motif (SAM) domain protein	-	-
BraA09001365	AT1G62980	EXPA18	expansin A18	-	-
BraA09001366	AT1G62981	AT1G62981	transmembrane protein, putative (DUF1191)	-	-
BraA09001367	AT1G62990	KNAT7	homeobox knotted-like protein	YES	YES
BraA09001368	AT1G63010	AT1G63010	Major Facilitator Superfamily with SPX (SYG1/Pho81/XPR1) domain-containing protein	-	-
BraA09001369	AT4G14160	AT4G14160	Sec23/Sec24 protein transport family protein	-	-
BraA09001370	AT1G63020	NRPD1A	nuclear RNA polymerase D1A	-	-
BraA09001371	AT1G63030	ddf2	Integrase-type DNA-binding superfamily protein	YES	-
BraA09001372	AT1G10000	AT1G10000	Ribonuclease H-like superfamily protein	-	-
BraA09001373	AT1G12630	AT1G12630	Integrase-type DNA-binding superfamily protein	YES	-
BraA09001268	AT2G19480	NAP1;2	nucleosome assembly protein 1;2	-	YES
BraA09001374	AT1G63060	AT1G63060	ribosome biogenesis NEP1-like protein	-	-
BraA09001375	AT1G63090	PP2-A11	phloem protein 2-A11	-	-
BraA09001376	AT5G15690	AT5G15690	zinc ion binding protein	-	-
BraA09001377	AT1G63100	AT1G63100	GRAS family transcription factor	YES	-
BraA09001378	AT1G63120	RBL2	RHOMBOID-like 2	-	-
BraA09001379	AT1G63120	RBL2	RHOMBOID-like 2	-	-
BraA09001380	AT1G40390	AT1G40390	DNAse I-like superfamily protein	-	-
BraA09001381	AT1G74090	SOT18	desulfo-glucosinolate sulfotransferase 18	-	-
BraA09001382	AT1G63160	RFC2	replication factor C 2	-	-
BraA09001383	AT1G63170	AT1G63170	Zinc finger, C3HC4 type (RING finger) family protein	-	-
BraA09001269	AT2G19480	NAP1;2	nucleosome assembly protein 1;2	-	YES
BraA09001384	AT1G63180	UGE3	UDP-D-glucose/UDP-D-galactose 4-epimerase 3	-	-
BraA09001385	AT1G63190	AT1G63190	Cystatin/monellin superfamily protein	-	-
BraA09001386	AT1G63220	AT1G63220	Calcium-dependent lipid-binding (CaLB domain) family protein	-	-
BraA09001387	AT1G63245	CLE14	CLAVATA3/ESR-RELATED 14	-	-
BraA09001388	AT1G63260	TET10	tetraspanin10	-	-
BraA09001389	AT3G01850	AT3G01850	Aldolase-type TIM barrel family protein	-	-
BraA09001390	AT1G63295	AT1G63295	Remorin family protein	-	-
BraA09001391	AT1G63300	AT1G63300	Myosin heavy chain-related protein	-	-
BraA09001392	AT1G63300	AT1G63300	Myosin heavy chain-related protein	-	-
BraA09001393	AT4G11580	AT4G11580	RNI-like superfamily protein	-	-
BraA09001270	AT2G19500	CKX2	cytokinin oxidase 2	-	YES
BraA09001394	AT4G11580	AT4G11580	RNI-like superfamily protein	-	-
BraA09001395	AT1G63310	AT1G63310	hypothetical protein	-	-
BraA09001396	AT1G63420	AT1G63420	O-glucosyltransferase-like protein (DUF821)	-	-
BraA09001397	AT1G63430	AT1G63430	Leucine-rich repeat protein kinase family protein	-	-
BraA09001398	AT1G63440	HMA5	heavy metal atpase 5	-	-
BraA09001399	AT1G63460	GPX8	glutathione peroxidase 8	-	-
BraA09001400	AT1G63470	AT1G63470	AT hook motif DNA-binding family protein	-	-
BraA09001401	AT1G63490	AT1G63490	transcription factor jumonji (jmjC) domain-containing protein	-	-
BraA09001402	AT2G15310	ARFB1A	ADP-ribosylation factor B1A	-	-
BraA09001271	AT1G64760	AT1G64760	O-Glycosyl hydrolases family 17 protein	-	-
BraA09001403	AT1G63500	BSK7	kinase with tetratricopeptide repeat domain-containing protein	-	YES
BraA09001404	AT1G63520	AT1G63520	hypothetical protein (DUF3527)	-	-
BraA09001405	AT1G63540	AT1G63540	hydroxyproline-rich glycoprotein family protein	-	-
BraA09001406	AT1G63530	AT1G63530	hypothetical protein	-	-
BraA09001407	AT1G63550	AT1G63550	Receptor-like protein kinase-related family protein	-	-
BraA09001408	AT2G20142	AT2G20142	Toll-Interleukin-Resistance (TIR) domain family protein	-	-
BraA09001409	AT1G63640	AT1G63640	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain-containing protein	-	-
BraA09001410	AT1G63650	EGL3	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	YES	YES
BraA09001411	AT1G63670	TRM12	hypothetical protein (DUF3741)	-	-
BraA09001412	AT1G63680	MURE	ALBINO OR PALE-GREEN 13	-	-
BraA09001272	AT2G19520	FVE	Transducin family protein / WD-40 repeat family protein	-	YES
BraA09001413	AT1G63720	AT1G63720	hydroxyproline-rich glycoprotein family protein	-	-
BraA09001414	AT4G19590	AT4G19590	Chaperone DnaJ-domain superfamily protein	-	-
BraA09001415	AT4G19590	AT4G19590	Chaperone DnaJ-domain superfamily protein	-	-
BraA09001416	AT4G19600	CYCT1;4	Cyclin family protein	-	YES
BraA09001417	AT2G34470	UREG	urease accessory protein G	-	-
BraA09001418	AT2G16190	AT2G16190	hypothetical protein	-	-
BraA09001419	AT3G03030	AT3G03030	F-box/RNI-like superfamily protein	-	-
BraA09001420	AT2G34470	UREG	urease accessory protein G	-	-
BraA09001421	AT1G63720	AT1G63720	hydroxyproline-rich glycoprotein family protein	-	-
BraA09001422	AT1G63740	AT1G63740	Disease resistance protein (TIR-NBS-LRR class) family	-	-
BraA09001273	AT2G19540	AT2G19540	Transducin family protein / WD-40 repeat family protein	-	-
BraA09001423	AT1G63740	AT1G63740	Disease resistance protein (TIR-NBS-LRR class) family	-	-
BraA09001424	AT2G20420	AT2G20420	ATP citrate lyase (ACL) family protein	-	YES
BraA09001425	AT1G64680	AT1G64680	beta-carotene isomerase D27	-	-
BraA09001426	AT1G63830	AT1G63830	PLAC8 family protein	-	-
BraA09001427	AT1G63840	AT1G63840	RING/U-box superfamily protein	-	-
BraA09001428	AT2G20420	AT2G20420	ATP citrate lyase (ACL) family protein	-	YES
BraA09001429	AT1G64680	AT1G64680	beta-carotene isomerase D27	-	-
BraA09001430	AT1G63830	AT1G63830	PLAC8 family protein	-	-
BraA09001431	AT1G63840	AT1G63840	RING/U-box superfamily protein	-	-
BraA09001432	AT1G63855	AT1G63855	Putative methyltransferase family protein	-	-
BraA09001274	AT2G19540	AT2G19540	Transducin family protein / WD-40 repeat family protein	-	-
BraA09001433	AT1G63900	DAL1	E3 Ubiquitin ligase family protein	-	-
BraA09001434	AT1G63910	AtMYB103	myb domain protein 103	YES	YES
BraA09001435	AT1G63930	ROH1	from the Czech 'roh' meaning 'corner'	-	-
BraA09001436	AT2G39360	AT2G39360	Protein kinase superfamily protein	-	YES
BraA09001437	AT1G63940	MDAR6	monodehydroascorbate reductase 6	-	YES
BraA09001438	AT1G63960	AT1G63960	Copper transport protein family	-	-
BraA09001439	AT1G63970	ISPF	isoprenoid F	-	YES
BraA09001440	AT1G63980	AT1G63980	D111/G-patch domain-containing protein	-	-
BraA09001441	AT1G63990	SPO11-2	sporulation 11-2	-	-
BraA09001442	AT1G64000	WRKY56	WRKY DNA-binding protein 56	YES	-
BraA09001275	AT2G19580	TET2	tetraspanin2	-	-
BraA09001443	AT1G64030	SRP3	serpin 3	-	-
BraA09001444	AT1G64040	TOPP3	type one serine/threonine protein phosphatase 3	-	-
BraA09001445	AT1G64090	RTNLB3	Reticulan like protein B3	-	-
BraA09001446	AT1G64140	AT1G64140	WRKY transcription factor	-	-
BraA09001447	AT4G26980	AT4G26980	RNI-like superfamily protein	-	-
BraA09001448	AT3G61420	AT3G61420	BSD domain (BTF2-like transcription factors, Synapse-associated proteins and DOS2-like proteins)	-	-
BraA09001449	AT1G64160	DIR5	Disease resistance-responsive (dirigent-like protein) family protein	-	-
BraA09001450	AT1G64170	CHX16	cation/H  exchanger 16	-	-
BraA09001451	AT1G64180	AT1G64180	intracellular protein transport protein USO1-like protein	-	-
BraA09001452	AT1G64190	AT1G64190	6-phosphogluconate dehydrogenase family protein	-	-
BraA09001258	AT2G19170	SLP3	subtilisin-like serine protease 3	-	-
BraA09001276	AT3G04660	AT3G04660	F-box and associated interaction domains-containing protein	-	-
BraA09001453	AT1G64210	AT1G64210	Leucine-rich repeat protein kinase family protein	-	-
BraA09001454	AT1G64220	TOM7-2	translocase of outer membrane 7 kDa subunit 2	-	-
BraA09001455	AT1G64230	UBC28	ubiquitin-conjugating enzyme 28	-	-
BraA09001456	AT1G64235	AT1G64235	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	-	-
BraA09001457	AT3G04320	AT3G04320	Kunitz family trypsin and protease inhibitor protein	-	-
BraA09001458	AT1G64280	NPR1	regulatory protein (NPR1)	-	YES
BraA09001459	AT1G64290	AT1G64290	F-box protein-like protein	-	-
BraA09001460	AT1G64295	AT1G64295	F-box associated ubiquitination effector family protein	-	-
BraA09001461	AT1G64295	AT1G64295	F-box associated ubiquitination effector family protein	-	-
BraA09001462	AT1G64290	AT1G64290	F-box protein-like protein	-	-
BraA09001277	AT5G35160	AT5G35160	Endomembrane protein 70 protein family	-	-
BraA09001463	AT3G24480	AT3G24480	Leucine-rich repeat (LRR) family protein	-	-
BraA09001464	AT1G64300	AT1G64300	Protein kinase family protein	-	-
BraA09001465	AT1G64340	AT1G64340	Serine/Threonine-kinase	-	-
BraA09001466	AT5G15980	AT5G15980	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA09001467	AT5G40200	DEG9	DegP protease 9	-	-
BraA09001468	AT1G64355	AT1G64355	1-acyl-sn-glycerol-3-phosphate acyltransferase	-	-
BraA09001469	AT1G40390	AT1G40390	DNAse I-like superfamily protein	-	-
BraA09001470	AT3G17400	AT3G17400	F-box family protein	-	-
BraA09001471	AT1G64370	AT1G64370	filaggrin-like protein	-	-
BraA09001472	AT1G64380	AT1G64380	Integrase-type DNA-binding superfamily protein	YES	-
BraA09001278	AT2G19640	ASHR2	ASH1-related protein 2	-	-
BraA09001473	AT1G64385	AT1G64385	transmembrane protein	-	-
BraA09001474	AT3G48150	APC8	anaphase-promoting complex subunit 8	-	YES
BraA09001475	AT1G64390	GH9C2	glycosyl hydrolase 9C2	-	-
BraA09001476	AT1G64400	LACS3	AMP-dependent synthetase and ligase family protein	-	-
BraA09001477	AT1G64405	AT1G64405	hypothetical protein	-	-
BraA09001478	AT1G64460	AT1G64460	phosphatidylinositol 4-kinase gamma-like protein	-	-
BraA09001479	AT1G64460	AT1G64460	phosphatidylinositol 4-kinase gamma-like protein	-	-
BraA09001480	AT1G43760	AT1G43760	DNAse I-like superfamily protein	-	-
BraA09001481	AT1G64480	CBL8	calcineurin B-like protein 8	-	-
BraA09001482	AT4G23160	CRK8	cysteine-rich RECEPTOR-like kinase	-	-
BraA09001279	AT2G19690	PLA2-BETA	phospholipase A2-beta	-	-
BraA09001483	AT1G64510	AT1G64510	Translation elongation factor EF1B/ribosomal protein S6 family protein	-	-
BraA09001484	AT1G64520	RPN12a	regulatory particle non-ATPase 12A	-	YES
BraA09001485	AT1G64590	AT1G64590	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA09001487	AT1G58030	CAT2	cationic amino acid transporter 2	-	-
BraA09001488	AT1G64610	AT1G64610	Transducin/WD40 repeat-like superfamily protein	-	-
BraA09001489	AT1G64625	AT1G64625	Serine/threonine-protein kinase WNK (With No Lysine)-like protein	-	-
BraA09001490	AT1G78810	AT1G78810	hypothetical protein	-	-
BraA09001491	AT1G78800	AT1G78800	UDP-Glycosyltransferase superfamily protein	-	-
BraA09001492	AT1G78700	BEH4	BES1/BZR1 homolog 4	YES	-
BraA09001280	AT2G19730	AT2G19730	Ribosomal L28e protein family	-	YES
BraA09001493	AT1G64670	BDG1	alpha/beta-Hydrolases superfamily protein	-	YES
BraA09001494	AT5G55960	AT5G55960	transmembrane protein C9orf5 protein	-	-
BraA09001495	AT3G15450	AT3G15450	aluminum induced protein with YGL and LRDR motifs	-	-
BraA09001496	AT1G14800	AT1G14800	Nucleic acid-binding, OB-fold-like protein	-	-
BraA09001497	AT1G64660	MGL	methionine gamma-lyase	-	-
BraA09001498	AT5G15685	#N/A	#N/A	-	-
BraA09001499	AT1G64640	ENODL8	early nodulin-like protein 8	-	-
BraA09001500	AT1G64625	AT1G64625	Serine/threonine-protein kinase WNK (With No Lysine)-like protein	-	-
BraA09001501	AT1G64625	AT1G64625	Serine/threonine-protein kinase WNK (With No Lysine)-like protein	-	-
BraA09001502	AT5G42000	AT5G42000	ORMDL family protein	-	-
BraA09001281	AT2G19740	AT2G19740	Ribosomal protein L31e family protein	-	-
BraA09001503	AT4G32190	AT4G32190	Myosin heavy chain-related protein	-	-
BraA09001504	AT4G02880	AT4G02880	ELKS/Rab6-interacting/CAST family protein	-	-
BraA09001505	AT1G64620	AT1G64620	Dof-type zinc finger DNA-binding family protein	YES	-
BraA09001506	AT1G58030	CAT2	cationic amino acid transporter 2	-	-
BraA09001507	AT1G58030	CAT2	cationic amino acid transporter 2	-	-
BraA09001508	AT1G64600	AT1G64600	copper ion binding / methyltransferase	-	-
BraA09001509	AT1G64590	AT1G64590	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA09001510	AT4G09490	AT4G09490	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	-	-
BraA09001511	AT1G64570	DUO3	Homeodomain-like superfamily protein	-	-
BraA09001512	AT1G64570	DUO3	Homeodomain-like superfamily protein	-	-
BraA09001282	AT5G56670	AT5G56670	Ribosomal protein S30 family protein	-	-
BraA09001513	AT1G64550	ABCF3	general control non-repressible 3	-	-
BraA09001514	AT3G16080	AT3G16080	Zinc-binding ribosomal protein family protein	-	-
BraA09001515	AT1G73720	SMU1	transducin family protein / WD-40 repeat family protein	-	-
BraA09001516	AT1G64530	AT1G64530	Plant regulator RWP-RK family protein	YES	-
BraA09001517	AT1G64510	AT1G64510	Translation elongation factor EF1B/ribosomal protein S6 family protein	-	-
BraA09001518	AT1G64500	AT1G64500	Glutaredoxin family protein	-	-
BraA09001519	AT5G26920	CBP60G	Cam-binding protein 60-like G	-	YES
BraA09001520	AT2G16730	AT2G16730	glycosyl hydrolase family 35 protein	-	-
BraA09001521	AT1G64500	AT1G64500	Glutaredoxin family protein	-	-
BraA09001522	AT1G64490	AT1G64490	DEK, chromatin associated protein	-	-
BraA09001523	AT5G26920	CBP60G	Cam-binding protein 60-like G	-	YES
BraA09001524	AT1G76540	CDKB2;1	cyclin-dependent kinase B2;1	-	YES
BraA09001525	AT3G30739	#N/A	#N/A	-	-
BraA09001526	AT5G15690	AT5G15690	zinc ion binding protein	-	-
BraA09001527	AT2G06570	AT2G06570	hypothetical protein	-	-
BraA09001528	AT1G64460	AT1G64460	phosphatidylinositol 4-kinase gamma-like protein	-	-
BraA09001529	AT1G64450	AT1G64450	Glycine-rich protein family	-	-
BraA09001530	AT1G64440	RHD1	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA09001531	AT1G64430	AT1G64430	Pentatricopeptide repeat (PPR) superfamily protein	-	-
BraA09001532	AT1G64405	AT1G64405	hypothetical protein	-	-
BraA09001283	AT4G29350	PFN2	profilin 2	-	-
BraA09001533	AT1G64390	GH9C2	glycosyl hydrolase 9C2	-	-
BraA09001534	AT1G64380	AT1G64380	Integrase-type DNA-binding superfamily protein	YES	-
BraA09001535	AT1G64370	AT1G64370	filaggrin-like protein	-	-
BraA09001536	AT1G64350	SEH1H	Transducin/WD40 repeat-like superfamily protein	-	-
BraA09001537	AT5G17160	AT5G17160	aspartic/glutamic acid-rich protein	-	-
BraA09001538	AT5G42170	AT5G42170	SGNH hydrolase-type esterase superfamily protein	-	-
BraA09001539	AT1G64330	AT1G64330	myosin heavy chain-like protein	-	-
BraA09001540	AT1G64320	AT1G64320	myosin heavy chain-like protein	-	-
BraA09001541	AT4G10310	HKT1	high-affinity K  transporter 1	-	-
BraA09001542	AT1G64310	AT1G64310	Tetratricopeptide repeat (TPR)-like superfamily protein	-	-
BraA09001284	AT3G55290	AT3G55290	NAD(P)-binding Rossmann-fold superfamily protein	-	-
BraA09001543	AT1G64300	AT1G64300	Protein kinase family protein	-	-
BraA09001544	AT1G64290	AT1G64290	F-box protein-like protein	-	-
BraA09001545	AT3G04320	AT3G04320	Kunitz family trypsin and protease inhibitor protein	-	-
BraA09001546	AT1G64255	AT1G64255	MuDR family transposase	-	-
BraA09001547	AT1G64220	TOM7-2	translocase of outer membrane 7 kDa subunit 2	-	-
BraA09001548	AT1G64210	AT1G64210	Leucine-rich repeat protein kinase family protein	-	-
BraA09001549	AT1G64200	VHA-E3	vacuolar H -ATPase subunit E isoform 3	-	-
BraA09001550	AT1G64185	AT1G64185	Lactoylglutathione lyase / glyoxalase I family protein	-	-
BraA09001551	AT1G64150	AT1G64150	Uncharacterized protein family (UPF0016)	-	-
BraA09001552	AT1G64140	AT1G64140	WRKY transcription factor	-	-
BraA09001259	AT2G19180	AT2G19180	hypothetical protein	-	-
BraA09001285	AT2G19770	PRF5	profilin 5	-	-
BraA09001553	AT1G64110	DAA1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	-	-
BraA09001554	AT1G64090	RTNLB3	Reticulan like protein B3	-	-
BraA09001555	AT3G13062	AT3G13062	Polyketide cyclase/dehydrase and lipid transport superfamily protein	-	-
BraA09001556	AT1G64080	MAKR2	membrane-associated kinase regulator	-	-
BraA09001557	AT1G64065	AT1G64065	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	-	-
BraA09001558	AT1G07150	MAPKKK13	mitogen-activated protein kinase kinase kinase 13	-	-
BraA09001559	AT5G05070	AT5G05070	DHHC-type zinc finger family protein	-	-
BraA09001560	AT5G26120	ASD2	alpha-L-arabinofuranosidase 2	-	-
BraA09001561	AT5G26120	ASD2	alpha-L-arabinofuranosidase 2	-	-
BraA09001562	AT3G12580	HSP70	heat shock protein 70	-	YES
BraA09001286	AT2G19780	AT2G19780	Leucine-rich repeat (LRR) family protein	-	-
BraA09001563	AT1G64060	RBOH F	respiratory burst oxidase protein F	-	YES
BraA09001564	AT1G64050	AT1G64050	hypothetical protein	-	-
BraA09001565	AT5G60690	REV	Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein	YES	YES
BraA09001566	AT1G62170	AT1G62170	Serine protease inhibitor (SERPIN) family protein	-	-
BraA09001567	AT2G14540	SRP2	serpin 2	-	-
BraA09001568	AT1G64000	WRKY56	WRKY DNA-binding protein 56	YES	-
BraA09001569	AT1G63980	AT1G63980	D111/G-patch domain-containing protein	-	-
BraA09001570	AT1G63970	ISPF	isoprenoid F	-	YES
BraA09001571	AT1G63910	AtMYB103	myb domain protein 103	YES	YES
BraA09001572	AT1G63910	AtMYB103	myb domain protein 103	YES	YES
BraA09001287	AT2G20610	SUR1	Tyrosine transaminase family protein	-	-
BraA09001573	ATMG00010	ORF153A	hypothetical protein	-	-
BraA09001574	AT1G63750	AT1G63750	Disease resistance protein (TIR-NBS-LRR class) family	-	-
BraA09001575	AT5G02090	AT5G02090	hypothetical protein	-	-
BraA09001576	AT1G63750	AT1G63750	Disease resistance protein (TIR-NBS-LRR class) family	-	-
BraA09001577	AT5G58230	MSI1	Transducin/WD40 repeat-like superfamily protein	-	YES
BraA09001578	AT1G56510	WRR4	Disease resistance protein (TIR-NBS-LRR class)	-	-
BraA09001579	AT1G63880	AT1G63880	Disease resistance protein (TIR-NBS-LRR class) family	-	-
BraA09001580	AT5G58120	AT5G58120	Disease resistance protein (TIR-NBS-LRR class) family	-	-
BraA09001581	AT1G63850	AT1G63850	BTB/POZ domain-containing protein	-	-
BraA09001582	AT5G48480	AT5G48480	Lactoylglutathione lyase / glyoxalase I family protein	-	-
BraA09001288	AT2G19790	AT2G19790	SNARE-like superfamily protein	-	-
BraA09001583	AT5G48480	AT5G48480	Lactoylglutathione lyase / glyoxalase I family protein	-	-
