"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.P_Avg_CPM","WT.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA07000028",-2.84778940816203,2.73856998187976,14.6269304880285,0.000857210655612373,0.00179594052359951,FALSE,"8.047444","1.072374","BraA07000028","AT5G48920","TED7","tracheary element differentiation-related 7","-","-"
"BraA07003981",-2.33869974880904,2.37004864431626,14.6183529937124,0.000859599344855672,0.00180017212453809,FALSE,"7.134881","1.385379","BraA07003981","AT1G77940","AT1G77940","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-"
"BraA04001278",-1.13740007999261,2.96055266205575,14.6129782329727,0.000861099829678403,0.00180235522860878,FALSE," 9.325050"," 4.237474","BraA04001278","AT5G39600","AT5G39600","39S ribosomal protein","-","-"
"BraA03004488",-1.27895549543248,3.50832061739866,14.5961828487918,0.000865807099440637,0.00181148527784071,FALSE,"14.409238"," 5.963598","BraA03004488","AT5G42240","scpl42","serine carboxypeptidase-like 42","-","-"
"BraA09000933",-2.48714877337225,2.27515066489767,14.5954747532225,0.000866006174874702,0.00181166097720997,FALSE,"7.593149","1.381571","BraA09000933","AT5G65660","AT5G65660","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA06001385",-2.00859299389119,3.20683802050846,14.5933537080105,0.000866602789011158,0.00181266815934028,FALSE," 7.4357702"," 1.8756957","BraA06001385","AT1G10370","ERD9","Glutathione S-transferase family protein","-","YES"
"BraA05001129",-4.06307896376824,3.26263351183231,14.5916324725593,0.000867087273319724,0.001813440563653,FALSE," 8.3301022"," 0.4838308","BraA05001129","AT2G34930","AT2G34930","disease resistance family protein / LRR family protein","-","-"
"BraA05003955",-1.61795327360765,4.68513155282187,14.5736471315854,0.000872167421922497,0.00182333845411875,FALSE,"31.044426","10.100642","BraA05003955","AT3G11510","AT3G11510","Ribosomal protein S11 family protein","-","-"
"BraA09006866",-2.66376455507605,2.67852801842875,14.5698466446964,0.000873245063589462,0.00182534891114185,FALSE,"11.5004349"," 1.9196239","BraA09006866","AT1G04240","SHY2","AUX/IAA transcriptional regulator family protein","-","YES"
"BraA02002693",-1.37615482861186,3.01160077889289,14.5553551870406,0.000877367530231343,0.00183372260335166,FALSE,"11.828572"," 4.535626","BraA02002693","AT1G78590","NADK3","NAD(H) kinase 3","-","-"
"BraA03004287",-2.20428927319248,3.69968821658806,14.5548931650659,0.000877499313325592,0.00183375453953064,FALSE,"15.138316"," 3.362731","BraA03004287","AT1G40087","AT1G40087","Plant transposase (Ptta/En/Spm family)","-","-"
"BraA09000860",-1.83503258273943,3.49746217244478,14.4929908024824,0.000895352808577556,0.00186858302930399,FALSE," 7.393948"," 2.059185","BraA09000860","AT5G63980","SAL1","SAL1 phosphatase-like protein","-","YES"
"BraA09004983",-2.28009084688171,3.70056512215091,14.4885580480725,0.000896646411376021,0.00187103466990038,FALSE,"12.887973"," 2.671048","BraA09004983","AT3G56200","AT3G56200","Transmembrane amino acid transporter family protein","-","-"
"BraA08003285",-2.23779422362913,6.56427484637973,14.4792773103883,0.000899361407377191,0.0018757053865267,FALSE,"130.26298"," 27.65292","BraA08003285","AT1G18540","AT1G18540","Ribosomal protein L6 family protein","-","-"
"BraA03005665",-2.39553911443557,3.78852931085462,14.4612452241025,0.000904662234302303,0.00188626090447983,FALSE,"17.265875"," 3.369167","BraA03005665","AT4G26370","AT4G26370","antitermination NusB domain-containing protein","-","YES"
"BraA01003620",-1.34131358846339,4.9721374594119,14.4370140580514,0.000911839183550505,0.00189915071373347,FALSE,"39.102782","15.463866","BraA01003620","AT3G19380","PUB25","plant U-box 25","-","-"
"BraA06000805",-1.08462399951253,3.09648608537199,14.4253019780934,0.000915330416381647,0.00190572761294274,FALSE," 8.163167"," 3.883694","BraA06000805","AT1G52910","AT1G52910","fiber (DUF1218)","-","-"
"BraA01004425",-2.09553100022364,3.0600185582693,14.4244685378124,0.000915579410870315,0.00190588911910499,FALSE,"11.170288"," 2.621148","BraA01004425","AT3G08870","AT3G08870","Concanavalin A-like lectin protein kinase family protein","-","-"
"BraA09006743",-1.72571305673283,4.85674797836372,14.4214749674649,0.000916474365291382,0.00190735244078889,FALSE,"46.039539","13.869486","BraA09006743","AT1G06830","AT1G06830","Glutaredoxin family protein","-","-"
"BraA01000131",-1.69073476845769,5.09353545281798,14.4115661003015,0.00091944353045066,0.00191302593116899,FALSE,"21.790075"," 6.951004","BraA01000131","AT4G37760","SQE3","squalene epoxidase 3","-","YES"
"BraSca000095",-1.05479213962996,3.30371859888713,14.4017390409584,0.000922398560567809,0.00191816004007627,FALSE,"12.360161"," 5.954297","BraSca000095","AT1G61640","AT1G61640","Protein kinase superfamily protein","-","-"
"BraA03004713",-1.86801457333331,3.7117465096252,14.3670393159716,0.000932916149106384,0.00193849507418277,FALSE,"14.684122"," 4.058367","BraA03004713","AT5G61310","AT5G61310","Cytochrome c oxidase subunit Vc family protein","-","-"
"BraA05003690",-2.73268236063157,5.18827306463671,14.3634447938382,0.000934013123480309,0.00194000614457378,FALSE,"71.730723","10.993654","BraA05003690","AT3G14240","AT3G14240","Subtilase family protein","-","-"
"BraA05000241",-1.78286614624943,4.8700246668987,14.3505267754195,0.000937967081189357,0.00194616423120491,FALSE,"42.49652","12.59554","BraA05000241","AT2G46220","AT2G46220","DUF2358 family protein (DUF2358)","-","-"
"BraA06002982",-1.52248944511043,4.54543867244563,14.3463501062053,0.000939249387339341,0.00194831119619415,FALSE,"28.718519","10.042484","BraA06002982","AT5G62220","GT18","glycosyltransferase 18","-","-"
"BraA06004694",-1.39290298113287,4.98994089252943,14.3435943355689,0.000940096502552116,0.00194981143104102,FALSE,"38.58041","14.71093","BraA06004694","AT4G18100","AT4G18100","Ribosomal protein L32e","-","-"
"BraA03003865",-1.56998074065,4.73536706038164,14.3406173623098,0.000941012552423946,0.00195145422597535,FALSE,"30.76354","10.31410","BraA03003865","AT5G26880","AGL26","tRNA (cytidine(34)-2'-O)-methyltransferase","YES","-"
"BraA09003718",-1.15546833231379,3.41451043891048,14.3368695992496,0.000942167169843985,0.00195302749045007,FALSE,"14.551360"," 6.518344","BraA09003718","AT1G30320","AT1G30320","Remorin family protein","-","-"
"BraA08000496",-2.97756326587479,2.98725596645546,14.3359409228503,0.000942453517240122,0.00195315580794727,FALSE," 7.3993884"," 0.9617608","BraA08000496","AT1G47395","AT1G47395","hypothetical protein","-","-"
"BraA03002516",-2.26845915486476,3.47152694938231,14.3052044123607,0.000951984630089532,0.00197109156506304,FALSE,"13.529896"," 2.742395","BraA03002516","AT2G45720","AT2G45720","ARM repeat superfamily protein","-","-"
"BraA10001680",-1.48372489078647,3.46684313699848,14.2672737564917,0.000963891969166156,0.00199236394133782,FALSE,"11.226148"," 4.022420","BraA10001680","AT5G21920","YLMG2","YGGT family protein","-","-"
"BraA08002587",-1.64598820813607,2.95949844299023,14.2666380897689,0.000964092900903053,0.00199249241862054,FALSE,"10.417484"," 3.279082","BraA08002587","AT1G12710","PP2-A12","phloem protein 2-A12","-","-"
"BraA08003824",-2.64890384271395,3.97645858909131,14.2644106090371,0.00096479735985799,0.00199368654905668,FALSE,"18.280138"," 2.899787","BraA08003824","AT1G07050","AT1G07050","CCT motif family protein","-","-"
"BraA08001190",-7.75667202035958,3.94667092855467,15.424470136803,0.000967097559790343,0.00199791515830161,FALSE," 2.522300"," 0.000000","BraA08001190","AT4G15210","BAM5","beta-amylase 5","-","YES"
"BraA10000330",-1.86420464621394,6.49164943015624,14.2482081891636,0.000969938456721676,0.00200220738476055,FALSE," 85.02509"," 23.28288","BraA10000330","AT1G04770","AT1G04770","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03001752",-1.79735234708133,4.42362271697001,14.2413971899146,0.000972108541980542,0.00200642387238051,FALSE,"29.713296"," 8.567592","BraA03001752","AT2G31360","ADS2","16:0delta9 desaturase 2","-","-"
"BraA04001595",-1.31743952458305,2.98383572269021,14.2040887694868,0.000984090031522993,0.00202955674740198,FALSE," 8.052167"," 3.281897","BraA04001595","AT2G22190","TPPE","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA09002324",-1.72788303796582,4.01602392408566,14.1997518734211,0.000985493244618878,0.00203191821722572,FALSE,"18.689415"," 5.614066","BraA09002324","AT4G18100","AT4G18100","Ribosomal protein L32e","-","-"
"BraA05003917",-1.09550607965341,5.90259752687472,14.1980524190359,0.000986043702998342,0.00203278496204563,FALSE,"79.16936","36.98432","BraA05003917","AT3G11950","AT3G11950","TRAF-like superfamily protein","-","-"
"BraA02000162",-1.58306789734229,3.46748408610981,14.1870710539288,0.000989608706313601,0.00203960207376929,FALSE,"12.905174"," 4.308557","BraA02000162","AT2G05220","AT2G05220","Ribosomal S17 family protein","-","-"
"BraA01002935",-1.30984352473778,4.43138329302897,14.1717305678888,0.00099461245102528,0.00204910994491334,FALSE,"26.92791","10.79474","BraA01002935","AT1G58080","ATP-PRT1","ATP phosphoribosyl transferase 1","-","-"
"BraA06001516",-1.02942162177245,4.30803985492542,14.1619591594957,0.000997814083016291,0.00205543694106484,FALSE,"22.34948","10.99728","BraA06001516","AT1G13380","AT1G13380","sodium/hydrogen exchanger (DUF1218)","-","-"
"BraA03001769",-1.08644308758426,6.5599372934206,14.1592302475648,0.00099871022902894,0.00205647553701145,FALSE,"118.23769"," 55.59631","BraA03001769","AT2G31610","AT2G31610","Ribosomal protein S3 family protein","-","-"
"BraA04001310",-1.04556187355372,3.60322617114602,14.148090451034,0.00100237755086352,0.00206348713714253,FALSE,"13.216889"," 6.379651","BraA04001310","AT5G39940","AT5G39940","FAD/NAD(P)-binding oxidoreductase family protein","-","-"
"BraA03006106",-1.17233577493777,3.47960332571771,14.1373050921361,0.001005942207495,0.00206974252888514,FALSE," 9.649986"," 4.352754","BraA03006106","AT4G32020","AT4G32020","serine/arginine repetitive matrix-like protein","-","-"
"BraA07002837",-4.70566115196351,2.79144461487153,14.1278532723499,0.00100907750374825,0.00207565079835304,FALSE,"12.7895276"," 0.4509272","BraA07002837","AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA04000237",-1.6121622339129,3.33736048228918,14.1182332490538,0.00101227955933645,0.00208060593679233,FALSE,"11.010009"," 3.526584","BraA04000237","AT3G59540","AT3G59540","Ribosomal L38e protein family","-","YES"
"BraA01004628",-1.72685315263854,4.82704414257496,14.0842469432371,0.00102368118804014,0.00210239325414298,FALSE,"37.498288","11.306721","BraA01004628","AT3G03630","CS26","cysteine synthase 26","-","-"
"BraA08003954",-3.21772485671476,4.7910326716595,14.0705824465565,0.00102830478827724,0.00211133803384865,FALSE,"39.058673"," 4.212546","BraA08003954","AT1G04040","AT1G04040","HAD superfamily, subfamily IIIB acid phosphatase","-","-"
"BraA10001212",-1.13623051004871,5.58877429085667,14.0334752181588,0.00104097609673375,0.00213509968731425,FALSE,"50.90764","23.12871","BraA10001212","AT5G56670","AT5G56670","Ribosomal protein S30 family protein","-","-"
"BraA06002056",-1.19374069377977,5.83873716684843,14.0331192309106,0.0010410984815843,0.00213509968731425,FALSE,"69.20278","30.39635","BraA06002056","AT1G18840","IQD30","IQ-domain 30","-","-"
"BraA02003419",-1.15304599107273,4.03841683746141,14.0297802881435,0.00104224714204333,0.00213702525162273,FALSE,"17.595675"," 8.093573","BraA02003419","AT2G02400","AT2G02400","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA03006283",-1.00859681972422,5.72332746660613,14.024725299413,0.00104398879065571,0.00213991191104581,FALSE,"38.69086","19.25462","BraA03006283","AT4G34230","CAD5","cinnamyl alcohol dehydrogenase 5","-","-"
"BraA06001964",-1.11285365757216,5.66140545124229,14.0214469515061,0.0010451200138461,0.00214195169504396,FALSE,"59.26972","27.33838","BraA06001964","AT1G17880","BTF3","basic transcription factor 3","-","-"
"BraA05000795",-1.64896627673972,3.53283901823388,14.0175679768076,0.00104646021840454,0.00214414004656176,FALSE,"13.012579"," 4.220995","BraA05000795","AT2G39700","EXPA4","expansin A4","-","YES"
"BraA03003665",-1.99830869242425,5.56180734728495,14.0142085975852,0.00104762241728618,0.00214624194300201,FALSE,"44.642786","11.267932","BraA03003665","AT3G08770","LTP6","lipid transfer protein 6","-","-"
"BraA01002101",-1.06223282262348,3.67820253426583,14.0035322978238,0.00105132532284912,0.0021532674797196,FALSE,"15.858164"," 7.569356","BraA01002101","AT4G17360","AT4G17360","Formyl transferase","-","-"
"BraA05001427",-1.10394521462079,5.13841408443989,13.9797772520219,0.0010596157869399,0.00216827255413859,FALSE,"47.66960","22.06990","BraA05001427","AT2G31660","SAD2","ARM repeat superfamily protein","-","-"
"BraA09005260",-1.68376736262057,4.39537650151198,13.9666854577189,0.00106421530253875,0.00217655260680352,FALSE,"24.892158"," 7.760756","BraA09005260","AT3G59670","AT3G59670","elongation factor","-","-"
"BraA03002723",-1.35381232596427,2.93827152048414,13.9282366569144,0.00107785000604183,0.00220157787374753,FALSE,"8.619999","3.430330","BraA03002723","AT3G63540","AT3G63540","thylakoid lumenal protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)","-","-"
"BraA10002745",-1.4319388223898,7.4689842704907,13.9231506828902,0.00107966783868886,0.00220500477240984,FALSE,"282.9800","104.8801","BraA10002745","AT5G07580","AT5G07580","ethylene-responsive transcription factor","YES","YES"
"BraA07001384",-1.31699628419707,5.53569012821448,13.8678046050062,0.00109966768089894,0.00224206856183281,FALSE,"48.88564","19.69524","BraA07001384","AT1G23290","RPL27AB","Ribosomal protein L18e/L15 superfamily protein","-","-"
"BraA02000755",-1.20433465259905,6.58512638549375,13.845183522395,0.00110795824715214,0.00225750974888993,FALSE," 80.39020"," 35.02514","BraA02000755","AT5G17230","PSY","PHYTOENE SYNTHASE","-","-"
"BraA02001011",-2.26451846475002,3.17970390043813,13.8422961490015,0.00110902136680787,0.00225938342137663,FALSE," 5.330153"," 1.135231","BraA02001011","AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-"
"BraA03005025",-7.61487189697468,2.02973001086502,14.8924152616276,0.00112716051344905,0.0022921842999597,FALSE," 2.3081929"," 0.0000000","BraA03005025","AT4G16590","CSLA01","cellulose synthase-like A01","-","-"
"BraA02001925",-1.17671823765708,2.70111948610969,13.7829160200666,0.00113113390607875,0.00229967032829753,FALSE," 7.205789"," 3.169575","BraA02001925","AT1G67320","EMB2813","DNA primase, large subunit family","-","-"
"BraA09005466",-1.37398600274964,6.77655501129818,13.7685324969205,0.00113656235671784,0.00230981168427874,FALSE,"113.27116"," 43.68213","BraA09005466","AT3G62250","UBQ5","ubiquitin 5","-","-"
"BraA04002867",-1.00154261014796,2.70210355892749,13.7523244692576,0.00114271352117175,0.00232051487849869,FALSE," 7.084410"," 3.573243","BraA04002867","AT2G39960","AT2G39960","Microsomal signal peptidase 25 kDa subunit (SPC25)","-","-"
"BraA09000180",-1.22001020744128,6.01725360485183,13.7401886049019,0.00114734305743483,0.00232901466649783,FALSE,"82.57677","35.37928","BraA09000180","AT3G16780","AT3G16780","Ribosomal protein L19e family protein","-","-"
"BraA08003738",-1.08582440512472,2.86860674422752,13.7110475928863,0.00115854354647879,0.0023508412300601,FALSE," 6.773171"," 3.198976","BraA08003738","AT1G08880","H2AXA","Histone superfamily protein","-","-"
"BraA03003303",-1.28922892561926,4.27731775226198,13.6465175372627,0.00118377356255905,0.00239863489632846,FALSE,"22.691136"," 9.228853","BraA03003303","AT3G02560","AT3G02560","Ribosomal protein S7e family protein","-","-"
"BraA08000297",-1.2964685268179,3.93051683325741,13.6315231702136,0.00118972164045803,0.00240934406661603,FALSE,"13.006840"," 5.380450","BraA08000297","AT1G50180","AT1G50180","NB-ARC domain-containing disease resistance protein","-","-"
"BraA09000470",-1.28059617542112,3.54654913295913,13.622890631069,0.00119316086824576,0.00241516873279169,FALSE,"13.640739"," 5.745329","BraA09000470","AT5G49230","HRB1","Drought-responsive family protein","-","-"
"BraA05003973",-5.22200906701453,1.24626963960526,13.6106908824122,0.00119803982114552,0.00242473277418419,FALSE,"1.36664823","0.02416943","BraA05003973","AT3G11280","AT3G11280","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA06002263",-1.14257822405637,4.75923540187537,13.5964814726991,0.00120374998308665,0.00243535022285141,FALSE,"31.84324","14.46914","BraA06002263","AT1G20950","AT1G20950","Phosphofructokinase family protein","-","-"
"BraA03004278",-2.06550169178132,6.14069511945239,13.5875381165699,0.0012073591861116,0.00244171059866332,FALSE," 80.40284"," 19.26849","BraA03004278","AT4G11850","PLDGAMMA1","phospholipase D gamma 1","-","-"
"BraA01002332",-2.13548402891546,3.66219470249737,13.5626887637539,0.00121744967512403,0.00245990473510299,FALSE,"16.415611"," 3.794430","BraA01002332","AT4G15000","AT4G15000","Ribosomal L27e protein family","-","-"
"BraA02003930",-1.32118872530137,3.97345277853874,13.5201326899987,0.00123494498792902,0.00249205565512855,FALSE,"17.243725"," 6.920752","BraA02003930","AT5G49020","PRMT4A","protein arginine methyltransferase 4A","-","-"
