"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.D_Avg_CPM","phyB.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA05001233",1.61323250002652,2.81714752456753,16.5159595961393,0.000472241138817802,0.0012086301666654,FALSE," 3.245363","10.007883","BraA05001233","AT2G33735","AT2G33735","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06003205",1.25012686708305,6.61771444512071,16.5063217808885,0.000473641519534375,0.00121201715452301,FALSE," 55.73486","132.57302","BraA06003205","AT5G64300","GCH","GTP cyclohydrolase II","-","-"
"BraA10002198",1.0196001925936,5.06925273118798,16.5012519814012,0.000474379982233703,0.00121331506668159,FALSE,"19.93231","40.40616","BraA10002198","AT5G14930","SAG101","senescence-associated gene 101","-","-"
"BraA05000891",1.88019248188992,3.35484278487174,16.4979064973426,0.000474867970375063,0.00121436585762851,FALSE," 3.139820","11.649585","BraA05000891","AT2G38300","AT2G38300","myb-like HTH transcriptional regulator family protein","YES","-"
"BraA01002800",1.20677001488132,3.61878789324922,16.4965878003968,0.000475060472188015,0.00121466079146188,FALSE," 5.437878","12.555760","BraA01002800","AT3G44730","KP1","kinesin-like protein 1","-","-"
"BraA08003842",1.39917601750374,4.89446843567147,16.4816112721834,0.000477252711153494,0.00121936482139744,FALSE," 7.223173","19.115557","BraA08003842","AT1G06550","AT1G06550","ATP-dependent caseinolytic (Clp) protease/crotonase family protein","-","-"
"BraA04002290",2.59872401523936,3.03208752646261,16.4664119012255,0.000479488857158908,0.0012241937731843,FALSE," 0.6436037"," 4.0116570","BraA04002290","AT2G31230","ERF15","ethylene-responsive element binding factor 15","YES","-"
"BraA01000131",2.0251978292727,5.09353545281798,16.4582271205855,0.000480697742178277,0.0012270811647561,FALSE,"16.994046","69.486381","BraA01000131","AT4G37760","SQE3","squalene epoxidase 3","-","YES"
"BraA08002999",3.14566962457198,2.70501768154184,16.4473398304831,0.000482310940913216,0.00123079996919164,FALSE," 1.256986","11.173546","BraA08002999","AT1G26880","AT1G26880","Ribosomal protein L34e superfamily protein","-","-"
"BraA03002141",1.48256969097707,3.45248418756353,16.4316014273016,0.000484653390194007,0.0012353756051261,FALSE," 4.333576","12.073385","BraA03002141","AT2G38670","PECT1","phosphorylethanolamine cytidylyltransferase 1","-","-"
"BraA08000473",1.04388358006859,5.43353878551335,16.4297342012383,0.000484932124128266,0.00123588595106524,FALSE,"22.97644","47.45994","BraA08000473","AT1G47900","AT1G47900","filament-like protein (DUF869)","-","-"
"BraA09000893",2.16804708522689,3.2619402553994,16.4257423622832,0.000485528600642999,0.00123700553158317,FALSE," 2.976113","13.574969","BraA09000893","AT5G64650","AT5G64650","Ribosomal protein L17 family protein","-","-"
"BraA09001412",2.17150675483312,6.76337553603813,16.4095276365666,0.000487959710855898,0.00124279706292425,FALSE," 46.50738","209.46999","BraA09001412","AT1G63680","MURE","ALBINO OR PALE-GREEN 13","-","-"
"BraA08001773",1.49071091046396,7.09579607679586,16.3789269645742,0.000492583995051401,0.00125376327330353,FALSE," 52.41667","147.49118","BraA08001773","AT4G33220","PME44","pectin methylesterase 44","-","-"
"BraA10002721",1.35381599129267,3.77571590872035,16.3742094945953,0.000493301128565431,0.00125497269284699,FALSE," 8.757259","22.389558","BraA10002721","AT5G06780","EML2","Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein","-","-"
"BraA01002096",1.63553557169139,3.87041012377143,16.3703012656623,0.000493896106694901,0.00125588444577993,FALSE," 4.347432","13.595890","BraA01002096","AT4G17430","AT4G17430","O-fucosyltransferase family protein","-","-"
"BraA05003105",2.21435334201661,5.28348707046002,16.3448740678967,0.000497786240884283,0.00126475471049534,FALSE,"11.41100","53.03340","BraA05003105","AT3G19370","AT3G19370","filament-like protein (DUF869)","-","-"
"BraA03005991",1.82068989498042,5.55541995838119,16.3438417911157,0.000497944874450233,0.00126495357066602,FALSE,"24.81047","87.65073","BraA03005991","AT4G30720","PDE327","FAD/NAD(P)-binding oxidoreductase family protein","-","-"
"BraA06002929",1.23869472906144,7.22210391842988,16.3371874404011,0.000498968796198076,0.00126714566830554,FALSE," 60.31146","142.36501","BraA06002929","AT5G61790","CNX1","calnexin 1","-","YES"
"BraA10001553",1.58097206396782,8.1726586845361,16.2936308388721,0.000505727948141877,0.00128224193037261,FALSE,"130.2265","389.6647","BraA10001553","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-"
"BraA02002493",2.68236430189561,4.55134449996687,16.2808577398345,0.000507728981737607,0.00128586852893048,FALSE," 3.865226","25.156806","BraA02002493","AT1G75680","GH9B7","glycosyl hydrolase 9B7","-","-"
"BraA05004474",1.01478578508862,6.4222468405917,16.2808501584346,0.000507730172001457,0.00128586852893048,FALSE," 18.43800"," 37.24906","BraA05004474","AT3G05030","NHX2","sodium hydrogen exchanger 2","-","YES"
"BraA07002630",1.62316688516723,4.71436043275027,16.2693900427681,0.000509532870971179,0.00128981141670736,FALSE,"10.87045","33.52973","BraA07002630","AT3G48110","EDD1","glycine-tRNA ligase","-","-"
"BraA06002684",2.47008422576171,4.97941161755478,16.2540308233781,0.000511959865548545,0.00129533005686129,FALSE," 8.872269","49.254786","BraA06002684","AT3G46130","MYB48","myb domain protein 48","YES","-"
"BraA08003693",1.72835730470151,2.93636866827927,16.2516972245853,0.000512329712644799,0.00129605748586132,FALSE," 3.056554","10.190003","BraA08003693","AT1G09690","AT1G09690","Translation protein SH3-like family protein","-","-"
"BraA09001679",6.63093734480622,3.11355994115132,16.2134030811205,0.000518440693059931,0.00130899206107849,FALSE," 0.09354992","10.58378414","BraA09001679","AT1G62440","LRX2","leucine-rich repeat/extensin 2","-","-"
"BraA07004079",1.49991469742027,9.70955702255595,16.2014881676373,0.000520358260697212,0.00131257035630995,FALSE," 276.4398"," 781.8837","BraA07004079","AT1G79040","PSBR","photosystem II subunit R","-","-"
"BraA03002010",2.54090580866284,2.3127390443693,16.1902768449143,0.000522169661107672,0.00131692845150373,FALSE,"0.7498194","4.4632820","BraA03002010","AT2G36570","AT2G36570","Leucine-rich repeat protein kinase family protein","-","-"
"BraA07002418",1.90527251823105,3.97742184768485,16.1855658573635,0.000522932861559021,0.0013178673939617,FALSE," 4.004616","15.061111","BraA07002418","AT1G80530","AT1G80530","Major facilitator superfamily protein","-","-"
"BraA06004695",1.09686211612649,4.84291676553867,16.1848784833047,0.00052304432084363,0.0013178673939617,FALSE,"20.46281","43.76288","BraA06004695","AT5G46420","AT5G46420","16S rRNA processing protein RimM family","-","-"
"BraA03004456",2.18500033964136,10.0377113553005,16.178533842855,0.000524074343442558,0.00132025130694396,FALSE,"  98.07854"," 446.21834","BraA03004456","AT2G05100","LHCB2.1","photosystem II light harvesting complex protein 2.1","-","-"
"BraA10001525",1.03416721653638,5.22096604979106,16.1508313366357,0.000528597713270535,0.00133100751989733,FALSE,"14.00398","28.70580","BraA10001525","AT5G60120","TOE2","target of early activation tagged (EAT) 2","YES","-"
"BraA10001924",1.96953671976559,3.61095768192059,16.1264191665658,0.000532619144158612,0.00134027583198346,FALSE," 4.243258","16.639639","BraA10001924","AT5G18380","AT5G18380","Ribosomal protein S5 domain 2-like superfamily protein","-","-"
"BraA07003891",1.52833845092241,3.55330036102984,16.1240660386105,0.000533008536483779,0.00134104129863406,FALSE," 5.672578","16.326625","BraA07003891","AT1G76550","AT1G76550","Phosphofructokinase family protein","-","-"
"BraA07003900",1.31566842101578,5.22174577567215,16.1233375776648,0.00053312914413157,0.00134107786800895,FALSE,"17.38282","43.23831","BraA07003900","AT1G76670","AT1G76670","Nucleotide-sugar transporter family protein","-","-"
"BraA06004565",2.34378202734274,6.53685134920798,16.1128361166281,0.000534871131183867,0.00134465286772625,FALSE," 23.18321","117.76249","BraA06004565","AT2G01250","AT2G01250","Ribosomal protein L30/L7 family protein","-","YES"
"BraA01002525",1.82604778161109,3.19652885229728,16.1089896093711,0.000535510744586608,0.00134600680600616,FALSE," 3.419101","12.189152","BraA01002525","AT3G49810","AT3G49810","ARM repeat superfamily protein","-","-"
"BraA03003600",1.258831315477,5.88373821548269,16.1085690598321,0.000535580725922274,0.00134600680600616,FALSE,"24.27063","58.12696","BraA03003600","AT3G09980","AT3G09980","ankyrin repeat 30A-like protein (DUF662)","-","-"
"BraA03003482",1.71305884620011,4.84506202361938,16.0904571536609,0.000538604117297578,0.00135209390849504,FALSE," 5.153558","16.853501","BraA03003482","AT3G06450","AT3G06450","HCO3- transporter family","-","-"
"BraA05003813",2.57088193735073,3.82328895403812,16.0792918808064,0.000540477192828876,0.00135636336338114,FALSE," 3.165353","18.768114","BraA05003813","AT3G13130","AT3G13130","transmembrane protein","-","-"
"BraA02003509",1.30548598990313,4.07760806437719,16.0750071629193,0.000541197878962008,0.00135778380906179,FALSE," 7.631301","18.938143","BraA02003509","AT2G02860","SUT2","sucrose transporter 2","-","-"
"BraA09005518",2.03787048491253,3.25029521689958,16.0545014966328,0.000544661461980926,0.00136621058351869,FALSE," 2.593843","10.741401","BraA09005518","AT3G62820","AT3G62820","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"BraA07001129",1.19407335216677,7.80013579763807,16.0398433373805,0.000547152171779585,0.00137202089912548,FALSE," 84.47962","193.27233","BraA07001129","AT1G28280","AT1G28280","VQ motif-containing protein","-","-"
"BraA05004410",3.71075192760824,2.82075989375134,16.033252015974,0.000548276215084527,0.00137407799696046,FALSE," 0.8365552","11.3600663","BraA05004410","AT3G05800","AIF1","AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1","-","YES"
"BraA09006646",1.73218342593349,10.0826108341836,15.9891455986457,0.000555863000285177,0.00139142551280036,FALSE," 186.9586"," 621.3048","BraA09006646","AT1G08380","PSAO","photosystem I subunit O","-","YES"
"BraA01001661",1.1391979130151,3.41341607211117,15.9867572744044,0.000556277074593461,0.0013917979898428,FALSE," 6.067195","13.400801","BraA01001661","AT4G24970","AT4G24970","Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase family protein","-","-"
"BraA03001798",2.57124645303223,6.97543650809728,15.9713598524294,0.000558954685884364,0.0013976086983034,FALSE," 54.33241","322.93247","BraA03001798","AT1G05320","AT1G05320","myosin heavy chain, embryonic smooth protein","-","-"
"BraA08001711",1.33255474970116,5.42661690272951,15.9706141946039,0.000559084712269618,0.00139771178067405,FALSE,"20.36558","51.33472","BraA08001711","AT4G34131","UGT73B3","UDP-glucosyl transferase 73B3","-","-"
"BraA06004589",1.65053021310031,3.35625653427561,15.9657197311057,0.000559939019164019,0.00139962524402758,FALSE," 3.536768","11.183833","BraA06004589","AT1G01690","PRD3","putative recombination initiation defects 3","-","-"
"BraA07001381",2.45048957975414,7.5224965927191,15.9601092092171,0.000560920063415284,0.00140163229054716,FALSE," 43.98311","240.41082","BraA07001381","AT1G23410","AT1G23410","Ribosomal protein S27a / Ubiquitin family protein","-","-"
"BraA05003024",1.85824918881044,5.7695179134317,15.940632555748,0.000564340293505122,0.00140950749282301,FALSE,"24.88662","90.41826","BraA05003024","AT1G78500","AT1G78500","Terpenoid cyclases family protein","-","-"
"BraA02000474",2.09007581090494,2.95052290178237,15.9340011690493,0.000565509996571992,0.00141198086073019,FALSE," 2.1580750"," 9.3820793","BraA02000474","AT5G12270","AT5G12270","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA09003094",1.5761928301792,2.81427887875582,15.9260057278056,0.000566923822469675,0.00141506199899662,FALSE," 2.506211"," 7.495367","BraA09003094","AT4G04710","CPK22","calcium-dependent kinase-like protein","-","-"
"BraA07002711",3.28056317066657,3.69790586909417,15.8924127113496,0.00057290632834294,0.00142773046360321,FALSE," 3.937211","38.395161","BraA07002711","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10002486",1.05298353316256,5.16106868317694,15.8904496528138,0.000573258049099085,0.001428380828371,FALSE,"21.52817","44.65018","BraA10002486","AT5G10910","AT5G10910","mraW methylase family protein","-","-"
"BraA03002859",1.4245006444964,7.06469038609364,15.8604460379825,0.000578663213435762,0.00144093639922147,FALSE," 69.12605","185.63094","BraA03002859","AT4G09800","RPS18C","S18 ribosomal protein","-","-"
"BraA02000796",1.04971903818821,3.2552574927999,15.8498501129818,0.000580585340710878,0.00144503688532404,FALSE," 5.619975","11.670031","BraA02000796","AT5G17770","CBR","NADH:cytochrome B5 reductase 1","-","-"
"BraA09001727",1.15253455064051,10.4187157174615,15.8016003884006,0.000589426489834879,0.00146426340751278,FALSE," 454.4602","1010.3932","BraA09001727","AT1G61520","LHCA3","PSI type III chlorophyll a/b-binding protein","-","-"
"BraA08001738",1.71805407109529,4.75641271695382,15.7811433069699,0.00059321924659775,0.00147205911105921,FALSE,"10.74055","35.31172","BraA08001738","AT4G33865","AT4G33865","Ribosomal protein S14p/S29e family protein","-","-"
"BraA01001101",1.96267861701101,3.86417824261867,15.7703222776632,0.000595236235192081,0.00147624402701399,FALSE," 7.166350","27.936464","BraA01001101","AT4G18750","DOT4","Pentatricopeptide repeat (PPR) superfamily protein","-","YES"
"BraA07002011",2.13976863148424,3.7064612097841,15.7700832856629,0.00059528086654751,0.00147624402701399,FALSE," 3.304718","14.662407","BraA07002011","AT3G56090","FER3","ferritin 3","-","YES"
"BraA09004555",1.34342206347579,3.42868162622457,15.7646851792072,0.000596289927245455,0.00147804778816433,FALSE," 7.114425","18.165009","BraA09004555","AT5G67385","AT5G67385","Phototropic-responsive NPH3 family protein","-","-"
"BraA02002331",1.81969078335376,4.28569776058802,15.7639598689212,0.000596425650690953,0.00147815143156599,FALSE," 8.041155","28.419948","BraA02002331","AT1G72810","AT1G72810","Pyridoxal-5'-phosphate-dependent enzyme family protein","-","-"
"BraA07000828",2.12824025287994,7.82588021657151,15.7232219884724,0.000604103101424861,0.00149482515586029,FALSE,"113.9384","498.0357","BraA07000828","AT3G23920","BAM1","beta-amylase 1","-","-"
"BraA08002015",1.92846681665951,2.79518278717622,15.7216432580975,0.000604402791178479,0.00149524183876425,FALSE," 2.328330"," 8.934000","BraA08002015","AT1G53800","AT1G53800","muscle M-line assembly protein","-","-"
"BraA10000297",1.32717675652489,6.20623005901222,15.71366966908,0.00060591889539835,0.00149837602726945,FALSE," 31.02406"," 77.91331","BraA10000297","AT1G04430","AT1G04430","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA02000162",1.90704406471802,3.46748408610981,15.6927794449874,0.000609910693691745,0.00150682692178749,FALSE," 4.062756","15.335572","BraA02000162","AT2G05220","AT2G05220","Ribosomal S17 family protein","-","-"
"BraA07003541",2.10792439334362,7.24316355396601,15.6811478972372,0.000612145733206708,0.00151163693766451,FALSE," 49.68889","214.32744","BraA07003541","AT1G72370","P40","40s ribosomal protein SA","-","-"
"BraA02001756",1.72980565630924,2.96152294566286,15.6719089482635,0.000613927396490309,0.00151556104466083,FALSE," 2.618769"," 8.689390","BraA02001756","AT5G50890","AT5G50890","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03000010",1.18062533911309,6.63545543063415,15.6709369882349,0.000614115160548817,0.00151578683190189,FALSE," 46.46781","105.37527","BraA03000010","AT5G01920","STN8","Protein kinase superfamily protein","-","-"
"BraA07004147",3.46760335772736,2.53386698449794,15.6657838656246,0.000615111692562478,0.00151777050335999,FALSE," 0.2405884"," 2.8492869","BraA07004147","AT1G80710","DRS1","DROUGHT SENSITIVE 1","-","-"
"BraA06004185",1.83582678688295,5.1955569691011,15.6599902821614,0.000616234187281588,0.0015194435480956,FALSE," 9.661849","34.618102","BraA06004185","AT3G28180","CSLC04","Cellulose-synthase-like C4","-","-"
"BraA02001839",2.5350051010823,4.57911217049049,15.6489684627538,0.00061837581821798,0.00152382279001997,FALSE," 3.760204","21.711895","BraA02001839","AT5G49630","AAP6","amino acid permease 6","-","-"
"BraA09001883",1.98549382097419,2.54241747508535,15.6456777174686,0.000619016810840925,0.00152501558970671,FALSE," 1.587300"," 6.236327","BraA09001883","AT1G59124","AT1G59124","Disease resistance protein (CC-NBS-LRR class) family","-","-"
"BraA10002590",2.27068515310289,3.56571835862187,15.6381056692678,0.000620494498771105,0.0015274606522767,FALSE," 4.172163","20.142466","BraA10002590","AT5G05280","AT5G05280","RING/U-box superfamily protein","-","-"
"BraA02001962",2.53566239909534,5.53679741024335,15.635681950205,0.000620968301354391,0.00152838796924443,FALSE," 5.962106","34.447633","BraA02001962","AT1G67870","AT1G67870","glycine-rich protein","-","-"
