"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03001166",-2.23002338641225,5.51987040544998,20.3790717541479,0.000152953398385368,0.000439389966759038,FALSE,"58.15497","12.37191","BraA03001166","AT5G59850","AT5G59850","Ribosomal protein S8 family protein","-","-"
"BraSca000717",-2.22166294976911,3.33355225342457,20.378517279847,0.000152976938871635,0.000439389966759038,FALSE,"14.872892"," 3.184211","BraSca000717","AT2G47160","BOR1","HCO3- transporter family","-","-"
"BraA09001581",-1.26386233134456,3.338396804933,20.3645933639606,0.000153569381595944,0.000441011141455967,FALSE,"12.195834"," 5.079422","BraA09001581","AT1G63850","AT1G63850","BTB/POZ domain-containing protein","-","-"
"BraA04000195",-1.81204041018653,5.11401484615565,20.3467147714069,0.000154333757930752,0.000443044564988152,FALSE,"38.29431","10.85174","BraA04000195","AT3G60320","AT3G60320","bZIP domain class transcription factor (DUF630 and DUF632)","-","-"
"BraA07001020",-2.38145996943033,4.8302988834303,20.3068173312653,0.000156054508508296,0.000447494619041824,FALSE,"28.669451"," 5.450906","BraA07001020","AT1G29930","CAB1","chlorophyll A/B binding protein 1","-","YES"
"BraA05004645",-1.2691634889825,4.37420599494953,20.2934220328755,0.000156636916431267,0.000448837623271097,FALSE,"26.134085","10.819076","BraA05004645","AT3G02360","AT3G02360","6-phosphogluconate dehydrogenase family protein","-","-"
"BraA06004988",-1.61988241581874,4.62873956984342,20.2923336461223,0.000156684341793872,0.000448891798295511,FALSE,"24.294022"," 7.907120","BraA06004988","AT4G38840","AT4G38840","SAUR-like auxin-responsive protein family","-","-"
"BraA03002167",-1.07499692876769,3.66669336812823,20.2842837901921,0.000157035592260541,0.000449734392682118,FALSE,"15.925708"," 7.546962","BraA03002167","AT2G38950","AT2G38950","Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein","-","-"
"BraA04002869",-3.67221873892915,3.42987468980019,20.2651667448761,0.000157873194903748,0.000451968731863404,FALSE,"11.4114028"," 0.9016079","BraA04002869","AT2G39980","AT2G39980","HXXXD-type acyl-transferase family protein","-","-"
"BraA02000470",-2.12134847056043,3.00558886436997,20.2382616927101,0.000159060280360862,0.000455118853459364,FALSE,"10.689966"," 2.443727","BraA02000470","AT5G12140","CYS1","cystatin-1","-","-"
"BraA03005730",-3.02363648695658,8.58722254811666,20.2238836106132,0.000159698643597341,0.000456613378786949,FALSE,"406.48549"," 49.91428","BraA03005730","AT4G27440","PORB","protochlorophyllide oxidoreductase B","-","YES"
"BraA05003267",-2.16105386862518,3.93914219204206,20.2209511938367,0.0001598291804288,0.000456903614229805,FALSE,"20.994721"," 4.685032","BraA05003267","AT1G36240","AT1G36240","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-"
"BraA08000297",-1.83285369252001,3.93051683325741,20.2058142315235,0.000160504855034958,0.000458585300099879,FALSE,"15.139574"," 4.235496","BraA08000297","AT1G50180","AT1G50180","NB-ARC domain-containing disease resistance protein","-","-"
"BraA06002777",-1.94815721269024,5.19412310700179,20.1588163820325,0.000162622622677742,0.000463962313022958,FALSE,"51.723827","13.333266","BraA06002777","AT5G62700","TUB3","tubulin beta chain 3","-","-"
"BraSca001026",-1.050023315734,5.12575721444757,20.157515930495,0.000162681653394328,0.000464046615517711,FALSE,"43.69947","21.09383","BraSca001026","AT4G30580","ATS2","Phospholipid/glycerol acyltransferase family protein","-","-"
"BraA09004514",-2.45905689830494,2.54392099064038,20.1258256009602,0.000164127395637918,0.000467831439214204,FALSE,"7.728542","1.381112","BraA09004514","AT3G51010","AT3G51010","protein translocase subunit","-","-"
"BraA02001476",-5.6883342310388,6.51088061939168,20.1237709418739,0.000164221613062901,0.000468015243456465,FALSE," 66.1486960","  1.2603531","BraA02001476","AT3G02020","AK3","aspartate kinase 3","-","-"
"BraA03002851",-1.09497350391045,4.49394045180075,20.1213784994719,0.000164331393964265,0.00046824332747964,FALSE,"23.05714","10.78931","BraA03002851","AT4G09620","AT4G09620","Mitochondrial transcription termination factor family protein","-","-"
"BraA03006498",-3.62021735253128,4.63307984347416,20.1199957317819,0.00016439488084309,0.00046833944334303,FALSE,"31.204951"," 2.497201","BraA03006498","AT2G23130","AGP17","arabinogalactan protein 17","-","-"
"BraA08001994",-3.81367635290069,3.04322284205091,20.1085630479124,0.000164920813444264,0.000469752733190865,FALSE,"11.7574085"," 0.8224841","BraA08001994","AT4G29410","AT4G29410","Ribosomal L28e protein family","-","-"
"BraA03000605",-2.21478666605872,3.26328610984447,20.1005523765001,0.000165290416771844,0.000470720311197545,FALSE,"13.372787"," 2.840437","BraA03000605","AT5G13460","IQD11","IQ-domain 11","-","-"
"BraA02000882",-3.22221082203983,7.1786272901627,20.095876062275,0.000165506593692071,0.000471250684644211,FALSE,"198.860619"," 21.224953","BraA02000882","AT5G19220","APL1","ADP glucose pyrophosphorylase large subunit 1","-","-"
"BraA01002216",-1.6258563293651,5.2861691714425,20.0927246582016,0.000165652450694089,0.000471580678951883,FALSE,"49.26234","15.94933","BraA01002216","AT4G16390","SVR7","pentatricopeptide (PPR) repeat-containing protein","-","-"
"BraA08003954",-4.74960827593637,4.7910326716595,20.0773420953911,0.000166366417432502,0.000473160167088441,FALSE,"62.091122"," 2.258322","BraA08003954","AT1G04040","AT1G04040","HAD superfamily, subfamily IIIB acid phosphatase","-","-"
"BraA02001134",-1.53267382798815,3.89766835187732,20.0739549809032,0.000166524076992485,0.000473377094430506,FALSE,"18.460642"," 6.375456","BraA02001134","AT5G60210","RIP5","ROP interactive partner 5","-","-"
"BraA10001616",-2.02442757752554,8.79714390618918,20.0612648145579,0.000167116213340634,0.000474888824333198,FALSE,"629.6047","154.7065","BraA10001616","AT5G22640","emb1211","MORN (Membrane Occupation and Recognition Nexus) repeat-containing protein","-","-"
"BraA05001674",-1.97795461398753,5.51046617825758,20.0596092659056,0.000167193631953457,0.000475023062625886,FALSE,"44.92623","11.40464","BraA05001674","AT4G13510","AMT1;1","ammonium transporter 1;1","-","-"
"BraA08000311",-1.58887178244316,2.93874796454641,20.0503208578433,0.000167628712035761,0.000476173240830694,FALSE,"8.347323","2.770305","BraA08000311","AT1G49950","TRB1","telomere repeat binding factor 1","YES","-"
"BraA05000811",-1.5418270532904,2.98992452275416,20.0354143581246,0.000168329530499334,0.000477732926444196,FALSE,"9.183894","3.142898","BraA05000811","AT2G39440","AT2G39440","ribonuclease H2 subunit C-like protein","-","-"
"BraA09005769",-2.66478000711776,2.62898305873279,20.0256387321431,0.000168790857272878,0.000478869519371863,FALSE,"8.209850","1.287815","BraA09005769","AT2G22900","AT2G22900","Galactosyl transferase GMA12/MNN10 family protein","-","-"
"BraA10000221",-2.3316540857348,5.6722642700059,20.0105207821289,0.000169507010915284,0.000480814624582189,FALSE,"78.42667","15.49070","BraA10000221","AT1G03600","PSB27","photosystem II family protein","-","-"
"BraA03002955",-10.1244753970248,3.3616914977256,20.7150094144228,0.000169785938999944,0.000481519041416059,FALSE,"13.57370054"," 0.00000000","BraA03002955","AT4G12520","AT4G12520","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA07001419",-1.29920285891418,5.36223739166916,19.996530391598,0.000170172700713889,0.000482485533369395,FALSE,"45.40627","18.41665","BraA07001419","AT1G22710","SUC2","sucrose-proton symporter 2","-","YES"
"BraA04002669",-2.89888058339825,3.63153988321914,19.9962088094846,0.000170188035658633,0.000482485533369395,FALSE,"17.818175"," 2.361526","BraA04002669","AT2G36910","ABCB1","ATP binding cassette subfamily B1","-","YES"
"BraA09000085",-1.10393923925931,6.85329204278894,19.9921684816788,0.000170380830811984,0.000482945124613836,FALSE,"107.69004"," 50.08453","BraA09000085","AT4G01100","ADNT1","adenine nucleotide transporter 1","-","-"
"BraA10001509",-2.49940214310513,4.81339659759204,19.9880049531874,0.000170579753778239,0.000483334891893696,FALSE,"37.073019"," 6.572883","BraA10001509","AT5G59850","AT5G59850","Ribosomal protein S8 family protein","-","-"
"BraA01004734",-3.46646856110405,3.96602196048607,19.9857250582787,0.000170688788645271,0.000483469773848582,FALSE,"19.891269"," 1.765848","BraA01004734","AT3G02510","AT3G02510","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA06002317",-1.71103412031184,5.12954793825623,19.9708537597205,0.00017140186686223,0.000485151975346269,FALSE,"51.74175","15.81867","BraA06002317","AT1G21460","SWEET1","Nodulin MtN3 family protein","-","-"
"BraA05002430",-1.22947157007176,4.10688664591546,19.9707681627403,0.000171405980616303,0.000485151975346269,FALSE,"20.572687"," 8.762533","BraA05002430","AT1G32050","SCAMP5","SCAMP family protein","-","-"
"BraA05003955",-2.21362140054942,4.68513155282187,19.9302553884025,0.000173365134214505,0.000490168351452544,FALSE,"35.399287"," 7.573941","BraA05003955","AT3G11510","AT3G11510","Ribosomal protein S11 family protein","-","-"
"BraA01001646",-1.97783999542879,7.39171740053101,19.9202930270398,0.000173850631517939,0.000491452755045323,FALSE,"175.66635"," 44.56603","BraA01001646","AT4G24770","RBP31","31-kDa RNA binding protein","-","YES"
"BraA06003108",-1.550947467836,4.47490475418072,19.8618485883962,0.000176728815214712,0.000498998068350819,FALSE,"30.458632","10.380040","BraA06003108","AT5G63400","ADK1","adenylate kinase 1","-","-"
"BraA09004669",-1.46631737164854,3.56983008577433,19.8600461412795,0.000176818400656059,0.000499125112325389,FALSE,"15.509091"," 5.634730","BraA09004669","AT3G52730","AT3G52730","ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein","-","-"
"BraA07001042",-1.75817455503088,5.78289143279688,19.8526000159829,0.000177189013577816,0.00050001553720451,FALSE,"69.99284","20.64322","BraA07001042","AT1G29720","AT1G29720","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA05004020",-1.88907946059059,3.31800679455255,19.8524322396135,0.000177197373985181,0.00050001553720451,FALSE,"15.215635"," 4.081815","BraA05004020","AT3G10700","GalAK","galacturonic acid kinase","-","-"
"BraA06004003",-1.2465739980725,3.21560319055816,19.8369233972776,0.000177972048994381,0.000501931562653925,FALSE,"12.470938"," 5.240279","BraA06004003","AT5G48640","AT5G48640","Cyclin family protein","-","-"
"BraA03005705",-1.05850651620044,4.54475641140429,19.8300741636451,0.000178315345821289,0.000502809663781278,FALSE,"30.38602","14.58077","BraA03005705","AT4G27080","PDIL5-4","PDI-like 5-4","-","-"
"BraA02001886",-2.21708115174692,3.58845352972621,19.8263981627144,0.000178499891548228,0.000503239887689253,FALSE," 8.883846"," 1.898222","BraA02001886","AT4G26690","SHV3","PLC-like phosphodiesterase family protein","-","-"
"BraA09005512",-1.31167942268049,5.33631085444993,19.8071066810407,0.000179471796580217,0.000505889340646958,FALSE,"44.38015","17.88735","BraA09005512","AT4G27830","BGLU10","beta glucosidase 10","-","-"
"BraA09004987",-5.54423468140933,3.22134023414221,19.8033683861887,0.000179660797944494,0.000506331416230319,FALSE,"10.9178690"," 0.2152055","BraA09004987","AT3G56220","AT3G56220","transcription regulator","-","-"
"BraA06003323",-1.00111377566343,4.17475900849341,19.7761991566413,0.000181040957250575,0.000509888292305032,FALSE,"19.627434"," 9.782741","BraA06003323","AT5G65460","KAC2","kinesin like protein for actin based chloroplast movement 2","-","-"
"BraA06000805",-1.4439685140415,3.09648608537199,19.775973735798,0.000181052456524322,0.000509888292305032,FALSE,"11.549381"," 4.224067","BraA06000805","AT1G52910","AT1G52910","fiber (DUF1218)","-","-"
"BraA07003801",-1.54543987294382,3.76090463618214,19.7712139971675,0.000181295448432207,0.000510481280558664,FALSE,"19.872474"," 6.762058","BraA07003801","AT1G75800","AT1G75800","Pathogenesis-related thaumatin superfamily protein","-","-"
"BraA09002946",-3.09671535675625,6.16123401263656,19.76882572638,0.000181417507143323,0.000510733600864945,FALSE," 85.039774","  9.958363","BraA09002946","AT4G09350","NdhT","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA05003553",-2.54385056356661,6.38697022469047,19.765732682262,0.000181575718184634,0.000511087590169196,FALSE,"106.10679"," 18.13575","BraA05003553","AT3G15570","AT3G15570","Phototropic-responsive NPH3 family protein","-","YES"
"BraA03002516",-3.25279876270983,3.47152694938231,19.7329224607451,0.000183263266475711,0.000515536035481856,FALSE,"14.468754"," 1.508466","BraA03002516","AT2G45720","AT2G45720","ARM repeat superfamily protein","-","-"
"BraA09005415",-1.25173835848612,3.20598071644082,19.712885109313,0.000184302259260587,0.000518113513263376,FALSE,"10.399515"," 4.355377","BraA09005415","AT3G61650","TUBG1","gamma-tubulin","-","YES"
"BraA02003861",-1.73895154353247,4.38496665699917,19.7005359529735,0.000184945792983538,0.000519829782421586,FALSE,"26.284364"," 7.808579","BraA02003861","AT5G47820","FRA1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA03001273",-1.25537156507364,5.30539774732105,19.6754813345725,0.000186258963278777,0.00052333382399285,FALSE,"45.76111","19.15889","BraA03001273","AT5G57850","ADCL","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein","-","-"
"BraA07000881",-3.33338112491508,3.0053478081973,19.6701637986592,0.000186538972374679,0.000523840040174387,FALSE,"12.8067403"," 1.2676396","BraA07000881","AT3G23750","AT3G23750","Leucine-rich repeat protein kinase family protein","-","-"
"BraA03000541",-1.59274935574106,3.00355045686026,19.651305217203,0.000187535725084816,0.000526460578759151,FALSE," 7.739516"," 2.560951","BraA03000541","AT5G12080","MSL10","mechanosensitive channel of small conductance-like 10","-","-"
"BraA08003932",-1.05821128417892,3.31063566459792,19.6512427106472,0.000187539038443619,0.000526460578759151,FALSE,"11.823113"," 5.665193","BraA08003932","AT2G33220","AT2G33220","GRIM-19 protein","-","-"
"BraA08003567",-2.69502836959132,3.94769372369708,19.6479411475328,0.000187714138986604,0.000526858157569393,FALSE,"23.279603"," 3.554524","BraA08003567","AT1G11820","AT1G11820","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA08002100",-2.17432124872212,4.17221078203813,19.6381299666171,0.000188235533349217,0.000528133207650032,FALSE,"17.767588"," 3.960153","BraA08002100","AT4G28590","MRL7","polyadenylate-binding protein 2-binding protein","-","-"
"BraA05004010",-1.82712370903994,3.40468260552644,19.6353643444203,0.00018838279139331,0.000528452171899964,FALSE," 8.353051"," 2.344681","BraA05004010","AT3G10840","AT3G10840","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09002103",-1.77357436645671,4.63116367762578,19.6323587426883,0.000188542969703318,0.000528713048838451,FALSE,"32.445884"," 9.432983","BraA09002103","AT5G43700","ATAUX2-11","AUX/IAA transcriptional regulator family protein","-","-"
"BraA07001129",-1.32461315022804,7.80013579763807,19.6238945043696,0.00018899485446342,0.000529885822809801,FALSE,"211.60342"," 84.47962","BraA07001129","AT1G28280","AT1G28280","VQ motif-containing protein","-","-"
"BraA02003691",-1.46574835425223,3.52480622653666,19.6135875557334,0.000189546710971492,0.000531243808883777,FALSE,"18.878078"," 6.854192","BraA02003691","AT3G27060","TSO2","Ferritin/ribonucleotide reductase-like family protein","-","-"
"BraA10000755",-1.64466806233556,3.46155648822735,19.6074332619178,0.000189877062257453,0.000532028737134156,FALSE,"13.171732"," 4.194607","BraA10000755","AT5G51460","ATTPPA","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA01001892",-2.89924251427222,3.51693120449826,19.6061183308229,0.000189947726667666,0.000532083505561321,FALSE,"16.4206453"," 2.1719407","BraA01001892","AT4G27190","AT4G27190","NB-ARC domain-containing disease resistance protein","-","-"
"BraA06004881",-1.25778838952962,5.67879480195292,19.59560678206,0.000190513648552444,0.000533383996480874,FALSE," 62.65043"," 26.21284","BraA06004881","AT5G43630","TZP","zinc knuckle (CCHC-type) family protein","-","-"
"BraA01000265",-1.96962692191237,5.37099100684093,19.5919193107148,0.000190712610075726,0.000533846075509856,FALSE,"54.48832","13.87988","BraA01000265","AT4G36130","AT4G36130","Ribosomal protein L2 family","-","-"
"BraA03000096",-3.26846078796499,4.17555222242515,19.5757522329719,0.000191587598468179,0.000536104675535847,FALSE,"19.717255"," 2.014012","BraA03000096","AT5G03170","FLA11","FASCICLIN-like arabinogalactan-protein 11","-","YES"
"BraA08001059",-1.57661108701929,4.76901992405197,19.5742708324379,0.000191667992749937,0.000536234306058301,FALSE,"25.769452"," 8.660353","BraA08001059","AT5G40140","AT5G40140","RING/U-box superfamily protein with ARM repeat domain-containing protein","-","-"
"BraA08003066",-2.74957036082238,6.58990926942609,19.556279006182,0.000192647332663117,0.000538591299488003,FALSE,"104.52186"," 15.47404","BraA08003066","AT1G70830","MLP28","MLP-like protein 28","-","-"
"BraA09004221",-3.32453050534686,2.68693802329458,19.54810777362,0.000193093912441917,0.000539743949890921,FALSE,"10.0584094"," 0.9780970","BraA09004221","AT1G23480","CSLA03","cellulose synthase-like A3","-","-"
"BraA03003184",-1.5176837686517,6.4094545350935,19.5270573784262,0.000194249577320408,0.000542588881459311,FALSE,"104.08879"," 36.32581","BraA03003184","AT4G01310","AT4G01310","Ribosomal L5P family protein","-","-"
