"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA05003185",1.78698633403672,4.2456830471924,12.0854864884948,0.00202078976468172,0.00420341362443376,FALSE,"12.510700","43.101905","BraA05003185","AT2G36320","AT2G36320","A20/AN1-like zinc finger family protein","-","-"
"BraA02000218",3.00170970209505,4.99332350544915,12.0829697707502,0.00202257730177241,0.00420657594211122,FALSE," 6.494781","52.216432","BraA02000218","AT5G06530","ABCG22","ABC-2 type transporter family protein","-","-"
"BraA08003027",1.21856899449133,3.86747308878437,12.0757928992837,0.00202768429316096,0.00421608332554207,FALSE," 9.655080","22.451788","BraA08003027","AT1G24160","AT1G24160","triadin","-","-"
"BraA08002966",1.23473834475085,7.18696288626274,12.0575321601278,0.00204074219631979,0.00424043328977869,FALSE,"105.83598","249.02299","BraA08002966","AT1G26270","AT1G26270","Phosphatidylinositol 3- and 4-kinase family protein","-","-"
"BraA06001995",1.23527221374913,2.80072978220908,12.0363970322167,0.00205597052009888,0.00426813188952208,FALSE," 5.475402","12.938564","BraA06001995","AT1G18260","EBS5","HCP-like superfamily protein","-","-"
"BraA09000067",1.44932007704687,3.96276765672661,12.0186257548692,0.00206887137724548,0.00429095209880667,FALSE," 9.166458","25.043436","BraA09000067","AT4G01280","AT4G01280","Homeodomain-like superfamily protein","YES","-"
"BraA02000813",4.15138992053728,1.22502693241319,14.5732704036228,0.00207288075254988,0.0042970029033498,FALSE," 0.2599810"," 4.8915823","BraA02000813","AT5G18000","VDD","VERDANDI","YES","-"
"BraA02001226",1.66529638690191,5.36821160477302,11.9491305225249,0.00212017791198802,0.00438869020708725,FALSE," 33.441354","106.030289","BraA02001226","AT5G59010","BSK5","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
"BraA10002201",1.60276468826906,3.43520760985733,11.9266916657931,0.00213704005513945,0.00441836470089254,FALSE," 5.562015","16.930244","BraA10002201","AT5G14860","AT5G14860","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA02004437",1.75316896741,2.4641395883538,11.9243043550978,0.0021388426696154,0.0044204491892559,FALSE," 3.278180","11.117965","BraA02004437","AT5G64680","AT5G64680","mediator-associated protein","-","-"
"BraA09005305",6.62323900598786,4.5420479493878,12.1997436000646,0.00214254656175227,0.00442742324825793,FALSE,"  0.06456297","  7.15505634","BraA09005305","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA04002434",2.8123005906044,1.68618375193366,11.9189129634391,0.00214291973623463,0.00442761310689592,FALSE,"1.4003775","9.9584145","BraA04002434","AT2G33350","AT2G33350","CCT motif family protein","-","-"
"BraA05002231",1.66873535026523,3.31893110341701,11.9164327708217,0.00214479815794936,0.00442996198479388,FALSE," 6.476011","20.629012","BraA05002231","AT1G35580","CINV1","cytosolic invertase 1","-","-"
"BraA06002215",1.05369603628657,2.75046348892567,11.8937271748588,0.00216207868903595,0.00445900400490381,FALSE," 5.334303","11.092092","BraA06002215","AT1G20460","AT1G20460","NADH-ubiquinone oxidoreductase chain","-","-"
"BraA05003874",2.12368223633311,6.10714126730248,11.8732643914899,0.00217778288932686,0.00448885127432663,FALSE," 30.51914","132.98514","BraA05003874","AT3G12320","AT3G12320","hypothetical protein","-","-"
"BraA08003616",6.57905059770818,2.13296596782724,14.8759628216743,0.00220609150404922,0.00454147953958102,FALSE," 0.06456297"," 6.94116825","BraA08003616","AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-"
"BraA05002781",1.83343118835447,4.83945203703709,11.8228331928079,0.00221702202562017,0.00455977089811334,FALSE,"20.207378","72.020502","BraA05002781","AT5G40450","AT5G40450","A-kinase anchor-like protein","-","-"
"BraA06002910",1.12863899468907,4.97471252270324,11.8175852534518,0.00222114955036588,0.00456766317255801,FALSE,"24.88982","54.40421","BraA06002910","AT3G49430","SR34a","SER/ARG-rich protein 34A","-","-"
"BraA01003589",1.34241129085185,4.35905363786042,11.7742894574577,0.00225552458654013,0.00463109274617033,FALSE,"12.17858","30.93138","BraA01003589","AT3G19680","AT3G19680","hypothetical protein (DUF1005)","-","-"
"BraA03000179",1.26960482038707,5.10145672988854,11.7571127772518,0.00226932312756235,0.00465638717609588,FALSE,"17.11903","41.34375","BraA03000179","AT5G04740","ACR12","ACT domain-containing protein","-","-"
"BraA05001546",1.94458330630728,4.84560657880744,11.7516590539209,0.00227372357291256,0.00466420031769109,FALSE,"13.19612","50.86028","BraA05001546","AT2G30140","UGT87A2","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA02000695",1.09830186028563,5.55287064873929,11.7378821239567,0.0022848814207288,0.00468464681024767,FALSE,"34.56728","74.01957","BraA02000695","AT5G16120","AT5G16120","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA04003094",1.59451654910895,3.44793653887571,11.7055543103222,0.00231129957704432,0.00473080043467849,FALSE," 7.245608","21.912999","BraA04003094","AT2G43010","PIF4","phytochrome interacting factor 4","YES","YES"
"BraA06004047",1.3331596537224,5.09162694314693,11.700160329687,0.00231573997771602,0.00473742490892255,FALSE,"22.67852","57.16923","BraA06004047","AT5G48020","AT5G48020","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA05003896",1.0564527295481,2.80366203409181,11.6902412264724,0.00232392991959472,0.00475109195147693,FALSE," 5.593637","11.637988","BraA05003896","AT3G12100","AT3G12100","Cation efflux family protein","-","-"
"BraA09006335",2.12236785866749,2.4655929204198,11.642297799714,0.00236396513297662,0.00482479398250156,FALSE," 2.589849","11.315809","BraA09006335","AT1G13780","AT1G13780","F-box/RNI-like/FBD-like domains-containing protein","-","-"
"BraA08002992",2.05760119398309,2.28999956386044,11.6174097019373,0.0023850451997081,0.00486088455825528,FALSE,"1.956962","8.154503","BraA08002992","AT1G69580","AT1G69580","Homeodomain-like superfamily protein","YES","-"
"BraA09001187",3.5304921990717,1.52858858859869,11.5955787397373,0.00240370539380831,0.00489637930613988,FALSE,"0.8271677","9.4890116","BraA09001187","AT2G17880","AT2G17880","Chaperone DnaJ-domain superfamily protein","-","YES"
"BraA07003520",1.20776558593236,5.14497366268853,11.5911072226156,0.00240754714832327,0.0049023016965858,FALSE,"25.31749","58.50157","BraA07003520","AT1G72150","PATL1","PATELLIN 1","-","-"
"BraA05003564",4.07670403177784,3.97381043813979,11.5882926477997,0.002409968769296,0.00490596332497659,FALSE," 2.3287350","38.7450373","BraA05003564","AT3G15500","NAC3","NAC domain containing protein 3","YES","-"
"BraA09006043",1.2578533481559,4.31578488451299,11.5751432192146,0.00242131774338575,0.00492842897722639,FALSE,"13.51713","32.36234","BraA09006043","AT1G18720","AT1G18720","ER membrane protein, putative (DUF962)","-","-"
"BraA03001376",1.73223397053297,4.77012847139184,11.5739989113251,0.00242230813377077,0.0049298073474983,FALSE,"13.27544","44.16501","BraA03001376","AT5G55860","AT5G55860","weak chloroplast movement under blue light protein (DUF827)","-","-"
"BraA07000531",2.85705760310258,6.09551382157772,11.5719911525378,0.00242404690677991,0.00493270824986629,FALSE," 15.44066","111.95524","BraA07000531","AT2G15480","UGT73B5","UDP-glucosyl transferase 73B5","-","-"
"BraA06001728",1.08229806279402,3.85973195795458,11.5604819822342,0.00243404056348756,0.00495112412371339,FALSE,"10.43568","22.12037","BraA06001728","AT1G15400","AT1G15400","hypothetical protein","-","-"
"BraA05000234",2.85845539529244,3.93913482585775,11.5140928830266,0.0024747810060188,0.00502879589913968,FALSE," 4.018687","29.250748","BraA05000234","AT2G46270","GBF3","G-box binding factor 3","YES","-"
"BraA01000216",1.0692889354587,3.06408394966876,11.4980688068026,0.00248902690573154,0.00505387556150552,FALSE," 6.451058","13.586603","BraA01000216","AT4G36800","RCE1","RUB1 conjugating enzyme 1","-","YES"
"BraA02004433",2.21014167880494,2.20945543203944,11.4980431713218,0.00248904976828404,0.00505387556150552,FALSE," 2.054759"," 9.551278","BraA02004433","AT5G64530","XND1","xylem NAC domain 1","YES","-"
"BraA09002875",2.39109432423409,6.01197587148681,11.4715777982674,0.002512775564876,0.00509613289410491,FALSE," 23.93776","125.59312","BraA09002875","AT4G08290","UMAMIT20","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA03004317",1.84578351533098,3.2684416688773,11.4198730402796,0.0025598458310226,0.00518024857036458,FALSE," 5.546242","20.040908","BraA03004317","AT1G23280","AT1G23280","MAK16 protein-like protein","-","-"
"BraA10002634",2.05678510905435,5.5070580064205,11.4156245243725,0.00256375625068053,0.0051861615969299,FALSE," 33.581978","139.542895","BraA10002634","AT5G05870","UGT76C1","UDP-glucosyl transferase 76C1","-","-"
"BraA08000117",1.14359882749526,2.33542948064269,11.4121115124165,0.00256699463874077,0.0051907111528494,FALSE,"3.966814","8.776722","BraA08000117","AT1G54140","TAFII21","TATA binding protein associated factor 21kDa subunit","-","-"
"BraA02003841",4.8406538147181,1.68990385254169,11.4042464796536,0.00257426108852466,0.00520339919524569,FALSE," 0.1733206"," 5.4056617","BraA02003841","AT2G10440","AT2G10440","mediator of RNA polymerase II transcription subunit","-","-"
"BraA07001049",3.0907637798189,1.71729473005707,11.4019260390573,0.00257640922863126,0.00520707258072112,FALSE,"0.7605846","6.6066423","BraA07001049","AT1G29640","AT1G29640","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA09000353",1.42404473795771,4.50931060109408,11.3833721100529,0.00259365623632631,0.00523856655457156,FALSE,"13.499437","36.266855","BraA09000353","AT3G28050","UMAMIT41","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA09005694",1.36978932616819,2.91170181114157,11.3525411150609,0.00262259580979921,0.00528751864304337,FALSE," 4.292790","11.120296","BraA09005694","AT2G24260","LRL1","LJRHL1-like 1","YES","-"
"BraA10002872",2.0971081843432,2.55949072930404,11.3508480706765,0.00262419520012633,0.0052900656314022,FALSE," 2.180675"," 9.395915","BraA10002872","AT5G08660","AT5G08660","D-lactate dehydrogenase (DUF668)","-","-"
"BraA04001733",3.25530311683935,3.00535104003332,11.3498912828099,0.00262509953379981,0.00529066209513363,FALSE," 1.7970995","17.1676781","BraA04001733","AT2G23770","LYK4","protein kinase family protein / peptidoglycan-binding LysM domain-containing protein","-","-"
"BraA03000249",1.06270337113914,3.0635178912149,11.3433421879526,0.0026312987574303,0.0053010143928422,FALSE," 4.549058"," 9.555330","BraA03000249","AT5G06160","ATO","splicing factor-like protein","-","-"
"BraA06003159",1.06299706311032,3.1743332026228,11.2756088861247,0.00269636247749945,0.00541958184086851,FALSE," 6.229021","13.020239","BraA06003159","AT5G63940","AT5G63940","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein","-","-"
"BraA08001195",1.25759865118449,3.60364307670932,11.2731760610798,0.00269873196812844,0.00542295942529575,FALSE," 8.642867","20.689269","BraA08001195","AT4G15430","AT4G15430","ERD (early-responsive to dehydration stress) family protein","-","-"
"BraA10001406",1.42554639418472,3.8139079357216,11.2543542717963,0.00271714102896752,0.00545577239392125,FALSE," 7.866620","21.153282","BraA10001406","AT5G58730","Mik","pfkB-like carbohydrate kinase family protein","-","-"
"BraA07001554",1.16741043537663,11.734286059504,11.2500151649024,0.00272140446831869,0.00546273771446336,FALSE,"2731.498","6135.197","BraA07001554","AT1G20620","CAT3","catalase 3","-","YES"
"BraA05003606",1.15125045810032,6.05917259318565,11.239119962074,0.00273214200827095,0.00548030014147889,FALSE," 40.37202"," 89.71393","BraA05003606","AT3G15095","HCF243","Serine/Threonine-kinase pakA-like protein","-","-"
"BraA08002952",2.44059585778054,1.93084090624664,11.2363503678833,0.002734878915606,0.00548439216863785,FALSE," 1.4343205"," 7.8804990","BraA08002952","AT1G22570","AT1G22570","Major facilitator superfamily protein","-","-"
"BraA03000181",2.07633909711626,6.21866477000751,11.2290894586238,0.00274206839846969,0.00549810911998891,FALSE," 24.49471","103.26607","BraA03000181","AT5G04760","AT5G04760","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA03002332",1.04578444635199,3.08407308959559,11.2226620160377,0.00274844988948856,0.00550962121061332,FALSE," 6.306796","13.050676","BraA03002332","AT2G41945","AT2G41945","transmembrane protein","-","-"
"BraA10000086",1.05918544238752,2.78948878293837,11.2059178646538,0.00276515085222857,0.00553804229724872,FALSE," 6.020442","12.580650","BraA10000086","AT1G01050","PPa1","pyrophosphorylase 1","-","-"
"BraA04002577",1.495554631635,3.85523787646225,11.2016353522977,0.00276944014818892,0.00554381125937856,FALSE," 9.738477","27.492887","BraA04002577","AT2G35680","AT2G35680","Phosphotyrosine protein phosphatases superfamily protein","-","-"
"BraA09000151",1.15175322574595,4.16326254376113,11.1942377142254,0.00277686668307742,0.00555726402945182,FALSE,"12.879965","28.633924","BraA09000151","AT4G01960","AT4G01960","transmembrane protein","-","-"
"BraA01004672",2.10705765999529,2.15757377441951,11.1867161532281,0.00278443999703601,0.00557100362950893,FALSE,"1.976501","8.581614","BraA01004672","AT3G03440","AT3G03440","ARM repeat superfamily protein","-","-"
"BraA03004677",1.24269715007448,3.28981348096023,11.154507292979,0.00281712733925629,0.00563282321136865,FALSE," 5.180292","12.300457","BraA03004677","AT5G61010","EXO70E2","exocyst subunit exo70 family protein E2","-","YES"
"BraA04000841",2.32347956747001,7.90510175491435,11.1399818103756,0.00283200593936316,0.0056582556858739,FALSE,"125.36855","627.52983","BraA04000841","AT4G14270","AT4G14270","polyadenylate-binding protein interacting protein","-","-"
"BraA06001842",1.29195565756162,2.81996290240162,11.1394676696298,0.00283253415399393,0.0056582556858739,FALSE," 4.898500","12.003969","BraA06001842","AT1G16610","SR45","arginine/serine-rich 45","-","-"
"BraA02000760",1.07675207759414,3.61403679737774,11.1380114212037,0.0028340308510388,0.00566015043717177,FALSE," 8.361432","17.655017","BraA02000760","AT5G17290","APG5","autophagy protein Apg5 family","-","YES"
"BraA07003964",1.85815352567349,2.70823644892919,11.1322511882358,0.00283995957640565,0.00566983304574137,FALSE," 3.328445","12.113852","BraA07003964","AT1G77700","AT1G77700","Pathogenesis-related thaumatin superfamily protein","-","-"
"BraA06003798",1.10081821767822,4.34151328123438,11.1192740822295,0.0028533661223091,0.00569515378710947,FALSE,"13.92911","29.86537","BraA06003798","AT5G26600","AT5G26600","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA05004402",1.42226296308853,8.93460471873725,11.0868053690993,0.0028872140340239,0.00575541399386222,FALSE,"331.4637","888.3765","BraA05004402","AT3G05900","AT3G05900","neurofilament protein-like protein","-","-"
"BraA10001893",1.86595603778838,5.55494033604069,11.0851910292926,0.00288890838825013,0.00575806230607282,FALSE," 20.03022"," 73.00141","BraA10001893","AT5G18670","BMY3","beta-amylase 3","-","-"
"BraA03000236",1.14393948709899,2.64340433507111,11.068819997735,0.00290615251886015,0.00578950014515363,FALSE," 3.906539"," 8.642956","BraA03000236","AT5G05760","SYP31","syntaxin of plants 31","-","-"
"BraA03000488",1.29942346380065,4.47653715425993,11.0586408461658,0.00291693138326291,0.00580582953623649,FALSE,"14.45063","35.60744","BraA03000488","AT5G11110","SPS2F","sucrose phosphate synthase 2F","-","-"
"BraA01000666",1.39709640636506,2.72973782166365,11.043594226037,0.0029329447963579,0.00583401378676524,FALSE," 4.422737","11.662672","BraA01000666","AT4G31820","ENP","Phototropic-responsive NPH3 family protein","-","YES"
"BraA03003761",2.48776938436395,3.37344243990188,11.0386102066615,0.00293827027048959,0.00584313001358259,FALSE," 4.056824","22.833283","BraA03003761","AT3G11930","AT3G11930","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA06003051",1.11780146654071,2.93834089931057,11.0061913570435,0.00297316978449393,0.00590656221228505,FALSE," 5.861364","12.753539","BraA06003051","AT5G62740","HIR1","SPFH/Band 7/PHB domain-containing membrane-associated protein family","-","-"
"BraA05003235",2.93595492842124,2.02353164099035,10.9855643888778,0.00299561139562955,0.00594889267817424,FALSE," 0.9921501"," 7.6416943","BraA05003235","AT3G19010","AT3G19010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA08002182",2.33644213207481,6.38740940489061,10.9796454454317,0.00300208527583285,0.00596024498506672,FALSE," 35.70500","180.32334","BraA08002182","AT4G26850","VTC2","GDP-L-galactose phosphorylase 1","-","-"
"BraA08001584",1.22473058247453,3.27030715006148,10.9748527147356,0.00300733858658374,0.00596992172440762,FALSE," 6.841578","15.976323","BraA08001584","AT4G22360","AT4G22360","SWIB complex BAF60b domain-containing protein","-","-"
"BraA03000172",1.0487584854192,4.95868872644266,10.9742649704693,0.0030079835059497,0.00597044897650041,FALSE,"16.46876","34.08612","BraA03000172","AT5G04490","VTE5","phytol kinase 1 VTE5","-","-"
