"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA02002979",-2.43424034872062,7.2363357869356,20.3124376808689,0.000155810846841485,0.000411556088149852,FALSE,"402.07411"," 74.37777","BraA02002979","AT1G56220","AT1G56220","Dormancy/auxin associated family protein","-","-"
"BraA02003205",-2.10161678405305,2.15977753427978,20.2934851779896,0.000156634165426143,0.000413453255711468,FALSE,"9.396177","2.177768","BraA02003205","AT5G47070","AT5G47070","Protein kinase superfamily protein","-","-"
"BraA02000017",-1.55979613048547,5.88375233989601,20.2870782851102,0.000156913559103876,0.000414121297836186,FALSE," 99.90190"," 33.91517","BraA02000017","AT5G01810","CIPK15","CBL-interacting protein kinase 15","-","-"
"BraA10000462",-4.59117702645676,1.61159699566086,20.2834643685078,0.000157071395290577,0.000414468359073541,FALSE,"9.6646728","0.3832903","BraA10000462","AT1G05880","ARI12","RING/U-box superfamily protein","-","-"
"BraA05001102",-1.14207979953679,6.68648955923392,20.2568073956165,0.000158240983385069,0.000417344684732069,FALSE,"183.73040"," 83.23592","BraA05001102","AT2G35330","AT2G35330","RING/U-box superfamily protein","-","-"
"BraA05000741",-1.00030520845043,3.00034782273071,20.2041423245646,0.000160579675226367,0.00042287503564715,FALSE,"13.783771"," 6.900353","BraA05000741","AT2G40190","LEW3","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA09000774",-1.50004064104018,2.73203018548034,20.1488132640205,0.000163077290282357,0.000428735017378369,FALSE,"14.109234"," 4.995032","BraA09000774","AT5G62200","AT5G62200","Embryo-specific protein 3, (ATS3)","-","-"
"BraA04003192",-2.05624859947345,2.81968519391271,20.132362383955,0.000163828039639887,0.000430636830983938,FALSE,"11.430709"," 2.741008","BraA04003192","AT2G44510","AT2G44510","CDK inhibitor P21 binding protein","-","-"
"BraA03001308",-1.31914735133142,5.23460454158303,20.1288507359849,0.000163988783709931,0.000430917738316906,FALSE,"57.98215","23.23884","BraA03001308","AT5G57280","RID2","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","YES"
"BraA06001800",-1.21238077701946,3.45552959395021,20.1288315969376,0.000163989660261643,0.000430917738316906,FALSE,"20.149351"," 8.717512","BraA06001800","AT1G50600","SCL5","scarecrow-like 5","YES","-"
"BraA02000055",-1.29668835784838,3.00222123404617,20.1218391953113,0.000164310248013035,0.000431688082744978,FALSE,"13.148703"," 5.351974","BraA02000055","AT5G02290","NAK","Protein kinase superfamily protein","-","-"
"BraA08000651",-1.7576101969092,8.45628802417272,20.117099268956,0.000164527952480972,0.000432187912558496,FALSE,"887.3771","262.4395","BraA08000651","AT4G13250","NYC1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA04002085",-1.2231441969459,7.97381220601968,20.0466549934951,0.000167800764810514,0.00043983081400791,FALSE,"340.1112","145.6458","BraA04002085","AT2G28720","AT2G28720","Histone superfamily protein","-","-"
"BraA01000317",-1.10092166880925,4.86206099037393,20.0244523484526,0.000168846938195405,0.000442339541305483,FALSE,"49.94868","23.28310","BraA01000317","AT4G35470","PIRL4","plant intracellular ras group-related LRR 4","-","-"
"BraA03006253",-1.13257367428199,4.27654567696868,20.0207093035396,0.000169024006804872,0.000442594887224868,FALSE,"38.88217","17.72890","BraA03006253","AT4G33950","OST1","Protein kinase superfamily protein","-","YES"
"BraA05000205",-1.28915335458543,4.66261589350979,20.0036749853858,0.000169832391998257,0.00044456375354275,FALSE,"40.56053","16.59791","BraA05000205","AT2G46620","AT2G46620","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA07003807",-1.31001405428851,4.19983042447755,19.9876747159664,0.000170595542512424,0.000446338736560097,FALSE,"32.38569","13.08196","BraA07003807","AT1G75860","AT1G75860","DNA ligase","-","-"
"BraA08000078",-1.7547680999672,2.62053470219146,19.9759854030639,0.000171155438697779,0.000447654803107851,FALSE,"12.530274"," 3.713818","BraA08000078","AT1G55280","AT1G55280","Lipase/lipooxygenase, PLAT/LH2 family protein","-","-"
"BraA02002001",-1.00536046503093,4.03970697677346,19.9664423683825,0.000171614016573219,0.000448630563172639,FALSE,"25.89546","12.89832","BraA02002001","AT1G68370","ARG1","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA05004615",-1.13814074120633,5.06342498676456,19.9424997245684,0.000172770451403195,0.00045127894209862,FALSE,"51.44530","23.43288","BraA05004615","AT3G02750","AT3G02750","Protein phosphatase 2C family protein","-","-"
"BraA05002958",-1.62877534446561,3.83587292419208,19.9369884080312,0.000173037849492463,0.000451902397712191,FALSE,"32.658733","10.565841","BraA05002958","AT3G20660","42647","organic cation/carnitine transporter4","-","-"
"BraA09001992",-1.35275849094258,2.12194143096141,19.9317844426181,0.000173290749418217,0.000452487789622218,FALSE,"7.525206","2.948525","BraA09001992","AT1G44224","AT1G44224","ECA1 gametogenesis related family protein","-","-"
"BraA05001406",-2.9009010752815,1.97037230773186,19.9145692402314,0.000174130239548168,0.000454604407113644,FALSE,"17.5361686"," 2.3383255","BraA05001406","AT2G32020","AT2G32020","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA05003477",-1.03223799143511,6.55140734019594,19.8852548487326,0.000175569954017319,0.000458135125370126,FALSE,"181.61830"," 88.78981","BraA05003477","AT3G16560","AT3G16560","Protein phosphatase 2C family protein","-","-"
"BraA01004624",-3.12836337563025,4.65351485264142,19.8802835240259,0.000175815393753552,0.000458667430664741,FALSE,"97.7587605","11.1507734","BraA01004624","AT3G04070","NAC047","NAC domain containing protein 47","YES","YES"
"BraA02001539",-1.4435756090359,4.07294049360644,19.874089625939,0.000176121716419811,0.000459346448458628,FALSE,"34.135034","12.565266","BraA02001539","AT5G54110","MAMI","membrane-associated mannitol-induced","-","-"
"BraA06002215",-1.19580600487807,2.75046348892567,19.8643213768297,0.000176605992835003,0.000460456903631431,FALSE," 9.694191"," 4.212266","BraA06002215","AT1G20460","AT1G20460","NADH-ubiquinone oxidoreductase chain","-","-"
"BraA07000426",-1.38330619289603,2.97008114820109,19.863464623588,0.000176648536882811,0.00046049154861468,FALSE,"12.670273"," 4.868658","BraA07000426","AT5G01830","SAUR21","ARM repeat superfamily protein","-","-"
"BraA06001586",-1.60019357232255,5.74525812427327,19.8583909742174,0.00017690070954372,0.000461072556419632,FALSE,"113.96796"," 37.62389","BraA06001586","AT1G13990","AT1G13990","plant/protein","-","-"
"BraA06002276",-2.28431200308993,4.51435124418806,19.8485364727787,0.000177391623519751,0.000462122501522822,FALSE,"62.955354","12.931508","BraA06002276","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA06003901",-2.01838244732354,5.71773828305054,19.8254157475569,0.000178549246819074,0.000464907385431302,FALSE,"122.64970"," 30.30966","BraA06003901","AT5G28770","BZO2H3","bZIP transcription factor family protein","YES","-"
"BraA07003991",-1.41414548434917,7.78096779487594,19.8236340694147,0.000178638793968452,0.000465063615127926,FALSE,"382.0111","143.3527","BraA07003991","AT1G78080","RAP2.4","related to AP2 4","YES","-"
"BraA05001504",-1.84570902991913,2.83554987894986,19.8224945182407,0.000178696093468841,0.000465135854340922,FALSE,"10.189622"," 2.822495","BraA05001504","AT2G30960","AT2G30960","myosin-M heavy chain-like protein","-","-"
"BraA07002307",-1.54095788627607,6.21301270373464,19.8167674721767,0.000178984367111991,0.000465732176945401,FALSE," 87.72939"," 30.07998","BraA07002307","AT3G61820","AT3G61820","Eukaryotic aspartyl protease family protein","-","-"
"BraA04002277",-1.05362983299264,2.96651377498219,19.8118622833812,0.000179231675005899,0.000466185551174289,FALSE,"11.283737"," 5.435656","BraA04002277","AT1G80070","SUS2","Pre-mRNA-processing-splicing factor","-","-"
"BraA03005962",-1.46455068534282,3.92806987769727,19.8115495302843,0.000179247455889885,0.000466185551174289,FALSE,"30.758548","11.153189","BraA03005962","AT4G30490","AT4G30490","AFG1-like ATPase family protein","-","-"
"BraA09005636",-1.05047097519509,3.94380387872591,19.8072319276475,0.000179465468091892,0.000466675444864759,FALSE,"26.56012","12.85450","BraA09005636","AT2G25140","CLPB4","casein lytic proteinase B4","-","-"
"BraA07003280",-2.1343237698413,4.88985387321667,19.7889434673707,0.00018039213086522,0.000468697943185632,FALSE,"79.18227","18.05621","BraA07003280","AT1G69410","ELF5A-3","eukaryotic elongation factor 5A-3","-","-"
"BraA06001570",-3.17400992488133,4.53740744360133,19.7732417594192,0.000181191884666371,0.00047054994357418,FALSE,"75.9534261"," 8.3943988","BraA06001570","AT1G13740","AFP2","ABI five binding protein 2","-","YES"
"BraA03000310",-2.5483921242932,3.73897545460108,19.7731883236501,0.000181194612960807,0.00047054994357418,FALSE,"53.105198"," 9.071771","BraA03000310","AT5G07440","GDH2","glutamate dehydrogenase 2","-","YES"
"BraA06000836",-2.57536857593122,4.34615557388314,19.7594345191878,0.000181898337843589,0.000472221645663549,FALSE,"49.848537"," 8.366470","BraA06000836","AT1G52560","AT1G52560","HSP20-like chaperones superfamily protein","-","-"
"BraA08001201",-2.05514815431707,3.04924945791523,19.7579716278452,0.000181973362926305,0.000472338511289585,FALSE,"18.622398"," 4.491629","BraA08001201","AT4G15630","AT4G15630","Uncharacterized protein family (UPF0497)","-","-"
"BraA09004596",-1.07004434984616,4.299538931579,19.7271336572863,0.000183562775096374,0.000476228462175197,FALSE,"31.60529","15.09006","BraA09004596","AT3G51770","ETO1","tetratricopeptide repeat (TPR)-containing protein","-","YES"
"BraA05000368",-1.49544300984536,4.07604176931875,19.7215879967887,0.000183850203905381,0.000476659892846434,FALSE,"22.159171"," 7.880737","BraA05000368","AT2G42280","FBH4","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA05003809",-1.87479327623224,2.46260087234307,19.6967004902285,0.000185146162858089,0.000479703803026555,FALSE,"12.348055"," 3.347423","BraA05003809","AT3G13190","AT3G13190","WEB family protein (DUF827)","-","-"
"BraA06005002",-3.92841132908557,1.87710583275898,19.6515147917781,0.000187524616383288,0.000485067783380928,FALSE,"13.2639740"," 0.8566262","BraA06005002","AT4G38540","AT4G38540","FAD/NAD(P)-binding oxidoreductase family protein","-","-"
"BraA10000073",-1.96168153714702,3.49133908074064,19.6500139133366,0.00018760418770668,0.00048519387356279,FALSE,"25.497453"," 6.554513","BraA10000073","AT1G01180","AT1G01180","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA10002807",-1.20290412753756,3.58162291277479,19.6493407496404,0.00018763988843969,0.000485206480046117,FALSE,"20.250875"," 8.807449","BraA10002807","AT5G07740","AT5G07740","actin binding protein","-","-"
"BraA02003876",-4.17892372430726,1.82531552322938,19.6389707427223,0.000188190790331847,0.000486551090641143,FALSE," 6.3739316"," 0.3347639","BraA02003876","AT5G48170","SLY2","F-box family protein","-","-"
"BraA09001604",-1.05004108717877,3.4769748963757,19.627469795368,0.000188803834727422,0.000488055897291776,FALSE,"19.310543"," 9.344450","BraA09001604","AT1G63500","BSK7","kinase with tetratricopeptide repeat domain-containing protein","-","YES"
"BraA03002866",-1.2337433203729,3.64060583516223,19.6012145854368,0.000190211506780306,0.000491130104449149,FALSE,"21.786583"," 9.258451","BraA03002866","AT4G10050","AT4G10050","esterase/lipase/thioesterase family protein","-","-"
"BraA05003950",-3.61901668269746,1.73504956222392,19.596312195044,0.000190475613004444,0.000491731367670976,FALSE,"11.1213306"," 0.8994023","BraA05003950","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8","-","-"
"BraA08002584",-1.01642960337468,5.47628145108392,19.5497420720684,0.000193004503489561,0.0004978516691127,FALSE,"74.16427","36.67387","BraA08002584","AT1G12760","AT1G12760","Zinc finger, C3HC4 type (RING finger) family protein","-","-"
"BraA06002696",-1.62856711332151,2.48040767041116,19.5294820891279,0.000194116077674494,0.000500390937208735,FALSE," 9.205292"," 2.961463","BraA06002696","AT2G42940","AT2G42940","Putative AT-hook DNA-binding family protein","-","-"
"BraA04001619",-1.22929560463049,4.83572153147343,19.4877696023112,0.000196426683003551,0.000505684656603843,FALSE,"39.90101","16.97604","BraA04001619","AT2G20585","NFD6","nuclear fusion defective 6","-","-"
"BraA03001521",-1.22828186714659,4.07252061647189,19.4363777447865,0.000199314757791695,0.000512449246592825,FALSE,"23.74668","10.12493","BraA03001521","AT5G53400","BOB1","HSP20-like chaperones superfamily protein","-","YES"
"BraA03004510",-1.14528507913429,2.99112003527118,19.3934779674135,0.000201761046863274,0.00051789283718655,FALSE,"13.998683"," 6.322725","BraA03004510","AT2G13840","AT2G13840","Polymerase/histidinol phosphatase-like protein","-","-"
"BraA07000757",-1.09313686284189,3.39555028674265,19.3670425158414,0.000203284763821971,0.000521548848012686,FALSE,"17.337841"," 8.126743","BraA07000757","AT3G24820","AT3G24820","BSD domain-containing protein","-","-"
"BraA03004936",-4.32222215782011,5.58692452499431,19.3575040074102,0.000203837629913343,0.000522882055872884,FALSE,"214.3391531"," 10.6418043","BraA03004936","AT4G15610","AT4G15610","Uncharacterized protein family (UPF0497)","-","-"
"BraA08002832",-1.55787085281586,3.33080810354441,19.3382633520716,0.000204957839114897,0.000525498678558149,FALSE,"19.431933"," 6.604339","BraA08002832","AT1G28260","AT1G28260","Telomerase activating protein Est1","-","-"
"BraA06002341",-1.0459271650955,5.63178710848904,19.3066660573063,0.000206812044355916,0.000529562644893788,FALSE,"83.17564","40.27058","BraA06002341","AT1G21650","SECA2","Preprotein translocase SecA family protein","-","-"
"BraA07000093",-6.83745392120566,1.67637270653915,22.6108941550989,0.000207260012239345,0.000530534177854433,FALSE,"12.68407110"," 0.09703432","BraA07000093","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA09005270",-2.11214493081581,5.11397991674878,19.1969662940126,0.000213392750206298,0.000544994627332003,FALSE,"57.16391","13.19224","BraA09005270","AT3G59820","LETM1","LETM1-like protein","-","-"
"BraA03000816",-1.81202128699929,2.920775597404,19.1859037844112,0.000214068932002063,0.000546544199466742,FALSE,"17.080388"," 4.866555","BraA03000816","AT5G16840","BPA1","binding partner of acd11 1","-","-"
"BraA03006282",-1.29306749967204,2.91702131330422,19.1837036740584,0.000214203689090281,0.000546799556646289,FALSE,"14.740849"," 6.013987","BraA03006282","AT3G57230","AGL16","AGAMOUS-like 16","YES","YES"
"BraA09006779",-4.06526716841176,4.15675927430977,19.1580575905596,0.000215781352950598,0.000550291395891511,FALSE,"29.1233765"," 1.7321743","BraA09006779","AT1G06160","ORA59","octadecanoid-responsive AP2/ERF 59","YES","-"
"BraA07000352",-1.21518729919976,3.25537822424485,19.1493114532015,0.00021632227876596,0.000551313579626977,FALSE,"15.172500"," 6.524975","BraA07000352","AT2G17450","RHA3A","RING-H2 finger A3A","-","-"
"BraA10001326",-1.96595789092942,2.81642525564554,19.0787271472842,0.000220742207826805,0.00056112441072253,FALSE,"12.479037"," 3.186131","BraA10001326","AT5G57780","P1R1","transcription factor","-","YES"
"BraA07001485",-1.49253989295687,2.38702244207904,19.01217468479,0.000224999930263846,0.000570473405662523,FALSE,"8.855027","3.137051","BraA07001485","AT1G21750","PDIL1-1","PDI-like 1-1","-","-"
"BraA03001261",-1.06551353265429,3.78610439062815,18.9853917050355,0.000226738567322117,0.000574418968235976,FALSE,"21.594342","10.294219","BraA03001261","AT5G58110","AT5G58110","chaperone binding / ATPase activator","-","-"
"BraA01003712",-1.04071410822104,7.89155576105996,18.983124779911,0.000226886397099589,0.00057466301104845,FALSE,"370.7633","180.2408","BraA01003712","AT3G18780","ACT2","actin 2","-","-"
"BraA02003998",-1.92533309119611,4.53000639542793,18.9761855602409,0.000227339567835735,0.000575570982424717,FALSE,"58.489851","15.335137","BraA02003998","AT5G28300","AT5G28300","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA10000217",-1.81736739573972,4.7761836040518,18.9683494999749,0.000227852493571393,0.00057677681711382,FALSE,"46.01558","13.02710","BraA10000217","AT1G03530","NAF1","nuclear assembly factor 1","-","-"
"BraA04001192",-4.35038328142187,2.92892653996364,18.9626744819809,0.000228224751129742,0.000577533373437642,FALSE,"34.13165062"," 1.64307709","BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraSca000199",-2.6516217598558,4.08230741933169,18.9095175987769,0.000231743979065434,0.000585591624737508,FALSE,"47.239696"," 7.517952","BraSca000199","AT5G51190","AT5G51190","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA06002538",-1.1562283709928,2.89407413377521,18.8862715759533,0.000233301520025846,0.000589054527623809,FALSE,"12.367175"," 5.536667","BraA06002538","AT3G47940","AT3G47940","DNAJ heat shock family protein","-","-"
"BraA03005887",-1.03380045840253,4.69990049867595,18.883718900171,0.000233473249548388,0.000589393576245649,FALSE,"39.47148","19.25098","BraA03005887","AT4G29735","AT4G29735","transmembrane protein","-","-"
