"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09006255",1.32666278088861,2.81296235084094,17.8229013758696,0.000318347357062497,0.000778193415151995,FALSE,"3.712468","9.387441","BraA09006255","AT1G14830","DL1C","DYNAMIN-like 1C","-","-"
"BraA01001360",3.56563336613794,3.03585335076851,17.8005164669417,0.00032046734522729,0.000782889339419144,FALSE," 0.5555474"," 6.4889728","BraA01001360","AT4G22010","sks4","SKU5 similar 4","-","-"
"BraA03003153",2.36958492946461,6.54521883983051,17.7449580209945,0.000325795876385862,0.000795166241946576,FALSE," 15.26179"," 78.44921","BraA03003153","AT4G00810","AT4G00810","60S acidic ribosomal protein family","-","-"
"BraA07001934",2.55319408243469,4.07854858092008,17.7426409065113,0.000326020195852733,0.000795590369414266,FALSE," 4.399320","25.461841","BraA07001934","AT2G28950","EXPA6","expansin A6","-","YES"
"BraA05000166",1.13420007002025,3.18446994523,17.7397955022561,0.000326295889342593,0.000796139714502003,FALSE," 4.698485","10.320191","BraA05000166","AT2G46980","ASY3","asynaptic protein","-","-"
"BraA06001401",2.86726547284586,5.13509748335453,17.7346723975553,0.000326792912063039,0.000797228833830166,FALSE," 4.109578","29.172562","BraA06001401","AT1G10522","PRIN2","Serine/Threonine-kinase","-","-"
"BraA06000367",1.99752263984519,6.42214408316741,17.7253500305687,0.000327699448908602,0.000799316492456438,FALSE," 17.84842"," 70.83273","BraA06000367","AT1G33140","PGY2","Ribosomal protein L6 family","-","YES"
"BraA03000635",1.53137425440057,4.5848382340078,17.7093234907567,0.000329264335855691,0.000802629373214161,FALSE," 6.728342","19.680499","BraA03000635","AT5G13960","SUVH4","histone-lysine N-methyltransferase, H3 lysine-9 specific SUVH4-like protein","-","-"
"BraA02000006",2.14966132098262,2.98602241024549,17.7088304129917,0.000329312610687233,0.000802629373214161,FALSE," 2.967677","12.528459","BraA02000006","AT5G01890","AT5G01890","Leucine-rich receptor-like protein kinase family protein","-","-"
"BraA03004334",2.96039923515353,3.9296311871139,17.6981103365579,0.000330364070828648,0.000804942797963301,FALSE," 1.5853965","11.9524923","BraA03004334","AT4G14320","AT4G14320","Zinc-binding ribosomal protein family protein","-","YES"
"BraA09004157",4.36824967229323,3.95221200205654,17.6673758642379,0.000333398951619474,0.000811583590858417,FALSE," 0.6486602","11.4675141","BraA09004157","AT3G07040","RPM1","NB-ARC domain-containing disease resistance protein","-","YES"
"BraA03004646",4.34123873444704,2.83570479394785,17.6662611879212,0.000333509590211472,0.000811727377443726,FALSE," 0.7347827","13.8381720","BraA03004646","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
"BraA10000335",3.00079983234635,6.01387035061013,17.6553014601388,0.000334599545890275,0.000814128435973555,FALSE," 15.30319","120.32184","BraA10000335","AT1G04830","AT1G04830","Ypt/Rab-GAP domain of gyp1p superfamily protein","-","-"
"BraA06001637",1.66394799858855,4.42917368147589,17.6204018515306,0.00033809630062616,0.000821874250479654,FALSE," 7.559312","23.426301","BraA06001637","AT1G14460","AT1G14460","AAA-type ATPase family protein","-","-"
"BraA01003347",1.41605284744991,5.05852016949762,17.6110432082313,0.000339040747381239,0.00082391560348629,FALSE,"17.85371","47.38193","BraA01003347","AT3G55760","AT3G55760","hypothetical protein","-","-"
"BraA08002918",1.05845498269772,3.41662792366015,17.6066985120094,0.000339480178669798,0.000824856130327666,FALSE," 6.575071","13.646172","BraA08002918","AT1G24625","ZFP7","zinc finger protein 7","YES","-"
"BraA01002164",1.96805293922772,5.86041928417508,17.5869131722369,0.000341489175595215,0.000828969713736687,FALSE,"12.42859","48.48116","BraA01002164","AT4G16720","AT4G16720","Ribosomal protein L23/L15e family protein","-","-"
"BraA01002126",1.14096084020124,2.85350712586158,17.5815430799375,0.000342036686997791,0.000830042777265685,FALSE,"3.823682","8.468987","BraA01002126","AT4G17050","UGLYAH","ureidoglycine aminohydrolase","-","-"
"BraA09000033",1.06761381696616,4.24746843148282,17.569956833358,0.000343221233625463,0.000832660637679528,FALSE," 7.963444","16.704053","BraA09000033","AT4G00340","RLK4","receptor-like protein kinase 4","-","-"
"BraA05001409",2.1377404421671,2.88794077166757,17.560512030394,0.000344190154189334,0.000834882574655588,FALSE," 1.633301"," 7.287897","BraA05001409","AT2G32060","AT2G32060","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-"
"BraA05000635",1.32212060710098,4.43754304750119,17.5515336651461,0.000345113989550719,0.000836865536208338,FALSE," 8.185393","20.509292","BraA05000635","AT2G45070","SEC61 BETA","Preprotein translocase Sec, Sec61-beta subunit protein","-","-"
"BraA02003147",2.6714797532374,4.28803664370425,17.5380747647592,0.000346503920738993,0.000839847815280529,FALSE," 1.011001"," 6.508316","BraA02003147","AT5G46600","AT5G46600","aluminum activated malate transporter family protein","-","-"
"BraA03003615",2.07325869521172,5.14591598022865,17.5344810254347,0.000346876085974869,0.00084038587965348,FALSE," 7.947782","33.020813","BraA03003615","AT3G09500","AT3G09500","Ribosomal L29 family protein","-","-"
"BraA01001646",1.58731658297838,7.39171740053101,17.5343844794415,0.000346886090222914,0.00084038587965348,FALSE," 62.43783","187.36885","BraA01001646","AT4G24770","RBP31","31-kDa RNA binding protein","-","YES"
"BraA09004647",3.49616155464401,3.0247005089113,17.5261559295271,0.000347739902661335,0.000842141015445442,FALSE," 0.6971660"," 8.4714799","BraA09004647","AT3G52450","PUB22","plant U-box 22","-","-"
"BraA10000631",1.27588875648382,6.12023742924514,17.498663137697,0.00035060927411334,0.000848361256655491,FALSE," 30.99288"," 74.90482","BraA10000631","AT1G47710","SERPIN1","Serine protease inhibitor (SERPIN) family protein","-","-"
"BraA01001042",1.64829107479738,3.39510909377478,17.4960148991817,0.000350887025951328,0.000848772366447504,FALSE," 4.184142","13.396937","BraA01001042","AT4G18220","AT4G18220","Drug/metabolite transporter superfamily protein","-","-"
"BraA05003482",6.28740602894771,3.30198464893549,17.483398551874,0.000352213548411993,0.000851850223110751,FALSE," 0.1966531","14.8225290","BraA05003482","AT3G16470","JR1","Mannose-binding lectin superfamily protein","-","YES"
"BraA05002443",1.61492949879699,4.13209172064752,17.4690584153918,0.0003537279587407,0.000854856144722649,FALSE," 5.818777","17.570349","BraA05002443","AT1G31860","AT-IE","histidine biosynthesis bifunctional protein (HISIE)","-","-"
"BraA02000113",4.26812160873243,2.55082715696386,17.9664176659159,0.000359822629269972,0.00086758703809886,FALSE," 0.1069203"," 1.7229596","BraA02000113","AT5G03610","AT5G03610","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA08003297",1.32264377365166,4.05227483858831,17.4028963060717,0.000360807647653723,0.000869828821269659,FALSE,"11.78887","29.68480","BraA08003297","AT1G18300","NUDT4","nudix hydrolase homolog 4","-","-"
"BraA02000501",6.06887389047997,2.41371195674074,17.9528706381047,0.000361207725850139,0.000870526658227099,FALSE,"0.1494533","7.9397321","BraA02000501","AT5G13140","AT5G13140","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA09001305",1.61143782876354,3.45021219142256,17.3792761326141,0.000363372432536308,0.00087534161128275,FALSE," 3.029054"," 9.321044","BraA09001305","AT2G20290","XIG","myosin-like protein XIG","-","-"
"BraA01001415",1.46746242281612,4.07218861774178,17.3750503167719,0.000363833383649195,0.000876183821701091,FALSE," 7.013292","19.251149","BraA01001415","AT4G22580","AT4G22580","Exostosin family protein","-","-"
"BraA06004213",1.7538190183002,2.85333646241309,17.3584914983704,0.000365645769918403,0.000879875312416399,FALSE," 3.204412","10.911286","BraA06004213","AT3G27650","LBD25","LOB domain-containing protein 25","YES","-"
"BraA06002343",1.07771604278781,3.76724745958507,17.3427605018812,0.00036737667147104,0.000883646425048782,FALSE," 6.975359","14.481075","BraA06002343","AT1G21660","AT1G21660","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA10001531",1.57584400502499,3.13876879735025,17.2897603328679,0.000373274426963248,0.000896724584920868,FALSE," 3.955195","11.815926","BraA10001531","AT5G60200","TMO6","TARGET OF MONOPTEROS 6","YES","-"
"BraA07002479",1.59548035320061,11.2956526160722,17.2869324073373,0.000373592001253428,0.000897213625225657,FALSE,"1129.394","3412.773","BraA07002479","AT1G79040","PSBR","photosystem II subunit R","-","-"
"BraA08000316",1.6705522673983,3.18904491427939,17.2727407119001,0.000375190175387145,0.000900707188362319,FALSE," 3.059158"," 9.580833","BraA08000316","AT1G49880","Erv1","Erv1/Alr family protein","-","-"
"BraA05002489",1.5228442836023,4.61012882889706,17.2724909991531,0.00037521836302997,0.000900707188362319,FALSE," 9.731949","27.610649","BraA05002489","AT3G22790","NET1A","Kinase interacting (KIP1-like) family protein","-","YES"
"BraA03000897",1.28061640325181,3.1655357072088,17.2516093924473,0.000377583674991353,0.000905970586031082,FALSE," 4.356456","10.575513","BraA03000897","AT5G18320","AT5G18320","ARM repeat superfamily protein","-","-"
"BraA10000246",3.12778318485434,2.96930524362213,17.2380059769678,0.000379133311554739,0.000908995936614103,FALSE," 1.9420578","15.7633231","BraA10000246","AT1G03820","AT1G03820","E6-like protein","-","-"
"BraA06001544",1.07266876542504,3.67687337659912,17.2312909337508,0.000379900812902816,0.00091042003579329,FALSE," 8.038547","16.768219","BraA06001544","AT2G32560","AT2G32560","F-box family protein","-","-"
"BraA02002423",1.59389875565803,3.47594984161108,17.2300376154202,0.000380044249476444,0.000910486527665028,FALSE," 3.714845","10.710301","BraA02002423","AT1G74380","XXT5","xyloglucan xylosyltransferase 5","-","-"
"BraA02004444",2.18024600733161,7.21259457700275,17.1154793547073,0.000393407712805543,0.000939356401632168,FALSE," 45.23135","203.63021","BraA02004444","AT5G64770","RGF9","root meristem growth factor","-","-"
"BraA05001513",1.85284389186059,3.08096365507404,17.1040562225104,0.000394768084038788,0.000942032996175033,FALSE," 2.270089"," 8.035254","BraA05001513","AT1G06680","PSBP-1","photosystem II subunit P-1","-","-"
"BraA04000565",2.99035068246612,5.0413742772264,17.0948756975699,0.000395865103263414,0.000943985932272113,FALSE," 4.273669","31.941890","BraA04000565","AT3G54400","AT3G54400","Eukaryotic aspartyl protease family protein","-","-"
"BraA04002707",1.31971330348466,5.66590478837717,17.0842002253532,0.00039714494231277,0.000946413533989857,FALSE,"20.37649","50.40824","BraA04002707","AT5G59970","AT5G59970","Histone superfamily protein","-","-"
"BraA10001730",3.93139837347189,2.44173230591727,17.0811041565237,0.000397516961012746,0.0009470133141124,FALSE," 0.6980188"," 9.8064720","BraA10001730","AT5G20740","AT5G20740","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"BraA01002849",1.01306551884145,5.41422362176584,17.0555227601269,0.000400605363340855,0.000953216692212404,FALSE,"20.03736","40.48969","BraA01002849","AT1G62810","CuAO1","Copper amine oxidase family protein","-","-"
"BraA07001745",1.38602281135158,5.86578727224581,17.0061461467701,0.000406640785289352,0.000966262977121738,FALSE,"26.15966","68.33778","BraA07001745","AT5G66470","AT5G66470","GTP-binding protein Era-like protein","-","-"
"BraA01004497",1.54531100816065,3.91760102126913,16.9959431048079,0.0004079002488657,0.000968670778084811,FALSE," 6.161049","17.912089","BraA01004497","AT3G06680","AT3G06680","Ribosomal L29e protein family","-","-"
"BraA01004693",1.47685563148829,2.74201707882744,16.9619805722211,0.000412123328302469,0.00097737248568342,FALSE,"2.336410","6.454298","BraA01004693","AT3G03010","AT3G03010","Peptidyl-tRNA hydrolase II (PTH2) family protein","-","-"
"BraA09004283",1.52950694306884,5.26637867502074,16.9571881669359,0.00041272307024624,0.000978368321715193,FALSE,"10.627359","30.554390","BraA09004283","AT1G23030","AT1G23030","ARM repeat superfamily protein","-","-"
"BraA03001394",1.54509827428169,2.93776862021779,16.9553578127522,0.000412952379670408,0.000978454080387208,FALSE," 2.742009"," 7.873162","BraA03001394","AT5G55620","AT5G55620","hypothetical protein","-","-"
"BraA05003898",1.48137494014837,6.91693191866318,16.9418513107094,0.000414648795625392,0.000982177884596489,FALSE," 46.14586","128.67389","BraA05003898","AT3G12080","emb2738","GTP-binding family protein","-","-"
"BraA09006560",1.62320733468601,4.56412631631199,16.9172528213286,0.000417757923276656,0.000988204044540811,FALSE," 8.693802","26.441646","BraA09006560","AT5G35360","CAC2","acetyl Co-enzyme a carboxylase biotin carboxylase subunit","-","-"
"BraA06000741",1.53621832171562,5.95384057807889,16.9131936348518,0.00041827342402225,0.000989274784990266,FALSE,"20.71983","59.63216","BraA06000741","AT1G53800","AT1G53800","muscle M-line assembly protein","-","-"
"BraA05004164",1.49461838314346,8.9472813887783,16.9103229259696,0.000418638411567915,0.000989989272547923,FALSE,"196.7351","554.2742","BraA05004164","AT3G08940","LHCB4.2","light harvesting complex photosystem II","-","YES"
"BraA06002029",1.77835566459107,6.06800086739585,16.8568965005952,0.000425494929230018,0.0010046939973118,FALSE,"18.40027","63.06234","BraA06002029","AT1G74050","AT1G74050","Ribosomal protein L6 family protein","-","-"
"BraA09003718",1.24522794217196,3.41451043891048,16.8024954521595,0.000432602573529718,0.00102071121381468,FALSE," 6.518344","15.421372","BraA09003718","AT1G30320","AT1G30320","Remorin family protein","-","-"
"BraA06000339",1.5625600248454,3.20453763660329,16.7844407409861,0.000434990007984393,0.00102588293761977,FALSE," 3.692533","10.880548","BraA06000339","AT2G31650","ATX1","homologue of trithorax","-","YES"
"BraA02001280",1.33724800928085,5.11556967657304,16.7785856003377,0.000435767335503719,0.00102725443475042,FALSE,"17.88081","44.76697","BraA02001280","AT5G58090","AT5G58090","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA03005547",1.58740689272928,3.84145240235969,16.7700381772686,0.000436904811460895,0.00102962744907838,FALSE," 5.162111","15.267426","BraA03005547","AT4G24830","AT4G24830","arginosuccinate synthase family","-","-"
"BraA10002112",3.64787470852364,2.59397998976475,16.7648475423837,0.000437597152121166,0.00103079604525399,FALSE," 0.44634904"," 6.14646731","BraA10002112","AT5G16080","CXE17","carboxyesterase 17","-","-"
"BraA04002929",1.53747223503332,4.72013779617415,16.7436922639046,0.00044043130172946,0.00103685143422401,FALSE,"15.155533","43.726940","BraA04002929","AT2G40480","AT2G40480","WEB family protein (DUF827)","-","-"
"BraA03001135",1.501172198536,7.18656402437086,16.7330807822977,0.000441860444857581,0.00103990481490107,FALSE," 50.77719","143.59399","BraA03001135","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-"
"BraA06002010",1.58546431666027,3.95003808630581,16.6813340240544,0.000448902497540297,0.00105584657968982,FALSE," 7.461132","22.240042","BraA06002010","AT1G18400","BEE1","BR enhanced expression 1","YES","YES"
"BraA07000493",1.27057483879128,4.04707261112387,16.6261816006017,0.000456543028946879,0.00107198504078537,FALSE," 7.103619","17.130635","BraA07000493","AT2G15860","AT2G15860","BAT2 domain protein","-","-"
"BraA09000690",1.90124675288642,5.2071093109328,16.6126638837656,0.000458437271391928,0.00107586143606813,FALSE," 7.623151","28.279250","BraA09000690","AT5G23740","RPS11-BETA","ribosomal protein S11-beta","-","-"
"BraA03000441",1.1986851288746,5.00724257120676,16.606637722688,0.000459284480683613,0.00107768898717354,FALSE,"13.93923","31.93371","BraA03000441","AT5G10160","AT5G10160","Thioesterase superfamily protein","-","-"
"BraA10001633",1.69495240066658,5.58905444241859,16.6005785417684,0.000460138054307044,0.00107953092484616,FALSE,"16.17927","52.28268","BraA10001633","AT5G22440","AT5G22440","Ribosomal protein L1p/L10e family","-","-"
"BraA07003987",1.33939867534346,5.49747007406375,16.5944164321793,0.000461007902762349,0.00108115757988165,FALSE,"28.26636","71.20390","BraA07003987","AT1G78020","AT1G78020","senescence-associated family protein, putative (DUF581)","-","-"
"BraA02002380",3.66402637673465,3.79410818134109,16.5728951114811,0.000464059969758693,0.00108759736807651,FALSE," 4.296011","54.600053","BraA02002380","AT1G73540","NUDT21","nudix hydrolase homolog 21","-","-"
"BraA08002427",4.06346741900142,2.96779325682301,16.5667058218644,0.000464941785422912,0.00108933964015431,FALSE," 0.7234941","12.9153603","BraA08002427","AT1G26290","AT1G26290","hypothetical protein","-","-"
"BraA08003865",1.62404974067427,3.23554726761305,16.5660639267595,0.000465033343633663,0.00108939199714152,FALSE," 3.669365","10.895174","BraA08003865","AT1G06010","AT1G06010","basic leucine zipper/W2 domain protein","-","-"
