"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA02003171",-0.732406080500293,5.71253012295283,11.1784420997264,0.00279279712437356,0.00541896286213508,"BraA02003171",-1.5447812592278,5.71253012295283,36.1595724474401,3.7724770602783e-06,1.95540000237654e-05," 74.36758","102.21164"," 44.69462"," 35.01365","AT5G46520","AT5G46520","Disease resistance protein (TIR-NBS-LRR class) family","-","-","Both_sig"
"BraA03000797",-0.686210689121422,5.76773573477004,11.1651192503522,0.00280631153756803,0.00544317234766738,"BraA03000797",-1.11394553885936,5.76773573477004,21.78591907913,0.00010419982697235,0.000325999856200513,"83.49723","96.81882","51.87382","44.72209","AT5G16470","AT5G16470","zinc finger (C2H2 type) family protein","-","-","Both_sig"
"BraA07003634",-0.901635110222468,6.80391957286504,11.1569826896874,0.00281460031549124,0.00545723194947426,"BraA07003634",-1.0836625993094,6.80391957286504,11.9930978478469,0.00208755835382216,0.00441464039891989,"164.55912","149.03839"," 88.09768"," 70.31565","AT1G73750","AT1G73750","alpha/beta hydrolase family protein","-","-","Both_sig"
"BraA04001067",-0.869822639626377,5.93865006027482,11.1554821712247,0.00281613183233523,0.00545952888791189,"BraA04001067",-1.93323832860692,5.93865006027482,38.9606414082633,2.18115284377259e-06,1.2398463618989e-05,"74.30028","83.35696","40.69989","21.83758","AT5G36940","CAT3","cationic amino acid transporter 3","-","YES","Both_sig"
"BraA10000282",-1.32839886325981,3.17687459818663,11.1484581771974,0.0028233130798333,0.0054721029277892,"BraA10000282",-1.67557118668085,3.17687459818663,13.1368928270051,0.00140547903420992,0.00312020310274529,"14.570110","16.242707"," 5.822110"," 5.052065","AT1G04290","AT1G04290","Thioesterase superfamily protein","-","-","Both_sig"
"BraA03002322",-1.66407591494336,2.19614163276563,11.1362355494133,0.00283585722183464,0.00549573906324517,"BraA03002322",-3.30851951978378,2.19614163276563,28.4724521839145,1.97225923599133e-05,7.87103457771389e-05,"10.9766599","12.6281511"," 3.4367021"," 1.2504052","AT2G41710","AT2G41710","Integrase-type DNA-binding superfamily protein","YES","-","Both_sig"
"BraA06001956",-0.606929965817964,3.54178253681753,11.1218701206758,0.00285067863789325,0.00552106333953977,"BraA06001956",-1.03418623428829,3.54178253681753,24.2278405478065,5.51294837535778e-05,0.000189462461633475,"14.650365","19.599329"," 9.624959"," 9.590062","AT1G17790","AT1G17790","DNA-binding bromodomain-containing protein","-","-","Both_sig"
"BraA10002320",-0.948825917071317,5.85161786737283,11.1205701136536,0.00285202409113624,0.00552266561475573,"BraA10002320",-1.53974111418306,5.85161786737283,21.3660154420591,0.000116687883632661,0.000358584007883265,"82.42294","96.43210","42.77295","33.18733","AT5G13180","NAC083","NAC domain containing protein 83","YES","YES","Both_sig"
"BraA09000618",-1.70436604299565,3.49765352273822,11.0791543887879,0.0028952538931361,0.00559431577190795,"BraA09000618",-2.60163214417542,3.49765352273822,17.6072989448127,0.00033941941273028,0.000909568453875473,"33.922797","26.112048","10.390644"," 4.314619","AT5G25770","AT5G25770","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA03004024",-1.00194544616983,3.12725986190539,11.0639136143198,0.00291134250814691,0.0056219520400236,"BraA03004024",-1.10018024786414,3.12725986190539,9.9105327282238,0.00446732510261816,0.00863404925284993,"11.902015","10.214567"," 5.927891"," 4.747207","AT3G16850","AT3G16850","Pectin lyase-like superfamily protein","-","-","Both_sig"
"BraA06003372",-0.551479612588914,6.49955678940649,11.0552591886408,0.00292052196025308,0.00563760309717727,"BraA06003372",-1.43090969452834,6.49955678940649,54.1591873486019,1.63840021923432e-07,1.51785870810761e-06,"102.13056","158.43892"," 69.69231"," 58.77259","AT5G65910","AT5G65910","BSD domain-containing protein","-","-","Both_sig"
"BraA02001532",-1.01417538646351,4.12282906333143,10.9716186275178,0.00301088915998788,0.00579286094343102,"BraA02001532",-1.29269808807901,4.12282906333143,13.1342353559031,0.00140674792530237,0.00312257965650252,"31.14879","27.79098","15.40379","11.38443","AT5G54250","CNGC4","cyclic nucleotide-gated cation channel 4","-","-","Both_sig"
"BraA08003027",-1.00598715273387,3.86747308878437,10.9512517391106,0.00303335496181345,0.00583323238838652,"BraA08003027",-1.13700968068555,3.86747308878437,10.5875204545356,0.00346713990168551,0.00690532482000885,"19.699456","22.451788"," 9.791226","10.154315","AT1G24160","AT1G24160","triadin","-","-","Both_sig"
"BraA01001899",-0.986094013606497,6.6591638046416,10.92537420168,0.00306216466560162,0.00588360251911248,"BraA01001899",-1.3421179919443,6.6591638046416,14.9246401227428,0.000778632355733861,0.00186058498242766,"153.67778","143.98227"," 77.59971"," 56.77754","AT4G27300","AT4G27300","S-locus lectin protein kinase family protein","-","-","Both_sig"
"BraA07002933",-1.01001578659446,6.16682588457366,10.9213408552311,0.00306668197482637,0.00588940633037667,"BraA07002933",-2.09643419276081,6.16682588457366,33.1380600949487,7.02617269770549e-06,3.27874172137221e-05," 98.82150","117.58261"," 49.08465"," 27.54303","AT1G68190","BBX27","B-box zinc finger family protein","-","-","Both_sig"
"BraA04003210",-0.886305672802391,2.8051646866677,10.8999550994047,0.00309075614878607,0.00592912879730564,"BraA04003210",-1.08912133691687,2.8051646866677,12.2770498564283,0.00188967113922152,0.00404232450820152,"10.650958","10.106632"," 5.735391"," 4.747507","AT2G44900","ARABIDILLO-1","ARABIDILLO-1","-","-","Both_sig"
"BraA10002660",-0.74408015433459,2.8719245202325,10.8397261967713,0.00315967659222778,0.00605028096857241,"BraA10002660",-1.52100738446478,2.8719245202325,33.0638480656745,7.13741197859296e-06,3.31590509277016e-05,"10.645936","13.933646"," 6.362009"," 4.860001","AT5G06240","emb2735","embryo defective 2735","-","-","Both_sig"
"BraA06004925",-3.01953167785936,3.88020399803081,10.8219079745496,0.00318038765989458,0.00608401820208321,"BraA06004925",-5.26732451367738,3.88020399803081,19.6267615635646,0.000188841657241762,0.000546391118563481,"22.765175","41.370042"," 2.793904"," 1.031233","AT5G42900","COR27","cold regulated protein 27","-","-","Both_sig"
"BraA02003804",-0.977203093811322,2.76317641896126,10.7807216176212,0.0032288324876009,0.00616919438636054,"BraA02003804",-1.62161239539692,2.76317641896126,21.8047682558005,0.000103674479787262,0.000324614344907797," 9.811796","12.496278"," 4.979824"," 4.058347","AT3G28970","AAR3","defective in cullin neddylation protein (DUF298)","-","-","Both_sig"
"BraA02002084",-1.18716988067223,3.86342902706021,10.7653300947489,0.00324714364714645,0.00620192221891581,"BraA02002084",-2.08827324355904,3.86342902706021,23.7672581228385,6.19944684610367e-05,0.00020989308100166,"24.772187","31.970820","10.890151"," 7.479795","AT1G69270","RPK1","receptor-like protein kinase 1","-","-","Both_sig"
"BraA10002810",-0.935156397973515,4.81210918298088,10.7394209600384,0.00327822511063887,0.00625417810709182,"BraA10002810",-1.17189272951747,4.81210918298088,12.5326361590662,0.00172901186058048,0.00373824329321728,"35.79047","35.56460","18.70290","15.80449","AT5G07820","AT5G07820","Plant calmodulin-binding protein-like protein","-","-","Both_sig"
"BraA04002120",-1.47307922641659,3.46415596897017,10.7257893526874,0.00329470884401787,0.00627981559758311,"BraA04002120",-2.66295681180685,3.46415596897017,22.7727293732689,8.02140625859536e-05,0.000260269912410412,"21.269312","13.943203"," 7.610249"," 2.178085","AT2G29120","GLR2.7","glutamate receptor 2.7","-","-","Both_sig"
"BraA07000379",-0.627793758797311,3.17260993569718,10.6154609786353,0.00343151404469346,0.00651375193722565,"BraA07000379",-1.01304498875536,3.17260993569718,21.0595801631712,0.000126828232643399,0.000385232802355673,"10.784697","17.403092"," 6.995682"," 8.622359","AT2G17200","DSK2","ubiquitin family protein","-","-","Both_sig"
"BraA06004849",-0.852475858677894,3.74012452521175,10.6022195908136,0.00344834733302337,0.00654412672073642,"BraA06004849",-1.14438543861569,3.74012452521175,14.2655443699912,0.000964438728479563,0.00224493723547298,"15.874529","18.563264"," 8.819132"," 8.419992","AT4G37380","AT4G37380","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","Both_sig"
"BraA07002514",-1.15433802385646,5.57055692097921,10.5501681665271,0.00351540122800048,0.00665853373390224,"BraA07002514",-1.37989292589139,5.57055692097921,11.1450728376882,0.00282678137266894,0.00575372285087405,"84.66061","72.31813","37.98391","27.84696","AT1G78110","AT1G78110","nucleolar GTP-binding protein","-","-","Both_sig"
"BraA03002616",-0.887358843467847,7.39680821145266,10.5228258533343,0.00355119592365516,0.00671744067279561,"BraA03002616",-2.01579828665097,7.39680821145266,38.3724888608391,2.44182307169938e-06,1.36485423112742e-05,"200.43827","251.88829","108.31784"," 62.27343","AT2G28840","XBAT31","hypothetical protein","-","-","Both_sig"
"BraA06003822",-0.881640274763599,2.73528241392285,10.4739144344064,0.00361622842023267,0.00682405411035395,"BraA06003822",-1.06810498932148,2.73528241392285,11.7497387090424,0.00227527526426243,0.00475349517646544," 8.207108","11.339521"," 4.454675"," 5.430721","AT2G01390","EMB3111","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","Both_sig"
"BraA03003533",-0.61185120035576,3.98386073450893,10.4574433425264,0.00363842136584982,0.00686182030894755,"BraA03003533",-1.00985326710446,3.98386073450893,21.4019241806105,0.000115558647636907,0.000355878128312446,"19.67741","27.82177","12.91168","13.83229","AT3G07100","ERMO2","Sec23/Sec24 protein transport family protein","-","-","Both_sig"
"BraA02004330",-0.934173898349942,2.45420717004084,10.3437066012939,0.00379580716882369,0.00712959484931801,"BraA02004330",-1.6969833483267,2.45420717004084,24.5722980228928,5.05368756272546e-05,0.000175441667976614,"8.351937","9.354522","4.371022","2.872219","AT3G44713","AT3G44713","hypothetical protein","-","-","Both_sig"
"BraA05003408",-1.96498173479531,1.81050639951035,10.330963503173,0.00381390077387477,0.00715930807165043,"BraA05003408",-2.8750192043862,1.81050639951035,15.4608070256821,0.000656218585040639,0.00160162514010539,"7.6429639","9.6980573","1.9429322","1.3063000","AT3G17580","AT3G17580","SsrA-binding protein","-","-","Both_sig"
"BraA02002034",-1.93205020951375,1.98900220796468,10.3089889929543,0.00384532443954719,0.00721227438971314,"BraA02002034",-3.43482838424534,1.98900220796468,21.9191458693505,0.000100547857949522,0.000316587974419979," 8.223092","14.189616"," 2.147478"," 1.279603","AT1G68760","NUDX1","nudix hydrolase 1","-","-","Both_sig"
"BraA02000362",-0.784514319634642,3.60720100674915,10.2429016667519,0.00394155362102516,0.00737869338664796,"BraA02000362",-1.29238224821433,3.60720100674915,20.4952238342597,0.000148108009464895,0.00044151895245785,"17.260884","19.647629","10.025467"," 8.039445","AT5G10190","AT5G10190","Major facilitator superfamily protein","-","-","Both_sig"
"BraA06002608",-0.86097250198376,6.03063625561562,10.2326636141805,0.00395669605843759,0.00740439852096156,"BraA06002608",-1.82571958569513,6.03063625561562,33.0370063477912,7.17811646383601e-06,3.33383160639654e-05," 77.28189","119.87362"," 42.57430"," 33.77680","AT3G47160","AT3G47160","RING/U-box superfamily protein","-","-","Both_sig"
"BraA10002483",-1.07034201822218,6.07479573257807,10.2130765716694,0.00398584411839265,0.00745274250694942,"BraA10002483",-1.38361460862879,6.07479573257807,12.6637995624369,0.00165241513338542,0.00359538487689889,"104.87920","132.89155"," 49.93889"," 50.90936","AT5G10940","ASG2","transducin family protein / WD-40 repeat family protein","-","-","Both_sig"
"BraA03005240",-0.8730620357855,6.65828959137261,10.2073088474537,0.00399447207212313,0.00746621427564637,"BraA03005240",-1.16775972979357,6.65828959137261,13.5346557769679,0.00122894368339196,0.00277605820559549,"168.88233","161.15314"," 92.19963"," 71.70493","AT4G20070","AAH","allantoate amidohydrolase","-","-","Both_sig"
"BraA02002248",-0.688317957508273,5.50483155138214,10.1282057377282,0.00411489330496082,0.00766853192281356,"BraA02002248",-1.12285615847583,5.50483155138214,19.8904025839802,0.000175316198036424,0.000511962329701913,"63.35345","64.20558","39.32449","29.46437","AT1G71950","AT1G71950","Proteinase inhibitor, propeptide","-","-","Both_sig"
"BraA03000886",-1.93893673872531,4.89424008781686,10.1188091700484,0.00412946066256294,0.00769385781590207,"BraA03000886",-2.41993652170441,4.89424008781686,11.3730312583378,0.0026033235305915,0.00535078510988641,"91.116334","81.409884","23.750194","15.128238","AT5G18130","AT5G18130","transmembrane protein","-","-","Both_sig"
"BraA01003138",-0.722923203373628,2.94673604649844,10.078994404094,0.00419181577588831,0.00780173213082437,"BraA01003138",-2.41241840984161,2.94673604649844,79.3570913088883,5.93078155915698e-09,1.17422014768718e-07," 9.033378","24.865525"," 5.472241"," 4.664240","AT3G05930","GLP8","germin-like protein 8","-","-","Both_sig"
"BraA07001932",-0.950582317281917,3.55363904257413,10.0087383086393,0.00430438123369391,0.00799138483349163,"BraA07001932",-1.27262099390633,3.55363904257413,13.1518951921496,0.0013983391225421,0.00310654308945838,"19.156291","16.166146"," 9.895801"," 6.668128","AT2G28940","AT2G28940","Protein kinase superfamily protein","-","-","Both_sig"
"BraA02002212",-0.888984825219562,4.66656958074675,9.98261119537507,0.00434708521306201,0.00806020983079233,"BraA02002212",-1.14845459974357,4.66656958074675,12.3678060697333,0.00183082579762402,0.00393247790046425,"38.47780","38.29169","20.73331","17.31239","AT1G71180","AT1G71180","6-phosphogluconate dehydrogenase family protein","-","-","Both_sig"
"BraA05000238",-0.559272934319685,5.30112031107276,9.96832355594056,0.00437063440930043,0.00809624403935375,"BraA05000238",-1.34501496955735,5.30112031107276,42.256846320847,1.18165040697532e-06,7.45458012256176e-06,"41.13986","58.40596","27.91216","23.02191","AT2G46240","BAG6","BCL-2-associated athanogene 6","-","-","Both_sig"
"BraA02004433",-1.73677002337437,2.20945543203944,9.95164319094337,0.00439830463746008,0.00814366721487139,"BraA02004433",-2.18431102188611,2.20945543203944,11.23864947865,0.002732606727425,0.0055858740116454,"11.096587"," 9.551278"," 3.323975"," 2.095988","AT5G64530","XND1","xylem NAC domain 1","YES","-","Both_sig"
"BraA09005810",-0.932844287030582,6.71820685920559,9.92299174692761,0.00444628290905694,0.00822186242816686,"BraA09005810",-1.5887160603343,6.71820685920559,20.9096339961679,0.00013213658435456,0.000399506307672065,"130.93580","133.52016"," 68.58864"," 44.34071","AT2G22450","RIBA2","riboflavin biosynthesis protein","-","-","Both_sig"
"BraA03003824",-0.906939242114352,3.71502825895218,9.91614135358208,0.00445783912912066,0.00824129526572224,"BraA03003824",-1.08742678806128,3.71502825895218,10.7479395479098,0.0032679700944494,0.00654758774015194,"20.667605","25.001862","11.010577","11.774984","AT3G13062","AT3G13062","Polyketide cyclase/dehydrase and lipid transport superfamily protein","-","-","Both_sig"
"BraA04002714",-1.66130042372967,3.01590779243955,9.89736774831604,0.00448967843163818,0.00829139252774668,"BraA04002714",-2.23531538214572,3.01590779243955,13.4642743480854,0.00125832731070394,0.00283348667674965,"11.785085","23.799414"," 3.740061"," 5.068236","AT2G37590","DOF2.4","DNA binding with one finger 2.4","YES","YES","Both_sig"
"BraA07002338",-1.39218929633043,2.52932367954796,9.84497285883858,0.00457986615823745,0.00843913525294515,"BraA07002338",-1.89772513239259,2.52932367954796,13.3660676837048,0.00130061848672762,0.0029163602926273,"12.527501","13.703634"," 4.774118"," 3.643281","AT3G62420","BZIP53","basic region/leucine zipper motif 53","YES","-","Both_sig"
"BraA08001737",-0.628222757746266,4.4229180360824,9.83899270658961,0.00459028563349022,0.00845536522775145,"BraA08001737",-1.15192620686698,4.4229180360824,24.4206230413321,5.25056826305369e-05,0.000181515362311586,"27.02568","31.20338","17.52069","14.03475","AT4G33910","AT4G33910","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-","Both_sig"
"BraA03005758",-1.98488329348297,2.00846248250404,9.83468039418061,0.00459781530641292,0.00846527230353719,"BraA03005758",-2.56865847472487,2.00846248250404,11.7499369637888,0.00227511501534194,0.00475349517646544," 9.885356","10.534111"," 2.486754"," 1.767176","AT4G27840","AT4G27840","SNARE-like superfamily protein","-","-","Both_sig"
"BraA06002537",-0.869923238530685,5.26732652074303,9.79979291708317,0.00465923282097151,0.00857033126120037,"BraA06002537",-1.30380898672545,5.26732652074303,16.2478621228078,0.000512938163038619,0.00129717973750448,"50.44010","55.35718","27.54352","22.41923","AT5G62000","ARF2","auxin response factor 2","YES","YES","Both_sig"
"BraA04000560",-0.735368866040725,4.62500816421506,9.78054901379099,0.00469349565389096,0.00862730603669786,"BraA04000560",-1.37408491420568,4.62500816421506,25.0696842406568,4.46240491872953e-05,0.000157413782101043,"35.23585","43.21939","21.14376","16.66577","AT3G54480","SKIP5","SKP1/ASK-interacting protein 5","-","-","Both_sig"
"BraA02002148",-1.55134428768747,8.1752266015388,9.7799814550886,0.00469451035477617,0.00862816358993191,"BraA02002148",-2.13730042809161,8.1752266015388,13.4193264687767,0.00127749391253135,0.00287335727111223,"482.79762","659.40141","164.75563","149.84041","AT1G70290","TPS8","trehalose-6-phosphatase synthase S8","-","-","Both_sig"
