"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA03003667",1.02484004658963,7.31291636293143,21.8689717145987,0.000101906590139249,0.000271406045480842,"BraA03003667",1.10175289130374,7.31291636293143,18.9338308003503,0.000230127049904569,0.000628417724756753,"121.2213","120.4828","246.7519","258.6052","AT3G08690","UBC11","ubiquitin-conjugating enzyme 11","-","-","Both_sig"
"BraA05001264",1.2968762644702,2.84521817215747,21.8502325714504,0.000102419169402669,0.000272678911772328,"BraA05001264",1.6419607706287,2.84521817215747,26.5816273570055,3.08214377069827e-05,0.000111987402933497," 5.107142"," 4.523691","12.406022","14.134231","AT2G33340","MAC3B","MOS4-associated complex 3B","-","-","Both_sig"
"BraA09005362",0.874015643878254,6.57652407697095,21.8476734435829,0.000102489387860145,0.000272819713329727,"BraA09005362",1.31562265922912,6.57652407697095,36.5560478050064,3.48537344829799e-06,1.79736277705463e-05," 81.23977"," 67.92875","149.01412","169.06931","AT3G60850","AT3G60850","hypothetical protein","-","-","Both_sig"
"BraA10001936",1.35776259853012,2.70685938963339,21.8320186937877,0.000102920072488259,0.000273827238161798,"BraA10001936",1.22085380504654,2.70685938963339,13.436742395667,0.00127002984004098,0.00278605255725548," 4.828320"," 4.314582","12.550335","10.071248","AT5G18250","AT5G18250","transmembrane protein","-","-","Both_sig"
"BraA01002252",0.787352498400927,6.16817569826017,21.827328130209,0.000103049500037995,0.000274078933862462,"BraA01002252",1.00770238250834,6.16817569826017,26.7549076618212,2.95640539715048e-05,0.000107983292519407," 57.76004"," 56.05531"," 99.79134","112.72886","AT4G16110","RR2","response regulator 2","YES","YES","Both_sig"
"BraA07003152",1.07408547243588,4.6468388671072,21.8266351596396,0.000103068636319251,0.000274083516753677,"BraA07003152",0.824333647411852,4.6468388671072,9.8688689599521,0.00453848932995162,0.00862438996178178,"18.33987","21.44038","38.90268","37.97515","AT3G26100","AT3G26100","Regulator of chromosome condensation (RCC1) family protein","-","-","Both_sig"
"BraA08003616",10.9259099535107,2.13296596782724,31.680476278499,0.0001034104734701,0.000274899654183308,"BraA08003616",6.57905059770818,2.13296596782724,14.8759628216743,0.00220609150404922,0.00454147953958102," 0.00000000"," 0.06456297","23.54310304"," 6.94116825","AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-","Both_sig"
"BraA02001032",1.89140736203258,2.65066658566136,21.8008494413511,0.000103783463484629,0.000275844598994945,"BraA02001032",2.02868783500036,2.65066658566136,19.0986027856058,0.000219487741555903,0.000602395301149071," 3.310887"," 3.071445","12.388717","12.534141","AT5G22000","RHF2A","RING-H2 group F2A","-","-","Both_sig"
"BraA05000500",0.789936368927349,3.54569772867092,21.7199749289783,0.000106060698144348,0.000281042994746135,"BraA05000500",1.05572604322942,3.54569772867092,29.5548592485759,1.53922441276868e-05,6.22246399686438e-05," 9.487796"," 9.141021","16.392221","19.022670","AT2G43430","GLX2-1","glyoxalase 2-1","-","-","Both_sig"
"BraA09002344",0.80123214773465,6.64921177315271,21.6974015801565,0.000106705982379074,0.000282515082026346,"BraA09002344",1.02436273257976,6.64921177315271,26.4982017593154,3.14474543921602e-05,0.000113924206407725," 82.57956"," 83.93835","144.01470","170.75093","AT5G46760","MYC3","Basic helix-loop-helix (bHLH) DNA-binding family protein","YES","YES","Both_sig"
"BraA06002222",1.01825570839088,6.73198104102582,21.6863761569623,0.000107022709314081,0.000283258356247458,"BraA06002222",1.53970836326337,6.73198104102582,36.437768730977,3.56845447421284e-06,1.83015553679082e-05," 83.79020"," 79.80850","169.66486","232.05991","AT1G20560","AAE1","acyl activating enzyme 1","-","-","Both_sig"
"BraA06003356",0.835832567830522,4.60885735681304,21.6792438383948,0.000107228144434991,0.000283754370108736,"BraA06003356",1.23210068526919,4.60885735681304,35.4321375662799,4.36842006469866e-06,2.16047538715769e-05,"19.67221","19.56851","35.18194","45.98512","AT5G65720","NFS1","nitrogen fixation S (NIFS)-like 1","-","-","Both_sig"
"BraA01004394",1.26260726023663,2.41188148366924,21.6520353420678,0.000108015794858167,0.000285454770159092,"BraA01004394",1.64496270953574,2.41188148366924,27.0386018037556,2.76243030116129e-05,0.000102019364008162,"4.112706","2.414441","9.672404","7.575993","AT3G09370","MYB3R-3","myb domain protein 3r-3","YES","-","Both_sig"
"BraA09006052",0.979218167698032,3.60904963301078,21.6327778023611,0.000108577082564346,0.000286793636442828,"BraA09006052",1.11871844201273,3.60904963301078,21.1491194766897,0.000123769456656309,0.000367087101520689,"10.461882"," 7.994077","20.689872","17.364243","AT1G18560","AT1G18560","BED zinc finger and hAT dimerization domain-containing protein","-","-","Both_sig"
"BraA06001249",2.72570715344419,3.77437835065966,21.613781054468,0.000109133882437496,0.000288167641262571,"BraA06001249",2.07773305765743,3.77437835065966,10.0065179115087,0.0043079924477721,0.00822510930712431," 5.557593"," 5.668511","36.831641","24.034399","AT1G08940","AT1G08940","Phosphoglycerate mutase family protein","-","-","Both_sig"
"BraA09003739",1.48605509280917,2.45684814454259,21.6082176732624,0.000109297534752083,0.000288502967801072,"BraA09003739",1.48744515248474,2.45684814454259,16.6131001824365,0.000458375998999945,0.00114285414608889," 4.028065"," 3.883122","11.354657","10.912085","AT4G37410","CYP81F4","cytochrome P450, family 81, subfamily F, polypeptide 4","-","-","Both_sig"
"BraA01003841",1.20866325808768,2.89288044560744,21.6045199182786,0.000109406455675992,0.000288742054382982,"BraA01003841",1.15440230007422,2.89288044560744,15.1720219154849,0.00071930656136631,0.00168994533593595," 5.757876"," 5.490417","13.155297","12.242189","AT3G17205","UPL6","ubiquitin protein ligase 6","-","-","Both_sig"
"BraA06004359",1.47214078437852,2.54397100363483,21.5905398199591,0.00010981932239843,0.000289685961882234,"BraA06004359",1.77249510925435,2.54397100363483,24.0149897297591,5.81932589099034e-05,0.000191824480678928," 3.204535"," 3.830597"," 9.056096","13.139131","AT3G25870","AT3G25870","hypothetical protein","-","-","Both_sig"
"BraA07002169",1.3201241317761,2.60524171820581,21.589261393795,0.000109857162057118,0.000289737220304798,"BraA07002169",1.55499028087922,2.60524171820581,22.8393033716472,7.8827855577587e-05,0.000248299068799524," 4.071537"," 4.184800","10.287034","12.331842","AT3G58720","AT3G58720","RING/U-box superfamily protein","-","-","Both_sig"
"BraA03006094",1.01638094273554,3.64111258742516,21.5742145457021,0.000110303596690081,0.00029076848298474,"BraA03006094",0.817842289604378,3.64111258742516,10.6859178949881,0.00334344631419294,0.00655773769288435," 9.581658"," 9.333466","19.494451","16.476430","AT4G31860","AT4G31860","Protein phosphatase 2C family protein","-","-","Both_sig"
"BraA05000669",1.2351715762758,4.30028292408651,21.5500907456365,0.000111023469598875,0.00029247019439101,"BraA05000669",1.19330671366892,4.30028292408651,15.4055863294634,0.000667798843633528,0.00158611042685857,"13.82632","16.20898","32.86574","37.07704","AT2G45440","DHDPS2","dihydrodipicolinate synthase","-","-","Both_sig"
"BraA07001639",1.34786977439042,6.33574651145463,21.5190747296754,0.000111956539091692,0.000294484613185701,"BraA07001639",1.3003622464568,6.33574651145463,15.104268365864,0.000735048170237621,0.00172295728958156," 55.37996"," 52.25155","141.02408","128.70840","AT5G67360","ARA12","Subtilase family protein","-","-","Both_sig"
"BraA08001511",2.2697719071341,4.32022371509981,21.4908345714966,0.000112813532035095,0.00029654058019913,"BraA08001511",4.27288447395041,4.32022371509981,47.3653630369063,4.85357799207158e-07,3.68347722252684e-06,"10.830096"," 3.299863","52.203434","64.121385","AT4G21534","SPHK2","Diacylglycerol kinase family protein","-","-","Both_sig"
"BraA10000788",3.96692070732209,1.89487412435046,21.4836289893238,0.000113033339173756,0.000297019158363092,"BraA10000788",4.55891773123609,1.89487412435046,21.3209670442742,0.000118121564351413,0.000352457910319002," 0.6318888"," 0.6434252","10.5355628","15.2731744","AT5G51850","TRM24","hypothetical protein","-","-","Both_sig"
"BraA06001469",3.4935743190991,2.39102021350488,21.4591506466255,0.000113783544391081,0.000298691292314146,"BraA06001469",3.11609109524521,2.39102021350488,10.8023344835119,0.00320331061114225,0.00631989333409113," 1.9167701"," 0.4071539","22.6087396"," 3.6608898","AT1G11330","AT1G11330","S-locus lectin protein kinase family protein","-","-","Both_sig"
"BraA06003874",1.69704022449121,2.7283733551661,21.4292796731441,0.000114706375811978,0.000300913059213421,"BraA06003874",1.63480154739927,2.7283733551661,15.2365255840361,0.000704661419637313,0.00166063343989988," 4.122496"," 3.850257","13.377030","12.008342","AT5G28080","WNK9","Protein kinase superfamily protein","-","-","Both_sig"
"BraA07003308",0.945366514323,3.81896846685264,21.4101662864811,0.000115301137757375,0.000302221466827825,"BraA07003308",1.20869294790396,3.81896846685264,26.1749053895145,3.40074086718914e-05,0.000121709097884395,"11.771934"," 9.409211","22.752756","21.792547","AT1G69640","SBH1","sphingoid base hydroxylase 1","-","-","Both_sig"
"BraA08000549",1.87957752452091,2.25160485783045,21.3792477080794,0.000116270371259771,0.000304711229375425,"BraA08000549",1.91885108005603,2.25160485783045,17.2714906966528,0.000375331300603246,0.000959069468716485,"2.380700","2.472398","8.822798","9.405909","AT1G58250","SAB","HYPERSENSITIVE TO PI STARVATION 4","-","-","Both_sig"
"BraA02002838",9.14877778966864,1.03940505478152,29.0095919433343,0.000116796193790488,0.000305885539145139,"BraA02002838",9.33088682101439,1.03940505478152,25.8309445254608,0.000199053155830433,0.000553452865707651,"0.00000000","0.00000000","6.81364208","7.84935264","AT1G80165","#N/A","#N/A","-","-","Both_sig"
"BraA09001073",1.07330035922514,4.01884870614987,21.3516698430066,0.0001171423699479,0.000306741125100641,"BraA09001073",0.970382343861239,4.01884870614987,13.4388093855878,0.00126914714359523,0.00278494019799094,"11.86191","13.69318","24.90344","26.82774","AT2G14255","AT2G14255","Ankyrin repeat family protein with DHHC zinc finger domain-containing protein","-","-","Both_sig"
"BraA06002916",1.04197387509667,4.65570950526863,21.3432941855467,0.000117408612225443,0.000307387151767875,"BraA06002916",1.24011703644618,4.65570950526863,22.7255825534154,8.12118014162066e-05,0.000254534797748127,"19.71018","17.75805","40.57631","41.96864","AT3G49590","ATG13","Autophagy-related protein 13","-","-","Both_sig"
"BraA03004932",2.72531563624673,7.37983749526749,21.3413309973456,0.00011747111261027,0.000307499636202504,"BraA03004932",2.83130201961629,7.37983749526749,16.9078213201897,0.000418956753859617,0.00105536572097571," 88.56427"," 20.47922","586.74172","145.83932","AT4G15530","PPDK","pyruvate orthophosphate dikinase","-","-","Both_sig"
"BraA06003499",1.11351155760357,2.49887914912424,21.3240044276417,0.000118024297894582,0.000308793625143073,"BraA06003499",0.896088457928081,2.49887914912424,10.9673025719722,0.00301563473975128,0.00598412642507377,"3.573434","5.034901","7.706793","9.382071","AT2G17200","DSK2","ubiquitin family protein","-","-","Both_sig"
"BraA06000671",0.826382386144284,4.03231690683305,21.3047801018938,0.00011864139502828,0.000310305011257083,"BraA06000671",1.20383567598877,4.03231690683305,34.2906404020402,5.52017058633995e-06,2.62420673600093e-05,"13.33093","12.99925","23.52902","29.93157","AT1G55590","AT1G55590","RNI-like superfamily protein","-","-","Both_sig"
"BraA05002270",1.05586137996708,5.76605627816742,21.281666178704,0.000119388003847504,0.000312154016704271,"BraA05002270",1.23843289415739,5.76605627816742,21.9204919815439,0.000100511677594248,0.000307254574739457,"47.43992","40.57548","98.40393","95.75292","AT2G32260","CCT1","phosphorylcholine cytidylyltransferase","-","-","Both_sig"
"BraA09002674",1.13646703546162,3.51185450521614,21.2517516187229,0.000120361888212402,0.000314491387859097,"BraA09002674",1.38619045121102,3.51185450521614,23.8735022267486,6.03321343383037e-05,0.000197880348923713," 8.725786"," 6.979116","18.987830","18.290534","AT4G11670","AT4G11670","DNA topoisomerase 4 subunit B (DUF810)","-","-","Both_sig"
"BraA09000889",0.864465028246943,3.94883639632725,21.2494855630328,0.000120436012591257,0.000314632836213508,"BraA09000889",1.33362413599151,3.94883639632725,38.0425020421271,2.60276098770488e-06,1.42100096935397e-05,"12.590352","11.286302","22.836786","28.453085","AT5G64610","HAM1","histone acetyltransferase of the MYST family 1","-","-","Both_sig"
"BraA07003991",1.46634057308112,7.78096779487594,21.2328331742878,0.000120982252177527,0.000315850165744615,"BraA07003991",1.74220568698781,7.78096779487594,22.1735356324472,9.39557377447753e-05,0.000289973198451522,"138.1749","152.3344","382.0111","509.5550","AT1G78080","RAP2.4","related to AP2 4","YES","-","Both_sig"
"BraA05003950",4.01277640430423,1.73504956222392,21.2319873620163,0.000121010068825765,0.000315870395243374,"BraA05003950",3.62672801913375,1.73504956222392,14.5362599405122,0.000882832147226205,0.00202238073021983," 0.8216119"," 0.7017335","11.1213306"," 8.8737249","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8","-","-","Both_sig"
"BraA03004557",3.41194174702094,10.0724238074078,21.212679899229,0.000121646940995717,0.000317381692104801,"BraA03004557",4.35238818030424,10.0724238074078,23.7091808645975,6.29241910814463e-05,0.00020493062476503," 331.9623"," 193.2437","3534.8873","3946.8305","AT2G15960","AT2G15960","stress-induced protein","-","-","Both_sig"
"BraA08000124",0.781301410607524,4.1114910112606,21.2126013547267,0.000121649539292774,0.000317381692104801,"BraA08000124",1.28271239014277,4.1114910112606,42.7352072012783,1.08395130453437e-06,6.99524130109511e-06,"14.85448","12.03694","25.46537","29.29898","AT1G54060","ASIL1","6B-interacting protein 1-like 1","YES","-","Both_sig"
"BraA02004023",1.05033081769681,6.23937490076815,21.1992323890215,0.00012209267425806,0.00031837950510634,"BraA02004023",0.821847498831905,6.23937490076815,9.89877775332239,0.00448727846965682,0.00854254512728573," 54.03077"," 70.21243","111.75115","124.10717","AT5G27470","AT5G27470","seryl-tRNA synthetase / serine-tRNA ligase","-","-","Both_sig"
"BraA08002676",1.20235375673707,3.27174611873056,21.1872982665103,0.000122489734519924,0.000319058889545232,"BraA08002676",1.14791373360442,3.27174611873056,14.925979371481,0.000778297151804663,0.00180982183729512," 6.680338"," 7.194183","15.391848","15.953725","AT4G38640","AT4G38640","Plasma-membrane choline transporter family protein","-","-","Both_sig"
"BraA09005694",1.6442054849931,2.91170181114157,21.1846653022943,0.000122577525117959,0.00031922075535352,"BraA09005694",1.36978932616819,2.91170181114157,11.3525411150609,0.00262259580979921,0.00528751864304337," 4.312255"," 4.292790","13.588112","11.120296","AT2G24260","LRL1","LJRHL1-like 1","YES","-","Both_sig"
"BraA03004263",1.11473732749817,4.81353953520035,21.1644894188789,0.000123252525968475,0.000320617729471277,"BraA03004263",1.35621884454769,4.81353953520035,23.6424125005148,6.40118398566337e-05,0.000207870096831734,"17.90131","17.98156","38.78141","46.04993","AT3G21760","HYR1","UDP-Glycosyltransferase superfamily protein","-","-","Both_sig"
"BraA01002005",1.07115810653509,5.97267332040632,21.15810254852,0.000123467046753174,0.000321112246512716,"BraA01002005",1.30709221493324,5.97267332040632,23.4732719959214,6.68598049855065e-05,0.000215385454455971," 48.65718"," 42.57144","102.48509","105.37358","AT1G56460","AT1G56460","HIT zinc finger and PAPA-1-like domain-containing protein","-","-","Both_sig"
"BraA08001131",1.31585778190867,6.73437012877456,21.0981429612963,0.000125500901579168,0.000325917206872811,"BraA08001131",1.32734702314485,6.73437012877456,16.1276592744308,0.000532414057730314,0.0013028913663985," 76.51300"," 73.06628","190.75323","183.36166","AT4G14430","IBR10","indole-3-butyric acid response 10","-","-","Both_sig"
"BraA01002148",1.71992818798667,4.35924973499718,21.0949319534464,0.000125610844951439,0.000326148911173812,"BraA01002148",1.73455512851859,4.35924973499718,16.0934130737541,0.00053810942144427,0.00131437651979094,"14.44955","11.02522","47.79883","36.72558","AT4G16790","AT4G16790","hydroxyproline-rich glycoprotein family protein","-","-","Both_sig"
"BraA05004688",1.15681665777986,4.37310155348376,21.0730728005587,0.000126362085377611,0.000327844008477896,"BraA05004688",1.12090629343451,4.37310155348376,15.0908546190238,0.000738209047915399,0.0017298511856764,"14.69309","15.94796","32.97752","34.71859","AT3G01170","AT3G01170","Ribosomal protein L34e superfamily protein","-","-","Both_sig"
"BraA06000794",1.40579559837686,5.63542201702547,21.0729062751637,0.000126367827155997,0.000327844008477896,"BraA06000794",1.78052140972376,5.63542201702547,24.7895364801203,4.78556291200674e-05,0.000162548036760868,"37.21466","23.57752","98.76250","81.05999","AT1G53110","AT1G53110","proton pump-interactor","-","-","Both_sig"
