"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA05000399",6.74838260048406,2.52313042696162,18.9345775158229,0.000371739406701823,0.000935052957778116,"BraA05000399","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2","-","-"
"BraA10001930",-4.23691975402626,1.73155584824503,18.7726348378829,0.000387550092646005,0.000968321412810024,"BraA10001930","AT5G18290","SIP1;2","Aquaporin-like superfamily protein","-","-"
"BraA09001658",3.28951791849237,3.07957316015002,18.7526303897609,0.000389554554082181,0.000972711910986544,"BraA09001658","AT1G62750","SCO1","Translation elongation factor EFG/EF2 protein","-","YES"
"BraA10001128",3.82742230164088,5.9787713577618,18.6474979215215,0.000400280395879144,0.0009961746496211,"BraA10001128","AT5G55730","FLA1","FASCICLIN-like arabinogalactan 1","-","-"
"BraA08000134",-4.41091109779813,4.67545025917882,18.6109832534581,0.000404082280730831,0.00100423009322795,"BraA08000134","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA06004925",-5.14756536272656,3.87543703702036,18.5898950113583,0.000406296272774879,0.00100875325787086,"BraA06004925","AT5G42900","COR27","cold regulated protein 27","-","-"
"BraA05004056",-8.47352123951997,3.87449420872861,32.1583865196489,0.000411657414008488,0.00102077545963403,"BraA05004056","AT3G10320","AT3G10320","Glycosyltransferase family 61 protein","-","-"
"BraA02004534",-3.82791431926117,1.98685595559131,18.5114357772837,0.000414652831773491,0.00102691893251974,"BraA02004534","AT5G66700","HB53","homeobox 53","YES","-"
"BraA03003599",-3.31529897097475,8.78370947604958,18.4740418972842,0.000418702763310871,0.00103579730914319,"BraA03003599","AT3G10020","AT3G10020","plant/protein","-","-"
"BraA08000496",3.4725648700422,2.99024337548377,18.3660395053384,0.000430649283544499,0.00106184536600693,"BraA08000496","AT1G47395","AT1G47395","hypothetical protein","-","-"
"BraA02000882",3.2334205123956,7.18535633464897,18.3390252756927,0.000433696413329664,0.00106785272416767,"BraA02000882","AT5G19220","APL1","ADP glucose pyrophosphorylase large subunit 1","-","-"
"BraA03000717",4.18781835860539,3.27671982599411,18.2997399306248,0.00043817060659597,0.00107617491265712,"BraA03000717","AT5G15350","ENODL17","early nodulin-like protein 17","-","-"
"BraA07001048",4.27663745253582,6.63143529125511,18.1737792312652,0.000452866328426897,0.00110742883358596,"BraA07001048","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA01001732",3.02709979010428,4.18543241414474,18.1367868573862,0.000457285809329641,0.00111667434754985,"BraA01001732","AT4G25640","DTX35","detoxifying efflux carrier 35","-","-"
"BraA03000599",-3.1332414621727,3.35554182306783,18.1353876252228,0.000457453915403015,0.00111691153029974,"BraA03000599","AT5G13330","Rap2.6L","related to AP2 6l","YES","-"
"BraA06004018",-4.03792269571434,1.64374325495925,18.0648217947511,0.000466021696059816,0.00113483711067739,"BraA06004018",NA,NA,NA,NA,NA
"BraA09002147",-3.97277180038214,3.10369107910861,18.0537887829731,0.000467377351768926,0.00113725838989266,"BraA09002147","AT5G44260","AT5G44260","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA02000210",-4.74726968696628,1.83759820633577,17.9955397492018,0.000474607730947097,0.0011518773925568,"BraA02000210","AT5G06230","TBL9","TRICHOME BIREFRINGENCE-LIKE 9","-","-"
"BraA03002724",-3.5316556330383,2.86712998488301,17.9570630688407,0.000479452055264993,0.00116214687949013,"BraA03002724","AT2G24210","TPS10","terpene synthase 10","-","-"
"BraA09001679",6.98178257704527,3.11965547401142,17.9481226594868,0.000480585543135635,0.00116453558773981,"BraA09001679","AT1G62440","LRX2","leucine-rich repeat/extensin 2","-","-"
"BraA09004708",-4.1293319308925,2.14248614133732,17.9445113848276,0.000481044235297766,0.00116546760379456,"BraA09004708","AT3G53230","AtCDC48B","ATPase, AAA-type, CDC48 protein","-","-"
"BraA03000311",5.24723826546027,2.14707398224779,17.9089265145466,0.000485590262773287,0.00117395120218166,"BraA03000311","AT5G07460","PMSR2","peptidemethionine sulfoxide reductase 2","-","-"
"BraA02001266",8.17378729211006,2.46033428640637,20.9697701343647,0.000488235032508844,0.00117943912673613,"BraA02001266","AT5G58310","MES18","methyl esterase 18","-","-"
"BraA10001317",-4.05757768550433,1.82552453906062,17.849576643136,0.000493279098995133,0.00118961531061876,"BraA10001317","AT5G57685","GDU3","glutamine dumper 3","-","-"
"BraA03001485",3.82439076999636,3.01523747603977,17.7776117181477,0.000502784609765048,0.00120901873766241,"BraA03001485","AT5G54010","AT5G54010","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA09006866",3.82425625422047,2.68122675087733,17.7339773643046,0.000508647281798829,0.00122143653691231,"BraA09006866","AT1G04240","SHY2","AUX/IAA transcriptional regulator family protein","-","YES"
"BraA03002726",-3.07047196395542,1.94671177190376,17.6424495381761,0.000521193755343305,0.00124832647398512,"BraA03002726","AT2G24150","HHP3","heptahelical protein 3","-","-"
"BraA09006353",-5.62449984205968,4.21648758856967,17.6196204387304,0.00052437656018716,0.00125404096521355,"BraA09006353","AT1G13520","AT1G13520","hypothetical protein (DUF1262)","-","-"
"BraA07002538",3.17871990289208,8.02406654699303,17.5963774054816,0.000527639323097946,0.0012605028675071,"BraA07002538","AT1G77530","AT1G77530","O-methyltransferase family protein","-","-"
"BraA03001687",3.67328550309421,5.22700208244927,17.5497779273412,0.000534249075332211,0.00127416542125306,"BraA03001687","AT2G30140","UGT87A2","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA01004383",-3.68062018090371,3.54849334427784,17.4326358507339,0.000551275619005888,0.00130961249104418,"BraA01004383","AT5G22690","AT5G22690","Disease resistance protein (TIR-NBS-LRR class) family","-","YES"
"BraA06003983",3.95274302185264,3.56947681321389,17.4278495822016,0.00055198403536641,0.00131070179274571,"BraA06003983","AT5G48850","ATSDI1","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA07002837",3.2812072569887,2.79996799417347,17.4203633642911,0.000553094105083284,0.00131274341441788,"BraA07002837","AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA02000813",-8.97379411991309,1.21291644437914,29.3962814232205,0.000556110586175346,0.00131811359904432,"BraA02000813","AT5G18000","VDD","VERDANDI","YES","-"
"BraA02000315",-3.99264320717177,3.95878625464136,17.3836905816185,0.000558568046356814,0.00132154965831767,"BraA02000315","AT5G09440","EXL4","EXORDIUM like 4","-","YES"
"BraA06000868",3.45825366182726,2.8604325985376,17.3822703935147,0.000558781239763113,0.00132185532004094,"BraA06000868","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA07003163",-3.16690418155196,2.07851914627444,17.2410894392055,0.000580434048215364,0.00136609485233577,"BraA07003163","AT1G24575","AT1G24575","DEAD-box ATP-dependent RNA helicase-like protein","-","-"
"BraA02003033",-3.00889278404044,4.73999366575403,17.2060039495852,0.000585958947912936,0.00137662735209883,"BraA02003033","AT4G12580","AT4G12580","hypothetical protein","-","-"
"BraA06002953",-3.60416342297616,3.6044276380285,17.1672293782707,0.000592132985444107,0.00139030209772433,"BraA06002953","AT5G62020","HSFB2A","heat shock transcription factor B2A","YES","-"
"BraA07001934",3.34534420676312,4.08397747090629,17.1274575631706,0.000598541168963096,0.00140388192499676,"BraA07001934","AT2G28950","EXPA6","expansin A6","-","YES"
"BraA07002881",-3.54926044659658,6.92410700894469,17.1112947994143,0.00060116741157798,0.00140920160711918,"BraA07002881","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA07001534",-4.8157990103396,5.25554783954946,16.9385882960747,0.000630045669699478,0.00146988860761912,"BraA07001534","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA07004147",3.63859991736233,2.54159703397612,16.9290593741406,0.000631683392363234,0.00147294290350211,"BraA07004147","AT1G80710","DRS1","DROUGHT SENSITIVE 1","-","-"
"BraA10000139",3.06820763759738,2.74666840089961,16.812950854747,0.000652024312738357,0.00151420522214445,"BraA10000139",NA,NA,NA,NA,NA
"BraA09000298",-4.01696301729409,3.2377653474273,16.8042004950779,0.000653586588822144,0.00151738544728611,"BraA09000298","AT3G26280","CYP71B4","cytochrome P450, family 71, subfamily B, polypeptide 4","-","-"
"BraA06001476",3.45695596628676,3.09313056164706,16.5966492059146,0.000691892715068907,0.00159830061132183,"BraA06001476","AT1G80740","CMT1","chromomethylase 1","-","-"
"BraA09001538",3.78986084407596,3.42654793036438,16.570220614109,0.000696947411274584,0.00160879631272068,"BraA09001538","AT5G42170","AT5G42170","SGNH hydrolase-type esterase superfamily protein","-","-"
"BraA04002105",3.47657440136937,3.78643915192239,16.5420206104581,0.000702386309790122,0.00161897626642117,"BraA04002105","AT2G28950","EXPA6","expansin A6","-","YES"
"BraA04001155",3.81655631143124,2.48341977173166,16.5178363463433,0.000707088370689081,0.00162814495188226,"BraA04001155","AT5G38200","AT5G38200","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA09004889",3.4591668570695,2.67991053621319,16.4190529833068,0.000726661930911943,0.00166517433301738,"BraA09004889","AT3G55110","ABCG18","ABC-2 type transporter family protein","-","-"
"BraA09005451",-3.13077318916341,1.31362093147635,16.4010024395143,0.000730303403030898,0.00167278811500644,"BraA09005451","AT3G62050","AT3G62050","Putative endonuclease or glycosyl hydrolase","-","-"
"BraA05000493",3.01032563619222,5.43127852159617,16.3254948796774,0.000745758041132054,0.00170421849190444,"BraA05000493","AT2G43340","AT2G43340","hypothetical protein (DUF1685)","-","-"
"BraA09003064",-3.79992599269132,1.55406165175336,16.2403759297365,0.000763618263859955,0.0017399792933826,"BraA09003064","AT3G24690","AT3G24690","hypothetical protein","-","-"
"BraA07003618",-3.22747948958802,3.41098452057184,16.2323564356011,0.000765325378352673,0.00174260745966686,"BraA07003618","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06001525",-3.75397770788824,6.60685119582533,16.2253565544387,0.00076681892260217,0.00174550304731198,"BraA06001525","AT1G62480","AT1G62480","Vacuolar calcium-binding protein-like protein","-","-"
"BraA03000619",-4.01208521279213,4.05788396289218,16.1417248305602,0.000784916584596044,0.00178180141015628,"BraA03000619","AT5G13740","ZIF1","zinc induced facilitator 1","-","-"
"BraA09000187",4.34240078055808,3.47396510726442,16.0862589696976,0.000797181522395366,0.00180651619187982,"BraA09000187","AT4G02330","ATPMEPCRB","Plant invertase/pectin methylesterase inhibitor superfamily","-","-"
"BraA04001985",-4.17419556453253,4.96838442567965,16.0507250434618,0.000805151140968485,0.00182247674831417,"BraA04001985","AT3G57020","AT3G57020","Calcium-dependent phosphotriesterase superfamily protein","-","-"
"BraA06002073",4.90347420007707,3.88547272300181,16.0324434924815,0.000809285914418832,0.00182940723537043,"BraA06002073","AT1G19050","ARR7","response regulator 7","-","YES"
"BraA02003832",-5.71896008290094,2.17724484119364,15.9519171593622,0.000827782493396222,0.00186699922797301,"BraA02003832","AT2G12880","AT2G12880","Zinc knuckle (CCHC-type) family protein","-","-"
"BraA07000876",-4.13758834513328,1.32320518114582,15.9296044124057,0.000832990632060367,0.00187604702820981,"BraA07000876","AT3G23800","SBP3","selenium-binding protein 3","-","-"
"BraA08002414",3.01531579313594,3.23645266227453,15.8044883671785,0.000862879554918369,0.00193395138530059,"BraA08002414","AT4G37990","ELI3-2","cinnamyl alcohol dehydrogenase 8","-","-"
"BraA10000250",-3.2142549571602,2.82148384833595,15.706237682086,0.000887189029421068,0.00198025625063403,"BraA10000250","AT1G03850","GRXS13","Glutaredoxin family protein","-","-"
"BraA01001360",4.04050309470298,3.04319987940704,15.6900880638778,0.000891257376686642,0.00198849086623295,"BraA01001360","AT4G22010","sks4","SKU5 similar 4","-","-"
"BraA06002192",-6.35735196148771,1.22759469123528,21.2019294993067,0.000901766895462971,0.00200852142491229,"BraA06002192","AT1G20180","AT1G20180","transmembrane protein (DUF677)","-","-"
"BraA10001933",-4.16269949577244,3.87009762563309,15.6391784470258,0.000904219001982243,0.00201307620058669,"BraA10001933","AT5G18270","ANAC087","NAC domain containing protein 87","YES","YES"
"BraA02002838",-7.27154989996201,1.03574256553383,25.2498733881379,0.000914279377814078,0.00203265050710403,"BraA02002838","AT1G80165","#N/A","#N/A","-","-"
"BraA05000290",3.03249196803165,3.62032890853331,15.2762233344219,0.0010029540816788,0.00220548985876154,"BraA05000290","AT2G41170","AT2G41170","F-box family protein","-","-"
"BraA02003601",-3.30340030443477,2.08911461886,15.0356559392377,0.00107500144058794,0.00234329168431801,"BraA02003601","AT3G25890","CRF11","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA09001978",-4.38955405650191,4.00457368170037,14.8529442067647,0.00113358094783244,0.00245499997179897,"BraA09001978","AT1G44542","AT1G44542","Cyclase family protein","-","-"
"BraA08003917",3.12468718549758,5.35157281803527,14.8452867087739,0.00113611257459527,0.00245912895100842,"BraA08003917","AT1G04770","AT1G04770","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09001674",-5.09308576993538,7.29023796948136,14.791169048953,0.00115418500610307,0.00249481528242279,"BraA09001674","AT1G62510","AT1G62510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA08001844",3.53352934832656,4.72347643309056,14.7868148808649,0.00115565294000448,0.00249764519487851,"BraA08001844","AT4G31800","WRKY18","WRKY DNA-binding protein 18","YES","-"
"BraA03002951",4.14320927145276,3.04113920992786,14.7635250310299,0.00116354014348337,0.0025112423121457,"BraA03002951","AT4G12420","SKU5","Cupredoxin superfamily protein","-","-"
"BraA07003528",7.13648431137463,2.22627876213173,15.7019510674533,0.00120832067764781,0.00259260078858276,"BraA07003528","AT1G72290","AT1G72290","Kunitz family trypsin and protease inhibitor protein","-","-"
"BraA09006785",-6.99460213103956,3.73438124737975,21.0278144099855,0.00121074031311388,0.00259708418309161,"BraA09006785","AT1G06080","ADS1","delta 9 desaturase 1","-","-"
"BraA04002781",4.9569447492401,2.60564623681644,14.5499787194685,0.00123872366807542,0.00264880495187319,"BraA04002781","AT2G38530","LTP2","lipid transfer protein 2","-","YES"
"BraA06001229",-3.06609963598639,6.24525746911019,14.5135625876451,0.00125207768058139,0.00267445288199115,"BraA06001229","AT1G08630","THA1","threonine aldolase 1","-","YES"
"BraA09006984",-3.73750137788023,2.89611934615873,14.3886732341407,0.0012991093153618,0.00276725157423325,"BraA09006984","AT1G01070","UMAMIT28","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA02000501",8.84558355578848,2.4133970154629,14.9173927815072,0.00133825735146943,0.0028400293570766,"BraA02000501","AT5G13140","AT5G13140","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA08003937",-5.69894693334141,1.86214775803387,17.832222321337,0.001348744734761,0.00285958598035557,"BraA08003937","AT1G04500","AT1G04500","CCT motif family protein","-","-"
"BraA05000998",-3.31491760225998,4.177063267613,14.2500957925646,0.00135361525439124,0.0028691392299435,"BraA05000998","AT2G36970","AT2G36970","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA05002723",3.81851561909214,3.13020002083547,14.2283782231772,0.00136238626581671,0.00288539842246188,"BraA05002723","AT5G38520","AT5G38520","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA08000038",-3.48291050688411,2.28461624812977,14.2020664337312,0.00137309775375357,0.00290612861507279,"BraA08000038","AT3G13275","AT3G13275","transmembrane protein","-","-"
"BraA03001791",-7.18138368586299,1.18068808869326,29.495416879852,0.00138218847169726,0.00292261727904167,"BraA03001791","AT2G31980","CYS2","PHYTOCYSTATIN 2","-","-"
"BraA10002732",3.16333899352246,2.67183754809506,14.1569296144515,0.00139169234044725,0.00293955310997019,"BraA10002732",NA,NA,NA,NA,NA
"BraA05003950",-3.36271218328408,1.73210974679369,14.0469992794766,0.00143816545745916,0.00303039256006659,"BraA05003950","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8","-","-"
"BraA07001815",4.836440795014,3.59328606595541,13.8683769305356,0.00151741546411211,0.00317864713864526,"BraA07001815","AT2G27420","AT2G27420","Cysteine proteinases superfamily protein","-","-"
"BraA10001853",-4.34185664838429,5.31738766467306,13.8535928485334,0.00152418997948542,0.00319072150022383,"BraA10001853","AT5G19120","AT5G19120","Eukaryotic aspartyl protease family protein","-","-"
"BraA05003822",-3.96879188690506,2.23502380518238,13.7464517404123,0.00157430568471905,0.00328470886432497,"BraA05003822",NA,NA,NA,NA,NA
