"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA06000868",5.39461555592875,2.8604325985376,33.2199226557999,1.72220193016278e-05,5.78701037220619e-05,"BraA06000868","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA01004624",-3.26553357374762,4.64389348670097,33.2054628411157,1.72674572681581e-05,5.79980165574677e-05,"BraA01004624","AT3G04070","NAC047","NAC domain containing protein 47","YES","YES"
"BraA07001861",3.18741373453468,4.77316281144533,33.200817007748,1.72820844037312e-05,5.80223768246457e-05,"BraA07001861","AT2G28160","FRU","FER-like regulator of iron uptake","YES","YES"
"BraA09005649",4.57876318240289,2.80620111330035,33.1915782936106,1.7311212864496e-05,5.8095381880083e-05,"BraA09005649","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA02001173",3.87986880466621,3.18551234018509,33.105206821544,1.75861840815238e-05,5.88675159980553e-05,"BraA02001173","AT5G59970","AT5G59970","Histone superfamily protein","-","-"
"BraA10003180",3.55864493819809,2.58662548453423,32.9920087734448,1.79539321044434e-05,5.99327695365977e-05,"BraA10003180",NA,NA,NA,NA,NA
"BraA10002998",-3.95341045751094,1.39082586908624,32.8421279249425,1.84540589251448e-05,6.14458466453826e-05,"BraA10002998","AT5G04250","AT5G04250","Cysteine proteinases superfamily protein","-","-"
"BraA02001297",-3.69679593144781,4.13549509079377,32.5986057970655,1.92999793681993e-05,6.37632742678952e-05,"BraA02001297","AT4G28085","AT4G28085","transmembrane protein","-","-"
"BraA04001192",-4.20968508516989,2.9255847500364,32.5884696460721,1.93361110534697e-05,6.38692366787151e-05,"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA09002755",-4.2338917823141,3.00271179875338,32.5600574791669,1.94377911269064e-05,6.41512334674913e-05,"BraA09002755","AT5G49690","AT5G49690","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA06001385",3.34952629495798,3.21508458984685,32.4902817506613,1.96900303456113e-05,6.49020355087012e-05,"BraA06001385","AT1G10370","ERD9","Glutathione S-transferase family protein","-","YES"
"BraA03004924",5.60933627279972,6.28557417012385,32.4835178872582,1.97146743445508e-05,6.49560543312083e-05,"BraA03004924","AT5G42650","AOS","allene oxide synthase","-","YES"
"BraA02002878",-5.5006532870598,1.24835346305873,32.3625251016439,2.0161347163118e-05,6.61645378433421e-05,"BraA02002878","AT4G00305","AT4G00305","RING/U-box superfamily protein","-","-"
"BraA06001476",4.31657234777119,3.09313056164706,32.1211732319988,2.10863200565784e-05,6.88268683696989e-05,"BraA06001476","AT1G80740","CMT1","chromomethylase 1","-","-"
"BraA03000791",3.95820838357306,3.87590805650909,32.0582742300102,2.13350539936939e-05,6.95089875040925e-05,"BraA03000791","AT5G16390","CAC1","chloroplastic acetylcoenzyme A carboxylase 1","-","YES"
"BraA05004410",3.22376411408029,2.82393616443491,32.0464052593921,2.13823543365986e-05,6.95822125709027e-05,"BraA05004410","AT3G05800","AIF1","AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1","-","YES"
"BraA08001994",3.41233048644862,3.0445352503608,31.8871056761379,2.20285987697642e-05,7.14431224734151e-05,"BraA08001994","AT4G29410","AT4G29410","Ribosomal L28e protein family","-","-"
"BraA10001933",-5.36343698425164,3.87009762563309,31.877545058921,2.20680685921239e-05,7.15416414020728e-05,"BraA10001933","AT5G18270","ANAC087","NAC domain containing protein 87","YES","YES"
"BraA06003353",-6.71734121878496,0.995954499860168,35.9822226905594,2.24555145404492e-05,7.26181621061463e-05,"BraA06003353",NA,NA,NA,NA,NA
"BraA05004634",-4.62895856333719,1.46806357686441,31.7306779701724,2.26843684074695e-05,7.32679025574589e-05,"BraA05004634","AT3G02610","AT3G02610","plant stearoyl-acyl-carrier desaturase family protein","-","-"
"BraA04001893",-4.26433241407377,3.53839186618598,31.5097078104615,2.3647964341585e-05,7.59747584481791e-05,"BraA04001893","AT2G25625","AT2G25625","histone deacetylase-like protein","-","-"
"BraA09004866",3.60116516647939,4.39145032329697,31.4300575659575,2.40063766442525e-05,7.70161759172186e-05,"BraA09004866","AT3G54920","PMR6","Pectin lyase-like superfamily protein","-","-"
"BraA08002686",-3.01594474016581,7.6771669306954,31.3742753481409,2.426097872195e-05,7.7785403661085e-05,"BraA08002686","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-"
"BraA03001349",-3.10366990022866,3.79204333228038,31.3369242076485,2.44331333771294e-05,7.83054555646657e-05,"BraA03001349","AT5G56550","OXS3","oxidative stress 3","-","-"
"BraA07001856",-3.74890747891289,3.34203656439512,31.2436083766843,2.48691939693295e-05,7.95052612616472e-05,"BraA07001856","AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA01001584",-3.1930343526933,2.39556632106243,31.2280194203244,2.49428796680289e-05,7.97118510268285e-05,"BraA01001584","AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"BraA02000315",-4.84527789342147,3.95878625464136,31.2173694944009,2.49933590298206e-05,7.98407425280666e-05,"BraA02000315","AT5G09440","EXL4","EXORDIUM like 4","-","YES"
"BraA10002898",-3.00107450829333,6.80795521998827,31.1652826147531,2.52418847598381e-05,8.05365568898646e-05,"BraA10002898","AT5G64260","EXL2","EXORDIUM like 2","-","YES"
"BraA08002357",-3.37538171533066,3.64946708058605,31.0477322806097,2.58129108610697e-05,8.20921514369024e-05,"BraA08002357","AT4G37220","AT4G37220","Cold acclimation protein WCOR413 family","-","-"
"BraA08004013",-4.92594776855532,3.78038114684167,31.0124941344912,2.59868720868852e-05,8.25697921467224e-05,"BraA08004013","AT1G02610","AT1G02610","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA01002184",-5.22726733157934,4.88886841600429,30.8723952040452,2.66914986250307e-05,8.44310827674815e-05,"BraA01002184","AT4G16563","AT4G16563","Eukaryotic aspartyl protease family protein","-","-"
"BraA03006313",3.0874252662285,3.55785303615624,30.8449346307112,2.68320843818174e-05,8.48021048066435e-05,"BraA03006313","AT4G34730","AT4G34730","ribosome-binding factor A family protein","-","-"
"BraA07002366",6.24689146189412,9.73104198009938,30.8026708242243,2.70500658592355e-05,8.54224034438951e-05,"BraA07002366","AT3G45140","LOX2","lipoxygenase 2","-","YES"
"BraA07001534",-5.63427501518314,5.25554783954946,30.5972001396311,2.8138223183578e-05,8.83093498238499e-05,"BraA07001534","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA03003524",4.10485161110071,2.58232795965127,30.556974712836,2.83568964495555e-05,8.89069779896803e-05,"BraA03003524","AT3G06950","AT3G06950","Pseudouridine synthase family protein","-","-"
"BraA06001729",3.02147729588495,5.48251016355645,30.5161778878805,2.85806057408297e-05,8.95013755099891e-05,"BraA06001729","AT1G15410","AT1G15410","aspartate-glutamate racemase family","-","-"
"BraA07003548",3.94893138345603,4.42197650153027,30.5002309104698,2.86685832806352e-05,8.97590184051087e-05,"BraA07003548","AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA08003300",3.49543253637037,3.22899888154857,30.4396495460862,2.90055559344845e-05,9.07057687172194e-05,"BraA08003300","AT1G18210","AT1G18210","Calcium-binding EF-hand family protein","-","-"
"BraA10001853",-6.49493787089524,5.31738766467306,30.4198581608593,2.91165934644747e-05,9.10106940926911e-05,"BraA10001853","AT5G19120","AT5G19120","Eukaryotic aspartyl protease family protein","-","-"
"BraA03000788",-3.52046776953158,5.39995475315808,30.3686108444281,2.94063118095936e-05,9.1867723374184e-05,"BraA03000788","AT5G16370","AAE5","acyl activating enzyme 5","-","-"
"BraA07004131",-3.35925336589881,6.7228047840452,30.2835437786952,2.98943205717231e-05,9.3173358689183e-05,"BraA07004131","AT1G80920","J8","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA03004337",-5.17817224612205,2.38680809239769,35.8561868649607,3.04229416815571e-05,9.45370083532745e-05,"BraA03004337","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-"
"BraA08001710",-3.34512747685973,6.28374987792682,30.1401581340709,3.07373817024157e-05,9.52507755945674e-05,"BraA08001710","AT4G34138","UGT73B1","UDP-glucosyl transferase 73B1","-","-"
"BraA06004805",3.73620279070412,2.89106127545102,30.0108564099662,3.15203254760747e-05,9.73702084200061e-05,"BraA06004805","AT5G44635","MCM6","minichromosome maintenance (MCM2/3/5) family protein","-","-"
"BraA10002729",-3.27708032572034,2.81642952075025,29.9336104261004,3.19986192978049e-05,9.86927231027554e-05,"BraA10002729","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1","-","-"
"BraA03000256",4.04761560896527,2.53821516237573,29.9131576235198,3.21266055966634e-05,9.89904573466017e-05,"BraA03000256","AT5G06270","AT5G06270","hypothetical protein","-","-"
"BraA07003706",3.0809417644666,9.43781918236097,29.7972496543997,3.28627456390653e-05,0.000100824364471892,"BraA07003706","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein","-","-"
"BraA03002540",3.432607073574,2.70160775575829,29.7852240149192,3.29401880333411e-05,0.00010104226099272,"BraA03002540","AT2G46330","AGP16","arabinogalactan protein 16","-","-"
"BraA06003537",-6.22211832093645,1.59625333472573,32.0064325594852,3.32789800770652e-05,0.000101942384756219,"BraA06003537","AT5G23530","CXE18","carboxyesterase 18","-","-"
"BraA03001485",4.56815226443051,3.01523747603977,29.6796386250231,3.36289055433786e-05,0.000102801775889292,"BraA03001485","AT5G54010","AT5G54010","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA09001656",-3.82819727673955,6.62129859615378,29.4628637962201,3.50935972653059e-05,0.000106773558887636,"BraA09001656","AT1G62760","AT1G62760","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"BraA09001187",-5.50455642302294,1.52208771967859,29.4570527458777,3.51338244662042e-05,0.000106875287415463,"BraA09001187","AT2G17880","AT2G17880","Chaperone DnaJ-domain superfamily protein","-","YES"
"BraA05003569",-4.41123928722263,8.57355208315344,29.3961306586115,3.55586574246412e-05,0.000108021434987288,"BraA05003569","AT3G15450","AT3G15450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA04000208",-4.83972710198682,5.34698603396438,31.5455124975393,3.60587104143737e-05,0.000109371601210598,"BraA04000208","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA09004891",3.1631422999981,2.42703106828195,29.3097471601214,3.61708582680382e-05,0.000109627239157521,"BraA09004891","AT3G55120","TT5","Chalcone-flavanone isomerase family protein","-","YES"
"BraA02001942",-4.32698821856838,1.87144839780966,32.9534569991012,3.61856128786289e-05,0.000109650838486059,"BraA02001942","AT1G67600","AT1G67600","Acid phosphatase/vanadium-dependent haloperoxidase-related protein","-","-"
"BraA02001026",-3.35464353694505,6.74936095267411,29.2764974358757,3.6409612750413e-05,0.000110202282408252,"BraA02001026","AT5G21940","AT5G21940","hybrid signal transduction histidine kinase M-like protein","-","-"
"BraA10002112",3.88432083224244,2.60721749504944,29.2167109087331,3.68433354775576e-05,0.000111304612715075,"BraA10002112","AT5G16080","CXE17","carboxyesterase 17","-","-"
"BraA03000103",5.13935617344287,2.31267478419279,31.3078129654346,3.75936021990991e-05,0.000113261562656324,"BraA03000103","AT5G02890","AT5G02890","HXXXD-type acyl-transferase family protein","-","-"
"BraA04001419",3.93142150090824,2.40916244522531,29.1142160159223,3.76003052438128e-05,0.000113261562656324,"BraA04001419","AT5G41880","POLA3","DNA primase POLA3","-","-"
"BraA01004734",3.52833184663549,3.97087950046029,29.011335010717,3.83775418322511e-05,0.000115315829343575,"BraA01004734","AT3G02510","AT3G02510","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA08001546",-3.18049848404505,3.11617286050724,28.8993054102808,3.92442548118941e-05,0.000117612806291355,"BraA08001546","AT4G21070","BRCA1","breast cancer susceptibility1","-","YES"
"BraA01001785",-3.06628805589394,2.47366750866809,28.8168452210963,3.98960995565504e-05,0.000119286532894143,"BraA01001785","AT4G26140","BGAL12","beta-galactosidase 12","-","-"
"BraA03004646",4.51536164356914,2.83959774863276,28.74757851603,4.0452952828089e-05,0.000120859628954397,"BraA03004646","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
"BraA01000091",4.78107866101777,3.0643192960825,28.7373963406601,4.05355355615951e-05,0.00012101445410686,"BraA01000091","AT4G39940","AKN2","APS-kinase 2","-","-"
"BraA06003762",5.21428429463919,2.67086779853077,28.5193057782821,4.23501157722151e-05,0.000125645064440342,"BraA06003762","AT5G26200","AT5G26200","Mitochondrial substrate carrier family protein","-","-"
"BraA06004037",-3.93929871144242,7.67508669349366,28.4610370092381,4.28500802801742e-05,0.00012688913498096,"BraA06004037","AT5G48180","NSP5","nitrile specifier protein 5","-","-"
"BraA10003064",4.04594705177181,2.50497993274678,28.4008804189718,4.33731324455276e-05,0.000128220855187455,"BraA10003064","AT5G03260","LAC11","laccase 11","-","YES"
"BraA08003163",-4.29155995277891,2.62937377424569,28.2050818968114,4.51253084831378e-05,0.000132727449400123,"BraA08003163","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA02001391",-3.492251824457,4.36396089710516,28.1829819162504,4.53279683862532e-05,0.000133199049584702,"BraA02001391","AT5G56550","OXS3","oxidative stress 3","-","-"
"BraA03000717",4.47263920482809,3.27671982599411,28.07620806392,4.63214515855288e-05,0.000135788815601692,"BraA03000717","AT5G15350","ENODL17","early nodulin-like protein 17","-","-"
"BraA07000291",-3.06796244026687,2.17682970262402,27.8574785818192,4.84330693499835e-05,0.000141320745279314,"BraA07000291","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-"
"BraA02001266",9.02642288949973,2.46033428640637,34.6002738770802,4.91937885488171e-05,0.00014335434381559,"BraA02001266","AT5G58310","MES18","methyl esterase 18","-","-"
"BraA05002634",-7.62154954431122,2.50281924678465,27.654175654668,5.04920209421416e-05,0.000146729906102593,"BraA05002634","AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA03002726",-3.37834445983373,1.94671177190376,27.5642541018284,5.14335709783406e-05,0.000149108082703605,"BraA03002726","AT2G24150","HHP3","heptahelical protein 3","-","-"
"BraA05002269",-3.03777837367302,4.74046670750551,27.5110733700129,5.19995862452488e-05,0.000150554827811451,"BraA05002269","AT1G34180","NAC016","NAC domain containing protein 16","YES","-"
"BraA06004702",3.27778930434857,4.13596996462922,27.4184721551023,5.30017557037509e-05,0.000152977921451618,"BraA06004702","AT5G46280","MCM3","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA01001550",-3.25452710929784,5.48542970512641,27.3908296575006,5.33050597883214e-05,0.000153768729757842,"BraA01001550","AT4G23920","UGE2","UDP-D-glucose/UDP-D-galactose 4-epimerase 2","-","-"
"BraA08003937",-5.83912253240402,1.86214775803387,39.2875229365737,5.4238060535911e-05,0.000155860138895744,"BraA08003937","AT1G04500","AT1G04500","CCT motif family protein","-","-"
"BraA03001255",3.04060431338312,3.80286613187372,27.2988816511606,5.43279093238679e-05,0.000156032849264535,"BraA03001255","AT5G58250","EMB3143","YCF54","-","-"
"BraA08002387",3.21584474042103,2.66216845739695,27.2829931689009,5.4506856498739e-05,0.000156518228807328,"BraA08002387","AT4G37650","SHR","GRAS family transcription factor","YES","YES"
"BraA05001808",-3.36889675006382,4.02334438020783,27.1911568285868,5.55541017008877e-05,0.000159089962577829,"BraA05001808","AT1G52720","AT1G52720","hypothetical protein","-","-"
"BraA01000181",-3.1022394614609,2.97804031332741,26.9121562858042,5.8875294372004e-05,0.00016747318008638,"BraA01000181","AT4G36900","RAP2.10","related to AP2 10","YES","-"
"BraA09001848",-3.62887866887567,6.20369679356895,26.6630342567294,6.20280193674563e-05,0.000175268973382347,"BraA09001848","AT1G59725","AT1G59725","DNAJ heat shock family protein","-","-"
"BraA02000094",3.63774943794911,2.644317368171,26.379722871853,6.58434505985041e-05,0.000184756158812065,"BraA02000094","AT5G03260","LAC11","laccase 11","-","YES"
"BraA02004139",-3.23830995766151,1.68846280982493,26.3761640040296,6.58930085446899e-05,0.000184796361158303,"BraA02004139","AT5G25160","ZFP3","zinc finger protein 3","YES","-"
"BraA08003668",3.16392531117368,2.31778377970459,26.3585589807231,6.61387724772054e-05,0.000185320463622027,"BraA08003668","AT1G10020","AT1G10020","formin-like protein (DUF1005)","-","-"
"BraA01001556",-10.5539376487357,1.68332016841837,41.0104158736587,6.82818599904348e-05,0.000190443698831883,"BraA01001556","AT4G24000","CSLG2","cellulose synthase like G2","-","-"
"BraA02000844",3.51985861171206,3.51581470582504,26.0302030751448,7.09144479670948e-05,0.000196983186797918,"BraA02000844","AT5G18460","AT5G18460","carboxyl-terminal peptidase (DUF239)","-","-"
"BraA02000813",-9.84741329463245,1.21291644437914,52.7749264557761,7.21663769603793e-05,0.000200213347646073,"BraA02000813","AT5G18000","VDD","VERDANDI","YES","-"
"BraA04000235",-4.27914255119367,2.75881907708464,25.8905058128863,7.30614284872225e-05,0.000202482324528872,"BraA04000235","AT3G59700","HLECRK","lectin-receptor kinase","-","-"
"BraA02001317",-4.54752324242447,0.982415907349614,25.7326240462858,7.55752685340723e-05,0.000208714009415964,"BraA02001317","AT5G57625","AT5G57625","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein","-","-"
"BraA09006703",3.49035886987321,3.46712134059196,25.7202835339788,7.57757717541717e-05,0.000209194306021692,"BraA09006703","AT1G07370","PCNA1","proliferating cellular nuclear antigen 1","-","YES"
"BraA04001733",-5.06576297296343,3.00312452138625,25.6847326628208,7.63566989572399e-05,0.00021065024803491,"BraA04001733","AT2G23770","LYK4","protein kinase family protein / peptidoglycan-binding LysM domain-containing protein","-","-"
