"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA02001391",3.2186775161954,4.36396089710516,23.1358139546443,0.000134377575951433,0.000332009033627217,"BraA02001391","AT5G56550","OXS3","oxidative stress 3","-","-"
"BraA09000389",4.18122023101354,3.01163598148005,23.0778986946878,0.000136172190912667,0.000335915597460687,"BraA09000389","AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA07001098",10.4077003570388,1.38226264955228,27.8943644028047,0.00013775054432614,0.00033937610233044,"BraA07001098","AT1G29000","AT1G29000","Heavy metal transport/detoxification superfamily protein","-","-"
"BraA06001961",-3.28619268450112,3.39340783385635,22.9620756659383,0.000139841674637821,0.000343943199765669,"BraA06001961","AT1G17850","AT1G17850","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA10000434",4.5934338188317,2.44769613659158,22.8100842927607,0.000144824907585701,0.000354552047373565,"BraA10000434","AT1G05560","UGT75B1","UDP-glucosyltransferase 75B1","-","-"
"BraA03005025",-7.71039358757468,2.03616201778371,27.5939277870674,0.000144830996474153,0.000354552047373565,"BraA03005025","AT4G16590","CSLA01","cellulose synthase-like A01","-","-"
"BraA06003121",-3.20120968613434,2.9358601880675,22.6918489183285,0.000148838041737587,0.000363569609559557,"BraA06003121","AT5G63550","AT5G63550","DEK domain-containing chromatin associated protein","-","-"
"BraA03005794",-3.21751266022471,3.95783270787016,22.5387277125558,0.000154220199257451,0.000375376497372814,"BraA03005794","AT4G28250","EXPB3","expansin B3","-","-"
"BraA09006640",-3.44726611126953,3.05721328404631,22.4222397481245,0.000158459721955144,0.000384624739269804,"BraA09006640","AT1G08500","ENODL18","early nodulin-like protein 18","-","-"
"BraA01004131",-3.10294938277857,3.61540748770784,22.4192260528321,0.000158571110240314,0.000384776405665626,"BraA01004131","AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"BraA03001485",-3.95404389950487,3.01523747603977,22.4166510621848,0.000158666352671338,0.000384938355846112,"BraA03001485","AT5G54010","AT5G54010","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA09006471",-3.43219857426483,2.4759076622706,22.3904908960094,0.000159637565404556,0.000387006120660313,"BraA09006471","AT1G11850","AT1G11850","transmembrane protein","-","-"
"BraA04001670",5.51767269870389,1.87964476989465,22.3807955695489,0.000159999187934223,0.000387763317624047,"BraA04001670","AT2G22860","PSK2","phytosulfokine 2 precursor","-","-"
"BraA02000828",4.69841940475183,2.61987509911806,22.3173487016421,0.000162388275302234,0.000392948162410573,"BraA02000828","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA08000496",-3.21955485175119,2.99024337548377,22.2602252468366,0.000164573224440852,0.000397868222430672,"BraA08000496","AT1G47395","AT1G47395","hypothetical protein","-","-"
"BraA03006498",-3.29910047537395,4.63603190998152,22.2375322682168,0.000165450278075994,0.0003997429104566,"BraA03006498","AT2G23130","AGP17","arabinogalactan protein 17","-","-"
"BraA09003671",4.59731964050018,3.9234681055934,22.1836438729442,0.000167553892995668,0.000404240049714751,"BraA09003671","AT1G30730","AT1G30730","FAD-binding Berberine family protein","-","-"
"BraA08000076",-4.00334704172293,2.77970159517736,22.0795071037176,0.000171703826399183,0.000412823745182207,"BraA08000076","AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"BraA09001289",3.30835630580469,5.72175132212624,22.0602454980861,0.000172483874261006,0.00041450920057593,"BraA09001289","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA05000399",-6.83486862473761,2.52313042696162,21.8352286934045,0.000181894438497022,0.000433585982417137,"BraA05000399","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2","-","-"
"BraA10001443",6.83791661832252,2.97638922569999,21.8000223018018,0.000183417840877238,0.000436717074299322,"BraA10001443","AT5G59220","HAI1","PP2C protein (Clade A protein phosphatases type 2C)","-","YES"
"BraA02001266",-8.17888316431754,2.46033428640637,26.0579387191203,0.000188287510750062,0.000446756976653042,"BraA02001266","AT5G58310","MES18","methyl esterase 18","-","-"
"BraA07000028",-3.11403701163328,2.74396904178794,21.5367322304429,0.000195270948748359,0.000462072729248749,"BraA07000028","AT5G48920","TED7","tracheary element differentiation-related 7","-","-"
"BraA05004522",3.12884190309796,2.22370125659655,21.5306302171053,0.000195555574850463,0.000462537580917915,"BraA05004522","AT3G04010","AT3G04010","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA10002562",3.63089398746673,2.41023799955535,21.4865996254167,0.000197623093999322,0.000466866387505379,"BraA10002562","AT5G09930","ABCF2","ABC transporter family protein","-","-"
"BraA05001016",-3.49081736793895,4.4517960512582,21.4192174995763,0.000200834348695737,0.000473599477158118,"BraA05001016","AT2G36750","UGT73C1","UDP-glucosyl transferase 73C1","-","-"
"BraA05003190",4.14923689616062,3.8978605316536,21.4012769514272,0.000201699100828509,0.000475069158903968,"BraA05003190","AT2G36270","ABI5","Basic-leucine zipper (bZIP) transcription factor family protein","YES","YES"
"BraA05003950",3.96848500130117,1.73210974679369,21.3059956173466,0.000206361714832616,0.000484889942452746,"BraA05003950","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8","-","-"
"BraA08002427",-4.41282926091663,2.97208622675491,21.1893043886933,0.000212236100486281,0.000497060169259134,"BraA08002427","AT1G26290","AT1G26290","hypothetical protein","-","-"
"BraA07002546",3.66241587098954,2.78732056386083,21.1788496310807,0.000212771417955937,0.000498091495530292,"BraA07002546","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","YES"
"BraA08001190",-7.89748516331803,3.94724776624668,25.3568626770416,0.000213004625298372,0.000498489111197975,"BraA08001190","AT4G15210","BAM5","beta-amylase 5","-","YES"
"BraA03001791",9.56353848701201,1.18068808869326,57.7822222890223,0.000213695597601017,0.000499893944385032,"BraA03001791","AT2G31980","CYS2","PHYTOCYSTATIN 2","-","-"
"BraA01001360",-4.11585223489351,3.04319987940704,21.1129157455433,0.000216182245190433,0.000505040120896587,"BraA01001360","AT4G22010","sks4","SKU5 similar 4","-","-"
"BraA08001724",4.18120818832478,2.25808638749563,21.0376625440284,0.000220149685542215,0.000513454194707618,"BraA08001724","AT4G34030","MCCB","3-methylcrotonyl-CoA carboxylase","-","-"
"BraA04001733",4.43843051334433,3.00312452138625,21.035247224732,0.000220278358524495,0.000513678163862101,"BraA04001733","AT2G23770","LYK4","protein kinase family protein / peptidoglycan-binding LysM domain-containing protein","-","-"
"BraA07003528",-8.84288869133145,2.22627876213173,23.0693145265053,0.000220399618278936,0.00051388478192878,"BraA07003528","AT1G72290","AT1G72290","Kunitz family trypsin and protease inhibitor protein","-","-"
"BraA08003684",-3.36888000123444,4.86255844557554,20.9473298445886,0.000225019466828665,0.000523802711540809,"BraA08003684","AT1G09750","AT1G09750","Eukaryotic aspartyl protease family protein","-","-"
"BraA02001060",7.19025980201277,2.03718949900312,22.8012758279417,0.00023299428446397,0.000539970259252583,"BraA02001060","AT5G22500","FAR1","fatty acid reductase 1","-","-"
"BraA03003524",-3.40413769249408,2.58232795965127,20.771595581044,0.000234840266114503,0.000543687866349541,"BraA03003524","AT3G06950","AT3G06950","Pseudouridine synthase family protein","-","-"
"BraA05002723",-3.93736086314995,3.13020002083547,20.6348796642454,0.000242810590141915,0.00055999816011625,"BraA05002723","AT5G38520","AT5G38520","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10000304",-3.3353423357037,3.56892927779748,20.2794740543964,0.000264975158365013,0.000605086212745878,"BraA10000304","AT1G04520","PDLP2","plasmodesmata-located protein 2","-","-"
"BraA06002344",-3.14738524142317,3.5269048332497,20.2018080468523,0.000270112943652047,0.000615568034946938,"BraA06002344","AT1G21670","AT1G21670","DPP6 amino-terminal domain protein","-","-"
"BraA10002321",3.97861423104283,2.4740638045719,20.1646987212185,0.000272606861104188,0.000620353082622631,"BraA10002321","AT5G13170","SAG29","senescence-associated gene 29","-","YES"
"BraA05004062",3.33964364040829,1.51663742377585,20.0301858780122,0.000281863815691195,0.000638280184734012,"BraA05004062","AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA06004986",-3.26468199059029,3.66179484381427,20.0263703320581,0.000282131447272202,0.000638610537151233,"BraA06004986","AT4G38860","AT4G38860","SAUR-like auxin-responsive protein family","-","-"
"BraA06003924",3.13065264542697,2.30037393823292,20.0120722906778,0.000283136863896758,0.000640333672072345,"BraA06003924","AT5G49450","bZIP1","basic leucine-zipper 1","YES","-"
"BraA08000133",4.88199478651591,2.50818685368734,19.9602812240154,0.000286812243534856,0.000647343296652968,"BraA08000133","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA02000813",5.96943668063389,1.21291644437914,35.4300991420096,0.000295932762421026,0.000666685461625951,"BraA02000813","AT5G18000","VDD","VERDANDI","YES","-"
"BraA10003064",-3.43137714916709,2.50497993274678,19.8064933267851,0.000298042441082777,0.000670861944339662,"BraA10003064","AT5G03260","LAC11","laccase 11","-","YES"
"BraA01001905",-7.17293269709058,3.05887073709832,21.4356030917537,0.000311290283743435,0.000696775022922341,"BraA01001905","AT4G27360","AT4G27360","Dynein light chain type 1 family protein","-","-"
"BraA04000397",-6.23517473235698,3.68545116178133,19.5659825873212,0.000316599545945813,0.000706968987512886,"BraA04000397","AT3G56710","SIB1","sigma factor binding protein 1","-","-"
"BraA01000296",3.7870333901248,8.70940739691998,19.3381769121932,0.000335368604010004,0.000743814003199637,"BraA01000296","AT4G35770","SEN1","Rhodanese/Cell cycle control phosphatase superfamily protein","-","YES"
"BraA03006553",-3.68691672329099,4.52348615839759,19.3284997186734,0.000336192887589944,0.000745117081565543,"BraA03006553","AT4G39940","AKN2","APS-kinase 2","-","-"
"BraA05000894",3.05783399240063,1.84310322835621,18.9273357610633,0.000372430896809386,0.000817374141170502,"BraA05000894","AT2G38250","AT2G38250","Homeodomain-like superfamily protein","YES","-"
"BraA09000298",3.80824433834875,3.2377653474273,18.6318822010414,0.000401901401245008,0.000875944660663635,"BraA09000298","AT3G26280","CYP71B4","cytochrome P450, family 71, subfamily B, polypeptide 4","-","-"
"BraA03004409",3.25057339482907,2.13739449287432,18.5311190421367,0.000412538571105311,0.000897016298868754,"BraA03004409","AT3G25190","AT3G25190","Vacuolar iron transporter (VIT) family protein","-","-"
"BraA07003741",-7.21843141874184,2.96171472708504,21.7852132068524,0.000415072020141697,0.000901777344877777,"BraA07003741","AT1G75030","TLP-3","thaumatin-like protein 3","-","-"
"BraA02000051",-3.37397053200974,2.63532695959915,18.2986712272354,0.000438293036549369,0.000946737024453106,"BraA02000051","AT5G02190","PCS1","Eukaryotic aspartyl protease family protein","-","-"
"BraA05003987",-3.54968936373053,3.09490039374396,18.2038409375853,0.000449309859430085,0.000968141852388309,"BraA05003987","AT3G11110","AT3G11110","RING/U-box superfamily protein","-","-"
"BraA02004156",9.57365024146353,1.04472678414339,44.307832284688,0.000454296415507396,0.000977547982281469,"BraA02004156",NA,NA,NA,NA,NA
"BraA09006063",3.36604477190173,4.2792825639473,18.119236532446,0.000459399322282172,0.000987043655848205,"BraA09006063","AT1G18460","AT1G18460","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA02002838",8.82374115694792,1.03574256553383,31.1176859655852,0.000459877621972432,0.000987907608565972,"BraA02002838","AT1G80165","#N/A","#N/A","-","-"
"BraA05003973",-5.34370641435311,1.25767084598406,17.9929531551916,0.000474931676629063,0.00101791403751497,"BraA05003973","AT3G11280","AT3G11280","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA05004435",-3.81872567388762,2.238141618682,17.9475436713707,0.000480659051506422,0.00102906814074899,"BraA05004435",NA,NA,NA,NA,NA
"BraA05003850",-3.08045211783843,3.65302927353372,17.8417048712346,0.000494309036450734,0.00105555490996754,"BraA05003850","AT3G12710","AT3G12710","DNA glycosylase superfamily protein","-","-"
"BraA01001095",-3.30090376012533,4.40690022323494,17.8156708787647,0.00049773239592668,0.00106215310310581,"BraA01001095","AT4G18670","AT4G18670","Leucine-rich repeat (LRR) family protein","-","-"
"BraA03002666",-3.69576737898037,1.9781733286006,17.5772964801372,0.000530334724135337,0.00112486146636928,"BraA03002666",NA,NA,NA,NA,NA
"BraA02000501",-6.07131400674215,2.4133970154629,18.2873086620445,0.000556770032909662,0.00117428404206761,"BraA02000501","AT5G13140","AT5G13140","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA05003086",4.44506834284046,2.9402994925814,17.3667153216293,0.000561122249989821,0.00118187922980054,"BraA05003086","AT3G19580","ZF2","zinc-finger protein 2","YES","-"
"BraA09006984",3.51590364139067,2.89611934615873,17.3231903986251,0.000567730907057474,0.00119467953375988,"BraA09006984","AT1G01070","UMAMIT28","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA07003915",4.77119121232155,5.65766867498873,17.1187746647014,0.000599950437338805,0.00125392749129545,"BraA07003915","AT1G21310","EXT3","extensin 3","-","-"
"BraA07001048",-3.3892414507412,6.63143529125511,16.9996622290039,0.00061966057697868,0.00129134933642385,"BraA07001048","AT1G29660","AT1G29660","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA05003564",4.6277527020489,3.96730992877398,16.9476208764622,0.000628497616979542,0.00130768722739522,"BraA05003564","AT3G15500","NAC3","NAC domain containing protein 3","YES","-"
"BraA10001910",3.91401287398112,4.12875647860637,16.877186108095,0.000640682348240017,0.00133075203694627,"BraA10001910","AT5G44630","AT5G44630","Terpenoid cyclases/Protein prenyltransferases superfamily protein","-","-"
"BraA10003036",-3.27486784414107,4.76881459842679,16.842464821344,0.000646785524096633,0.00134201173617941,"BraA10003036","AT5G03760","ATCSLA09","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA09004708",3.38865336515511,2.14248614133732,16.8390142627289,0.00064739557863737,0.00134292338853647,"BraA09004708","AT3G53230","AtCDC48B","ATPase, AAA-type, CDC48 protein","-","-"
"BraA03004646",-3.37834881230832,2.83959774863276,16.4215561773394,0.000726158541483945,0.00148903190106742,"BraA03004646","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
"BraA09002147",3.22517516057874,3.10369107910861,16.4048417292635,0.000729527175553822,0.00149535490875537,"BraA09002147","AT5G44260","AT5G44260","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA07002366",-3.96297273792797,9.73104198009938,16.1769589282019,0.000777234656593045,0.00158283480731826,"BraA07002366","AT3G45140","LOX2","lipoxygenase 2","-","YES"
"BraA06003762",-3.89439359028726,2.67086779853077,16.0444169483659,0.000806575189632347,0.00163602309668144,"BraA06003762","AT5G26200","AT5G26200","Mitochondrial substrate carrier family protein","-","-"
"BraA10000462",4.25755741407957,1.61275381800097,16.0083771605537,0.000814765156433644,0.00164965832496652,"BraA10000462","AT1G05880","ARI12","RING/U-box superfamily protein","-","-"
"BraA02001921",-5.75439303967673,2.52418312504433,15.7793981888881,0.000869016091537222,0.001744448812614,"BraA02001921","AT1G67260","TCP1","TCP family transcription factor","YES","-"
"BraA03005500",4.14522340094873,2.66630620493769,15.7359877714402,0.000879748562606047,0.00176353164091322,"BraA03005500","AT4G24040","TRE1","trehalase 1","-","-"
"BraA03001331",3.17171771990436,8.3271850860713,15.565755737869,0.000923283983504407,0.00184095245367782,"BraA03001331","AT5G56870","BGAL4","beta-galactosidase 4","-","-"
"BraA09000590",3.64081120110883,2.40510449499173,15.5599108173858,0.000924820821587108,0.00184331607960668,"BraA09000590","AT5G26340","MSS1","Major facilitator superfamily protein","-","-"
"BraA02000638",5.5186707655813,1.52503953071122,15.243082056413,0.00101255209971211,0.00199572647764085,"BraA02000638","AT5G15190","AT5G15190","hypothetical protein","-","-"
"BraA05001993",4.26162062007075,1.9430001886007,15.2301850969624,0.00101631481159487,0.0020018437695903,"BraA05001993","AT3G20370","AT3G20370","TRAF-like family protein","-","-"
"BraA02002304",-3.20399227787211,2.16429216099322,15.142713671149,0.0010422498695175,0.0020467794766913,"BraA02002304","AT1G72540","AT1G72540","Protein kinase superfamily protein","-","-"
"BraA03000085",5.1143734342698,3.35830091838494,15.0861843754556,0.001059402769567,0.00207554307543654,"BraA03000085","AT5G02540","AT5G02540","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA04002351",3.86715170425404,2.83801700345026,15.048550894697,0.00107099644136847,0.00209538729346937,"BraA04002351","AT2G32030","AT2G32030","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA01000624",4.03063250552228,2.1597241862622,14.9358418706327,0.00110657320527252,0.0021580166015824,"BraA01000624","AT4G32280","IAA29","indole-3-acetic acid inducible 29","-","YES"
"BraA05001011",3.4664145050937,6.11992336203563,14.34440667084,0.00131624974451914,0.00252437610965913,"BraA05001011","AT2G36800","DOGT1","don-glucosyltransferase 1","-","YES"
"BraA05001129",-3.96084302553796,3.27122283672273,14.3139486918265,0.00132818978988435,0.00254541402187555,"BraA05001129",NA,NA,NA,NA,NA
